;appid;required_age;is_free;controller_support;dlc;metacritic;metacritic_tf;windows;mac;linux;platforms_num;recommendations;achievements;release_date;days_after_release
19;888790;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;1952.0;20.0;2018-10-26;1666.0
20;233860;0.0;False;0;1.0;75.0;1;1.0;0.0;0.0;1.0;58218.0;0.0;2018-12-06;1625.0
21;456750;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;9112.0;10.0;2018-11-13;1648.0
22;508900;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;5849.0;2880.0;2018-05-17;1828.0
23;553310;0.0;False;1;13.0;;0;1.0;1.0;1.0;3.0;4068.0;15.0;2018-10-24;1668.0
24;858940;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;940.0;0.0;2018-07-26;1758.0
25;760890;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;1319.0;14.0;2018-01-04;1961.0
26;897330;0.0;True;0;57.0;;0;1.0;1.0;1.0;3.0;0.0;1379.0;2018-08-17;1736.0
27;880950;0.0;False;0;2.0;;0;1.0;0.0;0.0;1.0;2778.0;9.0;2018-09-21;1701.0
28;825630;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;4484.0;28.0;2018-05-08;1837.0
29;860950;0.0;False;1;0.0;;0;1.0;1.0;1.0;3.0;4587.0;38.0;2018-10-09;1683.0
30;730820;0.0;False;0;0.0;89.0;1;1.0;1.0;0.0;2.0;2003.0;0.0;2018-03-22;1884.0
31;714010;0.0;True;1;10.0;;0;1.0;0.0;0.0;1.0;176.0;100.0;2018-02-07;1927.0
32;787860;0.0;False;1;10.0;73.0;1;1.0;1.0;0.0;2.0;57262.0;23.0;2018-11-19;1642.0
33;995460;0.0;False;0;2.0;;0;1.0;0.0;0.0;1.0;2086.0;0.0;2018-12-25;1606.0
34;788770;12.0;True;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;0.0;2018-02-26;1908.0
35;790060;0.0;False;1;1.0;;0;1.0;0.0;0.0;1.0;340.0;637.0;2018-02-14;1920.0
36;816340;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;4982.0;83.0;2018-10-17;1675.0
37;568220;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;23228.0;0.0;2018-04-09;1866.0
38;342560;12.0;False;0;2.0;;0;1.0;1.0;1.0;3.0;4547.0;32.0;2018-08-16;1737.0
39;885810;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;2230.0;0.0;2018-10-31;1661.0
40;799070;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;3630.0;2220.0;2018-02-22;1912.0
41;613100;0.0;False;1;7.0;67.0;1;1.0;1.0;0.0;2.0;66128.0;86.0;2018-05-17;1828.0
42;334940;0.0;False;1;0.0;84.0;1;1.0;0.0;0.0;1.0;2364.0;31.0;2018-05-29;1816.0
43;590380;0.0;False;1;1.0;90.0;1;1.0;1.0;1.0;3.0;14409.0;70.0;2018-02-27;1907.0
44;866800;0.0;False;1;0.0;77.0;1;1.0;0.0;0.0;1.0;11925.0;48.0;2018-08-14;1739.0
45;976940;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;5.0;2018-12-09;1622.0
46;609320;0.0;False;1;2.0;80.0;1;1.0;1.0;0.0;2.0;12966.0;14.0;2018-05-17;1828.0
47;743390;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;2727.0;9.0;2018-11-13;1648.0
48;673950;0.0;False;1;16.0;;0;1.0;1.0;1.0;3.0;15672.0;56.0;2018-10-11;1681.0
49;686200;0.0;False;1;3.0;;0;1.0;0.0;0.0;1.0;7510.0;51.0;2018-09-10;1712.0
50;528230;0.0;False;1;1.0;;0;1.0;0.0;0.0;1.0;8917.0;27.0;2018-03-16;1890.0
51;765410;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;5829.0;25.0;2018-08-22;1731.0
52;604330;0.0;False;0;2.0;;0;1.0;0.0;1.0;2.0;1476.0;33.0;2018-11-26;1635.0
53;802870;0.0;False;0;4.0;;0;1.0;0.0;0.0;1.0;1391.0;13.0;2018-10-26;1666.0
54;589780;0.0;False;0;0.0;80.0;1;1.0;1.0;1.0;3.0;8804.0;19.0;2018-01-22;1943.0
55;855640;0.0;False;1;2.0;73.0;1;1.0;1.0;1.0;3.0;1242.0;30.0;2018-09-21;1701.0
56;567380;0.0;False;1;1.0;;0;1.0;0.0;1.0;2.0;1154.0;31.0;2018-12-25;1606.0
57;453090;0.0;False;0;3.0;83.0;1;1.0;1.0;1.0;3.0;5338.0;34.0;2018-11-29;1632.0
58;368340;0.0;False;1;5.0;86.0;1;1.0;1.0;1.0;3.0;12080.0;86.0;2018-09-21;1701.0
59;753220;0.0;False;0;1.0;;0;1.0;1.0;1.0;3.0;523.0;5.0;2018-02-19;1915.0
60;917680;0.0;True;1;1.0;;0;1.0;1.0;1.0;3.0;0.0;7.0;2018-08-30;1723.0
61;530320;0.0;False;1;3.0;82.0;1;1.0;1.0;0.0;2.0;1582.0;75.0;2018-09-27;1695.0
62;882710;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;1054.0;30.0;2018-08-17;1736.0
63;868520;0.0;False;0;2.0;78.0;1;1.0;0.0;0.0;1.0;2017.0;0.0;2018-11-15;1646.0
64;336140;0.0;False;0;1.0;87.0;1;1.0;1.0;1.0;3.0;1727.0;56.0;2018-08-08;1745.0
65;884260;0.0;False;1;1.0;;0;1.0;1.0;1.0;3.0;2193.0;35.0;2018-09-10;1712.0
66;858760;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;747.0;2.0;2018-05-22;1823.0
67;804700;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;762.0;10.0;2018-05-17;1828.0
68;868980;18.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;914.0;69.0;2018-12-18;1613.0
69;764790;0.0;False;1;5.0;83.0;1;1.0;0.0;0.0;1.0;6898.0;48.0;2018-08-30;1723.0
70;744190;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;3554.0;50.0;2018-01-11;1954.0
71;781440;0.0;True;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;8.0;2018-02-20;1914.0
72;668350;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;447.0;15.0;2018-06-14;1800.0
73;945360;0.0;False;1;0.0;85.0;1;1.0;0.0;0.0;1.0;581158.0;33.0;2018-11-16;1645.0
74;802890;0.0;False;0;6.0;83.0;1;1.0;0.0;0.0;1.0;1985.0;19.0;2018-02-28;1906.0
75;846470;0.0;False;0;1.0;81.0;1;1.0;0.0;0.0;1.0;2352.0;38.0;2018-06-07;1807.0
76;758530;0.0;True;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;3.0;2018-01-05;1960.0
77;852110;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;1084.0;232.0;2018-05-21;1824.0
78;793350;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;1557.0;27.0;2018-03-12;1894.0
79;658850;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;6709.0;33.0;2018-10-24;1668.0
80;587220;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;1496.0;0.0;2018-09-21;1701.0
81;850000;0.0;False;0;3.0;;0;1.0;0.0;0.0;1.0;1740.0;0.0;2018-05-15;1830.0
82;773670;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;1232.0;8.0;2018-01-25;1940.0
83;791470;0.0;True;1;1.0;;0;1.0;0.0;0.0;1.0;0.0;10.0;2018-02-14;1920.0
84;743450;0.0;False;0;1.0;73.0;1;1.0;1.0;1.0;3.0;10558.0;52.0;2018-04-27;1848.0
85;927890;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;3869.0;100.0;2018-12-07;1624.0
86;648390;0.0;True;0;3.0;;0;1.0;0.0;0.0;1.0;0.0;7.0;2018-04-13;1862.0
87;862570;0.0;False;1;0.0;;0;1.0;1.0;1.0;3.0;676.0;32.0;2018-06-15;1799.0
88;838310;0.0;False;0;0.0;77.0;1;1.0;0.0;0.0;1.0;3138.0;15.0;2018-05-24;1821.0
89;979600;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;411.0;0.0;2018-12-03;1628.0
90;787070;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;532.0;16.0;2018-11-16;1645.0
91;291860;0.0;False;1;0.0;78.0;1;1.0;0.0;0.0;1.0;6868.0;27.0;2018-03-02;1904.0
92;754150;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;1552.0;0.0;2018-04-27;1848.0
93;795100;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;0.0;60.0;2018-04-13;1862.0
94;809020;0.0;False;1;1.0;;0;1.0;0.0;0.0;1.0;1132.0;1.0;2018-09-28;1694.0
95;882110;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;2018-11-14;1647.0
96;857450;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;1086.0;0.0;2018-08-24;1729.0
97;410340;0.0;False;0;3.0;;0;1.0;1.0;1.0;3.0;6718.0;34.0;2018-09-13;1709.0
98;389140;0.0;False;1;4.0;76.0;1;1.0;1.0;1.0;3.0;3438.0;48.0;2018-05-15;1830.0
99;747250;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;2018-11-16;1645.0
100;824270;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;26051.0;0.0;2018-04-03;1872.0
101;323190;0.0;False;0;7.0;84.0;1;1.0;1.0;0.0;2.0;75128.0;115.0;2018-04-24;1851.0
102;525510;0.0;False;1;0.0;80.0;1;1.0;1.0;0.0;2.0;3066.0;20.0;2018-03-02;1904.0
103;650700;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;2018-01-10;1955.0
104;600480;0.0;False;0;2.0;69.0;1;1.0;1.0;1.0;3.0;2380.0;21.0;2018-09-13;1709.0
105;815780;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;5103.0;8.0;2018-03-15;1891.0
106;971680;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;1101.0;8.0;2018-11-23;1638.0
107;878750;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;10970.0;3000.0;2018-08-17;1736.0
108;393190;0.0;False;0;2.0;;0;1.0;1.0;0.0;2.0;671.0;31.0;2018-11-07;1654.0
109;731490;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;9913.0;74.0;2018-06-29;1785.0
110;599390;0.0;True;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;0.0;2018-05-02;1843.0
111;744810;0.0;True;0;1.0;;0;1.0;1.0;0.0;2.0;0.0;0.0;2018-01-11;1954.0
112;820730;0.0;False;0;2.0;;0;1.0;0.0;0.0;1.0;683.0;20.0;2018-04-26;1849.0
113;845070;18.0;True;1;0.0;79.0;1;1.0;0.0;0.0;1.0;0.0;0.0;2018-06-25;1789.0
114;510420;0.0;False;0;6.0;81.0;1;1.0;1.0;1.0;3.0;2204.0;28.0;2018-10-16;1676.0
115;963710;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;2518.0;9.0;2018-11-05;1656.0
116;843260;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;907.0;47.0;2018-08-14;1739.0
117;334920;0.0;True;0;3.0;;0;1.0;0.0;1.0;2.0;0.0;0.0;2018-04-27;1848.0
118;801630;0.0;False;1;26.0;;0;1.0;0.0;0.0;1.0;2389.0;44.0;2018-08-21;1732.0
119;944220;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;1528.0;88.0;2018-10-26;1666.0
120;785890;0.0;False;1;0.0;;0;1.0;0.0;1.0;2.0;471.0;11.0;2018-05-29;1816.0
121;859680;18.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;1057.0;69.0;2018-09-27;1695.0
122;963690;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;3476.0;100.0;2018-11-06;1655.0
123;744800;0.0;True;0;1.0;;0;1.0;1.0;0.0;2.0;0.0;0.0;2018-01-11;1954.0
124;748490;0.0;False;0;13.0;81.0;1;1.0;0.0;0.0;1.0;2129.0;51.0;2018-02-14;1920.0
125;888090;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;3.0;2018-08-13;1740.0
126;733340;0.0;False;1;2.0;;0;1.0;0.0;0.0;1.0;664.0;36.0;2018-03-13;1893.0
127;716490;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;1107.0;16.0;2018-10-22;1670.0
128;753420;0.0;False;1;1.0;;0;1.0;1.0;1.0;3.0;7485.0;16.0;2018-02-15;1919.0
129;616250;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;1249.0;0.0;2018-08-22;1731.0
130;736190;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;19469.0;23.0;2018-09-29;1693.0
131;757240;0.0;True;0;1.0;;0;1.0;0.0;0.0;1.0;0.0;3.0;2018-01-28;1937.0
132;863550;18.0;False;1;0.0;82.0;1;1.0;0.0;0.0;1.0;31004.0;146.0;2018-11-13;1648.0
133;233610;0.0;False;0;1.0;74.0;1;1.0;1.0;1.0;3.0;5101.0;31.0;2018-09-18;1704.0
134;822930;0.0;False;0;1.0;;0;1.0;1.0;1.0;3.0;782.0;12.0;2018-05-04;1841.0
135;535930;0.0;False;0;13.0;83.0;1;1.0;1.0;1.0;3.0;22654.0;61.0;2018-08-30;1723.0
136;904740;0.0;True;0;2.0;;0;1.0;0.0;0.0;1.0;0.0;2.0;2018-08-03;1750.0
137;600990;0.0;False;1;1.0;80.0;1;1.0;1.0;1.0;3.0;1994.0;17.0;2018-09-20;1702.0
138;848350;0.0;False;1;0.0;81.0;1;1.0;0.0;0.0;1.0;3539.0;21.0;2018-12-06;1625.0
139;648580;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;1509.0;27.0;2018-09-04;1718.0
140;688420;0.0;False;1;1.0;;0;1.0;1.0;0.0;2.0;6735.0;11.0;2018-11-16;1645.0
141;448850;0.0;False;1;4.0;74.0;1;1.0;1.0;1.0;3.0;1360.0;50.0;2018-05-31;1814.0
142;473770;0.0;False;1;5.0;;0;1.0;1.0;1.0;3.0;1357.0;26.0;2018-12-15;1616.0
143;673880;0.0;False;1;3.0;78.0;1;1.0;1.0;1.0;3.0;8601.0;34.0;2018-11-15;1646.0
144;349250;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;261.0;56.0;2018-04-19;1856.0
145;827290;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;284.0;7.0;2018-04-16;1859.0
146;601050;18.0;False;0;41.0;;0;1.0;0.0;0.0;1.0;4859.0;40.0;2018-03-15;1891.0
147;783120;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;595.0;0.0;2018-06-29;1785.0
148;822760;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;273.0;0.0;2018-05-04;1841.0
149;922460;0.0;True;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;33.0;2018-11-01;1660.0
150;802880;0.0;False;0;4.0;76.0;1;1.0;0.0;0.0;1.0;944.0;15.0;2018-02-28;1906.0
151;355170;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;551.0;0.0;2018-11-16;1645.0
152;931500;0.0;False;1;16.0;;0;1.0;0.0;0.0;1.0;1606.0;45.0;2018-10-26;1666.0
153;469820;0.0;False;1;0.0;68.0;1;1.0;1.0;0.0;2.0;7747.0;28.0;2018-01-18;1947.0
154;876850;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;191.0;21.0;2018-08-17;1736.0
155;950460;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;27.0;2018-10-31;1661.0
156;774461;0.0;False;1;1.0;;0;1.0;1.0;1.0;3.0;1772.0;20.0;2018-10-17;1675.0
157;866540;0.0;True;0;1.0;;0;1.0;0.0;0.0;1.0;0.0;5.0;2018-06-20;1794.0
158;758090;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;465.0;0.0;2018-01-26;1939.0
159;743130;0.0;False;0;0.0;;0;1.0;0.0;1.0;2.0;995.0;21.0;2018-12-07;1624.0
160;882140;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;513.0;15.0;2018-11-15;1646.0
161;800620;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;320.0;65.0;2018-03-15;1891.0
162;956240;0.0;False;0;1.0;;0;1.0;1.0;0.0;2.0;172.0;14.0;2018-12-03;1628.0
163;841770;0.0;False;1;1.0;;0;1.0;1.0;1.0;3.0;861.0;1172.0;2018-10-15;1677.0
164;678950;0.0;False;1;33.0;85.0;1;1.0;0.0;0.0;1.0;43430.0;35.0;2018-01-26;1939.0
165;925440;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;554.0;7.0;2018-10-01;1691.0
166;570940;0.0;False;1;0.0;84.0;1;1.0;0.0;0.0;1.0;50553.0;41.0;2018-05-23;1822.0
167;728880;0.0;False;1;6.0;81.0;1;1.0;1.0;1.0;3.0;34835.0;54.0;2018-08-07;1746.0
168;445980;0.0;False;1;1.0;79.0;1;1.0;1.0;1.0;3.0;14613.0;19.0;2018-05-15;1830.0
169;417290;0.0;False;1;0.0;75.0;1;1.0;0.0;0.0;1.0;3414.0;20.0;2018-03-13;1893.0
170;963000;0.0;False;1;1.0;73.0;1;1.0;1.0;0.0;2.0;1811.0;6.0;2018-11-22;1639.0
171;701160;0.0;False;1;4.0;;0;1.0;1.0;1.0;3.0;15357.0;36.0;2018-12-11;1620.0
172;428080;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;456.0;28.0;2018-07-17;1767.0
173;757480;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;1299.0;0.0;2018-11-29;1632.0
174;658550;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;945.0;777.0;2018-09-11;1711.0
175;882790;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;11216.0;80.0;2018-08-08;1745.0
176;631510;18.0;False;1;4.0;;0;1.0;0.0;0.0;1.0;6032.0;99.0;2018-03-13;1893.0
177;762610;0.0;False;1;1.0;85.0;1;1.0;1.0;1.0;3.0;165.0;37.0;2018-08-02;1751.0
178;620210;0.0;False;0;3.0;;0;1.0;1.0;1.0;3.0;708.0;31.0;2018-03-30;1876.0
179;322450;0.0;False;1;1.0;;0;1.0;1.0;1.0;3.0;1234.0;18.0;2018-05-17;1828.0
180;922400;0.0;False;0;3.0;;0;1.0;0.0;0.0;1.0;379.0;32.0;2018-11-21;1640.0
181;16900;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;11999.0;0.0;2018-08-14;1739.0
182;766280;0.0;False;0;3.0;;0;1.0;1.0;0.0;2.0;1419.0;12.0;2018-06-15;1799.0
183;853550;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;2368.0;0.0;2018-11-23;1638.0
184;285920;0.0;False;0;8.0;;0;1.0;1.0;1.0;3.0;15642.0;15.0;2018-08-10;1743.0
185;955560;0.0;;0;0.0;;0;;;;;0.0;0.0;2018-10-10;1682.0
186;757210;0.0;False;0;0.0;71.0;1;1.0;0.0;0.0;1.0;1325.0;0.0;2018-04-24;1851.0
187;760060;0.0;False;1;2.0;78.0;1;1.0;0.0;0.0;1.0;11824.0;54.0;2018-12-04;1627.0
188;917290;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;239.0;21.0;2018-09-06;1716.0
189;792100;0.0;False;0;1.0;;0;1.0;1.0;1.0;3.0;1359.0;19.0;2018-08-23;1730.0
190;746400;0.0;False;0;1.0;;0;1.0;1.0;0.0;2.0;386.0;6.0;2018-02-14;1920.0
191;949370;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;2018-10-17;1675.0
192;952420;0.0;False;0;4.0;;0;1.0;1.0;1.0;3.0;381.0;14.0;2018-12-16;1615.0
193;628070;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;2344.0;0.0;2018-01-17;1948.0
194;913010;0.0;True;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;3.0;2018-08-17;1736.0
195;851530;0.0;True;0;1.0;;0;1.0;0.0;0.0;1.0;0.0;4.0;2018-05-04;1841.0
196;943380;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;2933.0;29.0;2018-10-12;1680.0
197;891510;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;621.0;0.0;2018-09-07;1715.0
198;812140;0.0;False;0;3.0;;0;1.0;0.0;0.0;1.0;122994.0;93.0;2018-10-05;1687.0
199;702670;0.0;False;1;1.0;77.0;1;1.0;1.0;0.0;2.0;6958.0;20.0;2018-08-28;1725.0
200;852480;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;1142.0;31.0;2018-10-29;1663.0
201;959750;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;2018-11-14;1647.0
202;692130;0.0;;0;0.0;;0;;;;;0.0;0.0;2018-07-31;1753.0
203;608110;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;2018-05-03;1842.0
204;779990;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;1.0;2018-07-30;1754.0
205;396710;0.0;False;1;0.0;78.0;1;1.0;1.0;0.0;2.0;783.0;31.0;2018-04-03;1872.0
206;873200;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;264.0;11.0;2018-06-16;1798.0
207;823580;0.0;False;0;1.0;;0;1.0;1.0;0.0;2.0;211.0;0.0;2018-05-02;1843.0
208;896460;0.0;False;1;0.0;;0;1.0;1.0;1.0;3.0;308.0;29.0;2018-08-21;1732.0
209;701380;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;215.0;0.0;2018-04-24;1851.0
210;782340;0.0;True;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;24.0;2018-08-28;1725.0
211;564050;0.0;False;1;0.0;;0;1.0;1.0;1.0;3.0;1344.0;34.0;2018-04-20;1855.0
212;961660;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;169.0;12.0;2018-11-05;1656.0
213;332950;0.0;True;0;4.0;;0;1.0;0.0;0.0;1.0;709.0;40.0;2018-09-27;1695.0
214;559620;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;499.0;0.0;2018-11-16;1645.0
215;833040;0.0;False;0;17.0;;0;1.0;1.0;1.0;3.0;1103.0;0.0;2018-04-13;1862.0
216;845880;0.0;False;0;0.0;65.0;1;1.0;0.0;0.0;1.0;939.0;15.0;2018-07-11;1773.0
217;847370;18.0;False;1;0.0;83.0;1;1.0;0.0;0.0;1.0;8546.0;80.0;2018-11-16;1645.0
218;771310;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;2018-03-14;1892.0
219;942850;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;398.0;0.0;2018-12-17;1614.0
220;810660;0.0;False;0;0.0;72.0;1;1.0;0.0;0.0;1.0;613.0;17.0;2018-05-25;1820.0
221;598700;0.0;False;1;2.0;;0;1.0;0.0;0.0;1.0;6872.0;40.0;2018-07-13;1771.0
222;829110;0.0;False;1;9.0;76.0;1;1.0;0.0;0.0;1.0;3741.0;75.0;2018-10-16;1676.0
223;510680;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;126.0;21.0;2018-04-17;1858.0
224;742300;0.0;False;1;2.0;;0;1.0;0.0;0.0;1.0;2986.0;50.0;2018-10-02;1690.0
225;907000;0.0;True;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;0.0;2018-08-03;1750.0
226;416600;0.0;False;1;1.0;85.0;1;1.0;1.0;1.0;3.0;1828.0;36.0;2018-01-17;1948.0
227;664750;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;385.0;62.0;;
228;923260;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;366.0;12.0;2018-11-13;1648.0
229;880940;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;34886.0;31.0;2018-09-20;1702.0
230;431930;0.0;False;1;3.0;;0;1.0;0.0;0.0;1.0;165.0;50.0;2018-05-29;1816.0
231;840010;0.0;False;0;2.0;;0;1.0;1.0;0.0;2.0;1733.0;65.0;2018-12-18;1613.0
232;796790;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;396.0;37.0;2018-06-14;1800.0
233;591630;0.0;False;1;1.0;76.0;1;1.0;1.0;0.0;2.0;922.0;19.0;2018-02-01;1933.0
234;864060;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;564.0;42.0;2018-11-16;1645.0
235;590950;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;109.0;21.0;2018-11-14;1647.0
236;851670;0.0;False;1;1.0;;0;1.0;0.0;0.0;1.0;420.0;30.0;2018-06-26;1788.0
237;595520;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;5647.0;41.0;2018-02-01;1933.0
238;742250;0.0;False;0;2.0;;0;1.0;1.0;0.0;2.0;1052.0;22.0;2018-02-08;1926.0
239;890750;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;18.0;2018-08-20;1733.0
240;315460;0.0;False;0;0.0;76.0;1;1.0;0.0;0.0;1.0;3594.0;18.0;2018-07-10;1774.0
