;appid;required_age;is_free;controller_support;dlc;metacritic;windows;mac;linux;platforms_num;recommendations;achievements;release_date;release_date_final
763;1642260;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Nov-19;2021-11-19
764;1526490;0;False;;;;1.0;0.0;0.0;1.0;8794.0;;2021-Oct-19;2021-10-19
765;1426480;0;False;;;;1.0;0.0;0.0;1.0;129.0;12.0;2021-Mar-19;2021-03-19
766;1504760;0;True;;;;1.0;0.0;0.0;1.0;152.0;33.0;2021-Jan-10;2021-01-10
767;1037130;0;False;;;80.0;1.0;1.0;0.0;2.0;822.0;26.0;2021-Mar-25;2021-03-25
768;1546500;0;False;;;;1.0;0.0;0.0;1.0;343.0;;2021-ar-4M;
769;1223020;0;False;;;;1.0;0.0;0.0;1.0;125.0;;2021-Dec-31;2021-12-31
770;1641500;0;False;;1.0;;1.0;0.0;0.0;1.0;;;2021-May-28;2021-05-28
771;1655670;0;False;full;;;1.0;0.0;1.0;2.0;;12.0;2021-Nov-16;2021-11-16
772;1594900;0;True;;;;1.0;0.0;0.0;1.0;;5.0;2021-Apr-30;2021-04-30
773;1253880;0;True;;2.0;;1.0;1.0;1.0;3.0;;65.0;2021-Jul-30;2021-07-30
774;780290;0;False;full;2.0;82.0;1.0;1.0;0.0;2.0;10798.0;61.0;2021-Oct21-20;
775;1828640;0;False;;;;1.0;0.0;0.0;1.0;108.0;;2021-Dec-15;2021-12-15
776;1338020;0;False;full;1.0;;1.0;0.0;0.0;1.0;;20.0;2021-Jun-30;2021-06-30
777;1547290;0;False;full;;;1.0;0.0;1.0;2.0;;27.0;2021-ul-9J;
778;1230800;0;False;full;2.0;;1.0;0.0;0.0;1.0;383.0;32.0;2021-Mar-10;2021-03-10
779;1494500;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Feb-16;2021-02-16
780;1525320;0;False;full;;;1.0;0.0;0.0;1.0;;9.0;2021-Feb-24;2021-02-24
781;1559760;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2021-ul-2J;
782;1506080;0;False;full;1.0;;1.0;0.0;0.0;1.0;;19.0;2021-un-8J;
783;1531040;0;False;;;;1.0;1.0;0.0;2.0;;;2021-Feb-26;2021-02-26
784;1778500;0;False;;;;1.0;0.0;0.0;1.0;;0.0;2021-Oct20-21;
785;1206610;0;False;full;4.0;;1.0;0.0;0.0;1.0;2738.0;19.0;2021-ec-2D;
786;1820170;0;True;;;;1.0;0.0;0.0;1.0;;14.0;2021-Dec-18;2021-12-18
787;1213220;0;False;;1.0;;1.0;0.0;0.0;1.0;;16.0;2021-ep-1S;
788;1250440;0;False;;1.0;;1.0;0.0;0.0;1.0;247.0;15.0;2021-Jun-15;2021-06-15
789;1505700;0;False;;;;1.0;0.0;0.0;1.0;;21.0;2021-eb-9F;
790;1103550;0;False;full;;;1.0;0.0;0.0;1.0;;28.0;2021-Mar-24;2021-03-24
791;1441670;0;False;full;;;1.0;0.0;1.0;2.0;;11.0;2021-Apr-23;2021-04-23
792;1606640;0;False;;2.0;;1.0;0.0;0.0;1.0;;26.0;2021-ay-5M;
793;1628440;0;False;full;1.0;;1.0;1.0;1.0;3.0;;19.0;2021-Sep-24;2021-09-24
794;1644840;0;False;;;;1.0;0.0;0.0;1.0;119.0;8.0;2021-Jun-17;2021-06-17
795;1606280;0;False;;1.0;;1.0;0.0;0.0;1.0;341.0;4.0;2021-Nov-16;2021-11-16
796;1406780;0;False;;;;1.0;0.0;1.0;2.0;403.0;;2021-May21-20;
797;1594410;0;True;;;;1.0;0.0;0.0;1.0;;6.0;2021-May-24;2021-05-24
798;1191900;0;False;;;67.0;1.0;1.0;0.0;2.0;639.0;22.0;2021-pr-9A;
799;1402790;0;False;;;;1.0;0.0;0.0;1.0;;40.0;2021-an-5J;
800;1394130;0;False;;;;1.0;0.0;0.0;1.0;105.0;79.0;2021-un-4J;
801;1816880;0;True;;1.0;;1.0;0.0;0.0;1.0;;6.0;2021-ec-7D;
802;1476430;0;True;full;7.0;;1.0;0.0;0.0;1.0;;76.0;2021-Feb-19;2021-02-19
803;1255560;0;False;full;;;1.0;1.0;0.0;2.0;1000.0;26.0;2021-Aug-26;2021-08-26
804;1448600;0;True;full;;;1.0;0.0;0.0;1.0;;4.0;2021-Jul-24;2021-07-24
805;1371750;0;False;;;;1.0;0.0;0.0;1.0;150.0;16.0;2021-Aug-26;2021-08-26
806;1557040;0;True;;1.0;;1.0;1.0;1.0;3.0;;3.0;2021-Oct-23;2021-10-23
807;1595380;0;False;;1.0;;1.0;0.0;1.0;2.0;;;2021-ep-6S;
808;1577660;0;False;full;;;1.0;0.0;0.0;1.0;;28.0;2021-Apr-26;2021-04-26
809;1570080;0;True;;;;1.0;0.0;0.0;1.0;;1.0;2021-pr-2A;
810;442210;0;False;full;;;1.0;0.0;1.0;2.0;143.0;;2021-Apr-30;2021-04-30
811;1413480;0;False;full;4.0;79.0;1.0;0.0;0.0;1.0;2165.0;37.0;2021-May21-20;
812;1259640;0;False;;;;1.0;1.0;0.0;2.0;485.0;32.0;2021-Feb-25;2021-02-25
813;1451480;0;False;;;;1.0;1.0;1.0;3.0;1327.0;34.0;2021-ul-2J;
814;1570760;0;False;;;;1.0;0.0;0.0;1.0;376.0;72.0;2021-ct-1O;
815;1348800;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-Jul-13;2021-07-13
816;1134570;0;False;full;;86.0;1.0;0.0;0.0;1.0;26044.0;50.0;2021-Jul-15;2021-07-15
817;1072640;0;False;;;;1.0;1.0;0.0;2.0;342.0;50.0;2021-Aug-25;2021-08-25
818;1851380;0;True;;;;1.0;0.0;0.0;1.0;;;2021-Dec-28;2021-12-28
819;1420650;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jun-18;2021-06-18
820;1530630;0;False;full;1.0;;1.0;0.0;0.0;1.0;;37.0;2021-Mar-24;2021-03-24
821;1794780;0;False;;;;1.0;1.0;0.0;2.0;336.0;;2021-Nov-29;2021-11-29
822;1727000;0;False;;;;1.0;0.0;0.0;1.0;209.0;;2021-ep-3S;
823;1372210;0;False;full;1.0;;1.0;0.0;0.0;1.0;;17.0;2021-Sep-29;2021-09-29
824;1494950;0;True;;;;1.0;0.0;0.0;1.0;;;2021-an-1J;
825;1573580;0;False;;1.0;;1.0;0.0;0.0;1.0;;9.0;2021-Apr-29;2021-04-29
826;1038370;0;False;full;2.0;81.0;1.0;0.0;0.0;1.0;2631.0;31.0;2021-pr-9A;
827;843180;0;False;full;;78.0;1.0;1.0;0.0;2.0;;33.0;2021-Apr-27;2021-04-27
828;1777750;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Oct-14;2021-10-14
829;1606340;0;False;;;;1.0;1.0;1.0;3.0;652.0;;2021-Aug-17;2021-08-17
830;1403080;0;False;;1.0;;1.0;0.0;0.0;1.0;;38.0;2021-Aug-16;2021-08-16
831;1288420;0;False;;;;1.0;0.0;0.0;1.0;;17.0;2021-Jul20-21;
832;1538460;0;False;full;1.0;;1.0;0.0;0.0;1.0;875.0;;2021-Apr-14;2021-04-14
833;1502990;;;;;;;;;;;;;
834;1657810;0;False;full;;;1.0;0.0;0.0;1.0;;30.0;2021-ul-8J;
835;1109820;0;False;full;;;1.0;0.0;0.0;1.0;;38.0;2021-Mar-18;2021-03-18
836;1571440;0;False;;;;1.0;0.0;0.0;1.0;7886.0;87.0;2021-Apr-15;2021-04-15
837;1197260;0;True;;;;1.0;0.0;0.0;1.0;;;2021-Feb-26;2021-02-26
838;1482490;0;False;;;;1.0;1.0;0.0;2.0;;;2021-May-17;2021-05-17
839;1653970;0;True;;5.0;;1.0;0.0;0.0;1.0;;;2021-ec-1D;
840;1460050;0;False;;;;1.0;0.0;0.0;1.0;;13.0;2021-Jan-10;2021-01-10
841;1461680;0;False;;1.0;;1.0;0.0;0.0;1.0;329.0;21.0;2021-eb-8F;
842;1758450;0;True;;;;1.0;0.0;0.0;1.0;;;2021-Nov-10;2021-11-10
843;1638330;0;False;;;;1.0;0.0;0.0;1.0;;59.0;2021-Nov-17;2021-11-17
844;1397650;0;False;;;;1.0;0.0;0.0;1.0;386.0;;2021-May-27;2021-05-27
845;1158720;0;False;;1.0;;1.0;0.0;0.0;1.0;174.0;28.0;2021-Apr-16;2021-04-16
846;1441230;0;False;;2.0;;1.0;1.0;0.0;2.0;118.0;24.0;2021-May-11;2021-05-11
847;1543240;0;False;;;;1.0;0.0;0.0;1.0;;53.0;2021-Nov-12;2021-11-12
848;1092950;0;False;;1.0;;1.0;1.0;1.0;3.0;;31.0;2021-Mar-31;2021-03-31
849;1395400;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2021-un-9J;
850;1335830;0;False;;2.0;;1.0;1.0;0.0;2.0;2332.0;22.0;2021-Nov-26;2021-11-26
851;1840490;0;False;full;;;1.0;0.0;0.0;1.0;474.0;11.0;2021-Dec-17;2021-12-17
852;1436920;0;False;full;1.0;73.0;1.0;0.0;1.0;2.0;;24.0;2021-Oct21-20;
853;1715850;0;False;full;;;1.0;0.0;0.0;1.0;;17.0;2021-Sep-14;2021-09-14
854;1125880;0;False;;;;1.0;0.0;0.0;1.0;;46.0;2021-Jul-29;2021-07-29
855;1447330;0;False;full;;;1.0;0.0;0.0;1.0;;24.0;2021-pr-5A;
856;1244460;0;False;full;7.0;77.0;1.0;0.0;0.0;1.0;15674.0;54.0;2021-ov-9N;
857;1372810;0;False;;3.0;;1.0;1.0;0.0;2.0;4575.0;30.0;2021-ar-1M;
858;1027120;0;False;;;;1.0;1.0;0.0;2.0;126.0;;2021-Feb-16;2021-02-16
859;1107300;0;False;full;;;1.0;1.0;0.0;2.0;752.0;25.0;2021-Jan-14;2021-01-14
860;1131920;0;False;full;;;1.0;0.0;0.0;1.0;248.0;46.0;2021-Aug-23;2021-08-23
861;1445040;0;True;;;;1.0;0.0;0.0;1.0;;20.0;2021-ar-1M;
862;1460490;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Feb-26;2021-02-26
863;1642610;0;False;;;;1.0;0.0;0.0;1.0;116.0;;2021-Jun-10;2021-06-10
864;1374280;0;False;full;;;1.0;0.0;0.0;1.0;;8.0;2021-Dec-23;2021-12-23
865;493520;0;False;;;78.0;1.0;0.0;0.0;1.0;34039.0;;2021-ec-9D;
866;557950;0;False;;;;1.0;0.0;1.0;2.0;;;2021-Sep-27;2021-09-27
867;1538850;0;False;full;;75.0;1.0;0.0;0.0;1.0;121.0;21.0;2021-Oct-26;2021-10-26
868;1097130;0;False;full;1.0;82.0;1.0;0.0;0.0;1.0;1477.0;33.0;2021-Oct-12;2021-10-12
869;1648100;0;False;full;;;1.0;0.0;0.0;1.0;;14.0;2021-Jul-29;2021-07-29
870;1566250;0;False;;;;1.0;0.0;0.0;1.0;;50.0;2021-Mar-31;2021-03-31
871;1612960;0;False;;;;1.0;0.0;0.0;1.0;;;2021-un-1J;
872;1123770;0;False;full;1.0;;1.0;0.0;0.0;1.0;5901.0;30.0;2021-Feb-23;2021-02-23
873;1716120;;;;;;;;;;;;;
874;1509590;0;True;;;;1.0;1.0;1.0;3.0;;10.0;2021-Jan-16;2021-01-16
875;1143810;0;False;full;1.0;;1.0;0.0;0.0;1.0;1113.0;;2021-ul-9J;
876;1363740;0;False;;;;1.0;0.0;0.0;1.0;290.0;;2021-Dec20-21;
877;1651540;0;False;;;;1.0;0.0;0.0;1.0;;21.0;2021-Aug-12;2021-08-12
878;1280950;0;False;full;;;1.0;0.0;0.0;1.0;;0.0;2021-Jan20-21;
879;1574330;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-pr-1A;
880;1705030;0;True;;;;1.0;0.0;0.0;1.0;;;2021-Nov-16;2021-11-16
881;1774700;0;False;;;;1.0;0.0;0.0;1.0;;11.0;2021-Oct-16;2021-10-16
882;1601830;0;False;;;;1.0;1.0;1.0;3.0;;;2021-Dec-10;2021-12-10
883;1584810;0;True;;;;1.0;0.0;0.0;1.0;;0.0;2021-Apr-23;2021-04-23
884;1432500;0;False;full;1.0;;1.0;1.0;1.0;3.0;135.0;7.0;2021-ay-6M;
885;1777280;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Nov-29;2021-11-29
886;1533050;0;False;;;;1.0;0.0;0.0;1.0;278.0;7.0;2021-Mar-16;2021-03-16
887;1123050;0;False;full;2.0;81.0;1.0;1.0;0.0;2.0;2993.0;42.0;2021-ug-2A;
888;757310;0;False;full;;76.0;1.0;0.0;0.0;1.0;3235.0;56.0;2021-Sep-23;2021-09-23
889;1695080;0;True;;;;1.0;1.0;0.0;2.0;;;2021-ec-8D;
890;1739530;0;True;;;;1.0;0.0;0.0;1.0;;;2021-Dec-31;2021-12-31
891;1706190;0;False;;;;1.0;0.0;0.0;1.0;;24.0;2021-Aug-14;2021-08-14
892;1692060;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2021-Sep-30;2021-09-30
893;1074500;0;False;full;1.0;;1.0;0.0;0.0;1.0;;46.0;2021-Jul-13;2021-07-13
894;1270080;0;False;full;1.0;;1.0;1.0;1.0;3.0;;33.0;2021-Mar-18;2021-03-18
895;1632610;0;False;;;;1.0;0.0;0.0;1.0;;50.0;2021-May-27;2021-05-27
896;1677410;0;False;;;;1.0;1.0;0.0;2.0;;6.0;2021-Aug-10;2021-08-10
897;1716480;0;False;;;;1.0;1.0;0.0;2.0;;24.0;2021-Nov-28;2021-11-28
898;1794300;0;False;;;;1.0;0.0;0.0;1.0;;0.0;2021-Nov-17;2021-11-17
899;405010;0;False;;;;1.0;1.0;1.0;3.0;718.0;40.0;2021-Dec-28;2021-12-28
900;1508270;0;False;;;81.0;1.0;0.0;0.0;1.0;520.0;;2021-Mar-18;2021-03-18
901;1714580;0;False;;;;1.0;1.0;0.0;2.0;142.0;17.0;2021-Dec-15;2021-12-15
902;1546870;0;False;;;;1.0;1.0;1.0;3.0;291.0;12.0;2021-Mar-19;2021-03-19
903;1600530;0;True;;;;1.0;0.0;0.0;1.0;;;2021-ul-7J;
904;1634870;0;True;;;;1.0;0.0;0.0;1.0;;;2021-un-8J;
905;1722020;0;False;full;;;1.0;0.0;0.0;1.0;308.0;14.0;2021-ct-7O;
906;1037120;0;False;full;2.0;71.0;1.0;1.0;1.0;3.0;;24.0;2021-Feb-18;2021-02-18
907;469600;0;False;;1.0;;1.0;1.0;0.0;2.0;8317.0;69.0;2021-ct-1O;
908;1511670;0;False;;;;1.0;0.0;0.0;1.0;850.0;;2021-Feb-12;2021-02-12
909;944430;0;False;full;2.0;86.0;1.0;0.0;0.0;1.0;;56.0;2021-Sep-30;2021-09-30
910;1696720;0;False;full;;;1.0;0.0;0.0;1.0;;10.0;2021-ec-6D;
911;1368780;0;False;;1.0;;1.0;0.0;0.0;1.0;;10.0;2021-Jan20-21;
912;657000;0;False;;2.0;;1.0;0.0;0.0;1.0;192.0;34.0;2021-May-19;2021-05-19
913;1460830;0;True;;;;1.0;0.0;0.0;1.0;;;2021-an-9J;
914;1775550;0;False;;1.0;;1.0;0.0;0.0;1.0;129.0;;2021-Dec-10;2021-12-10
915;978630;0;False;full;;;1.0;1.0;1.0;3.0;;40.0;2021-Oct-25;2021-10-25
916;1098470;0;False;full;1.0;;1.0;1.0;0.0;2.0;;22.0;2021-ep-9S;
917;1393210;0;False;;;;1.0;0.0;0.0;1.0;;20.0;2021-ov-4N;
918;1506820;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Mar-13;2021-03-13
919;1810960;0;False;;;;1.0;0.0;0.0;1.0;424.0;;2021-Nov-26;2021-11-26
920;1306720;0;False;full;1.0;77.0;1.0;0.0;0.0;1.0;367.0;31.0;2021-Aug-19;2021-08-19
921;1740070;0;False;;;;1.0;1.0;0.0;2.0;104.0;14.0;2021-Oct-12;2021-10-12
922;1813820;0;False;;;;1.0;1.0;0.0;2.0;113.0;;2021-Dec-13;2021-12-13
923;1638340;0;False;;;;1.0;0.0;0.0;1.0;;;2021-ep-8S;
924;1109300;0;False;;;;1.0;0.0;0.0;1.0;;12.0;2021-Feb-19;2021-02-19
925;1522850;0;False;;;;1.0;0.0;0.0;1.0;;6.0;2021-ar-2M;
926;1555400;0;False;;;;1.0;0.0;0.0;1.0;587.0;9.0;2021-Jul-28;2021-07-28
927;747660;0;False;full;;;1.0;0.0;0.0;1.0;42792.0;29.0;2021-Dec-16;2021-12-16
928;1660290;0;False;;1.0;;1.0;0.0;0.0;1.0;;21.0;2021-Jul-14;2021-07-14
929;1098130;0;True;;;;1.0;0.0;0.0;1.0;;16.0;2021-Oct-29;2021-10-29
930;1510670;0;False;full;;;1.0;1.0;1.0;3.0;;10.0;2021-Feb-28;2021-02-28
931;1774220;0;False;full;;;1.0;0.0;0.0;1.0;;8.0;2021-Nov-17;2021-11-17
932;1784780;0;False;;;;1.0;1.0;1.0;3.0;465.0;26.0;2021-Nov-19;2021-11-19
933;1590850;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Apr-29;2021-04-29
934;842180;0;False;;;;1.0;0.0;0.0;1.0;1523.0;64.0;2021-ov-4N;
935;1283430;0;True;full;;;1.0;0.0;0.0;1.0;;;2021-ov-9N;
936;1655700;0;False;full;;;1.0;0.0;0.0;1.0;;10.0;2021-Jul-13;2021-07-13
937;1391530;0;False;;;;1.0;0.0;0.0;1.0;400.0;7.0;2021-Nov-30;2021-11-30
938;1147130;0;False;;;;1.0;0.0;0.0;1.0;124.0;30.0;2021-Jun-11;2021-06-11
939;988310;0;False;full;;71.0;1.0;0.0;0.0;1.0;;20.0;2021-Feb-17;2021-02-17
940;1599080;0;True;;1.0;;1.0;0.0;0.0;1.0;;;2021-Apr-27;2021-04-27
941;1482430;0;False;full;1.0;;1.0;1.0;1.0;3.0;;14.0;2021-Apr-27;2021-04-27
942;1490490;0;False;;;;1.0;0.0;0.0;1.0;;29.0;2021-pr-8A;
943;1542860;0;False;full;;;1.0;0.0;0.0;1.0;;22.0;2021-Mar-29;2021-03-29
944;1516080;0;False;;;;1.0;0.0;0.0;1.0;288.0;;2021-Jul-23;2021-07-23
945;1196440;0;False;full;;;1.0;0.0;0.0;1.0;;12.0;2021-pr-8A;
946;1118240;0;False;full;;70.0;1.0;0.0;0.0;1.0;2163.0;10.0;2021-ep-1S;
947;346820;0;False;full;;;1.0;1.0;1.0;3.0;131.0;55.0;2021-ul-8J;
948;1449630;0;False;;;;1.0;0.0;0.0;1.0;158.0;69.0;2021-pr-1A;
949;1023550;0;False;full;1.0;;1.0;1.0;1.0;3.0;111.0;48.0;2021-eb-4F;
950;1222340;0;False;full;;;1.0;0.0;0.0;1.0;;60.0;2021-May-11;2021-05-11
951;1714070;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Oct-12;2021-10-12
952;1840920;0;False;full;;;1.0;0.0;0.0;1.0;;10.0;2021-Dec21-20;
953;1253270;0;False;full;;;1.0;0.0;0.0;1.0;;37.0;2021-un-1J;
954;1387460;0;False;;;;1.0;1.0;0.0;2.0;;14.0;2021-Jan-29;2021-01-29
955;1574700;0;True;;;;1.0;0.0;0.0;1.0;;11.0;2021-un-4J;
956;1139940;0;False;;2.0;80.0;1.0;1.0;1.0;3.0;3031.0;32.0;2021-Sep-13;2021-09-13
957;1249210;0;False;;;;1.0;0.0;0.0;1.0;131.0;;2021-Jun-23;2021-06-23
958;1359630;0;True;full;;;1.0;0.0;0.0;1.0;;;2021-ay-5M;
959;1836310;0;True;full;;;1.0;0.0;0.0;1.0;;;2021-Dec-22;2021-12-22
960;1636700;0;False;full;1.0;;1.0;1.0;0.0;2.0;;21.0;2021-Sep-23;2021-09-23
961;1598010;0;True;;;;1.0;0.0;0.0;1.0;;14.0;2021-May-27;2021-05-27
962;1184760;0;False;full;1.0;;1.0;1.0;0.0;2.0;299.0;51.0;2021-Dec-13;2021-12-13
963;1588380;0;False;;;;1.0;0.0;0.0;1.0;311.0;19.0;2021-Jul-29;2021-07-29
964;1339000;0;False;;2.0;;1.0;0.0;0.0;1.0;708.0;30.0;2021-Oct20-21;
965;1569180;0;False;full;1.0;;1.0;0.0;0.0;1.0;102.0;27.0;2021-un-3J;
966;1462430;0;False;;;;1.0;0.0;0.0;1.0;;;2021-May-17;2021-05-17
967;1578060;0;False;full;;;1.0;0.0;0.0;1.0;;8.0;2021-Mar-30;2021-03-30
968;1687150;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Jul-29;2021-07-29
969;1315160;0;False;;;;1.0;0.0;0.0;1.0;276.0;20.0;2021-Jan-11;2021-01-11
970;1378020;0;False;full;;;1.0;1.0;0.0;2.0;140.0;31.0;2021-Jun-12;2021-06-12
971;982350;0;False;full;1.0;;1.0;1.0;0.0;2.0;;12.0;2021-Oct-14;2021-10-14
972;1678600;0;True;;;;1.0;1.0;1.0;3.0;;;2021-Aug-17;2021-08-17
973;1741120;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Sep-15;2021-09-15
974;1184370;0;False;full;11.0;83.0;1.0;1.0;0.0;2.0;20892.0;121.0;2021-ep-2S;
975;862440;0;True;;;;1.0;0.0;0.0;1.0;;69.0;2021-Jan-29;2021-01-29
976;1805930;0;False;;;;1.0;1.0;1.0;3.0;300.0;5.0;2021-Nov-17;2021-11-17
977;1270850;0;False;full;1.0;;1.0;0.0;0.0;1.0;;24.0;2021-Dec-16;2021-12-16
978;1033950;0;False;full;2.0;74.0;1.0;0.0;1.0;2.0;394.0;19.0;2021-Aug-27;2021-08-27
979;1483870;0;False;;;;1.0;1.0;1.0;3.0;25897.0;;2021-Mar-12;2021-03-12
980;1579120;0;True;;;68.0;1.0;0.0;0.0;1.0;;;2021-Apr20-21;
981;949200;0;False;;1.0;75.0;1.0;1.0;0.0;2.0;203.0;20.0;2021-Aug-18;2021-08-18
982;1592340;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2021-Apr-23;2021-04-23
983;1418180;0;False;;;;1.0;0.0;0.0;1.0;;;2021-pr-8A;
984;1580800;0;False;;4.0;;1.0;0.0;0.0;1.0;257.0;53.0;2021-Sep-16;2021-09-16
985;1543980;0;False;;;;1.0;0.0;0.0;1.0;;100.0;2021-Feb-26;2021-02-26
986;1463730;0;True;;1.0;;1.0;0.0;0.0;1.0;;39.0;2021-Jun-29;2021-06-29
987;1395270;0;False;full;;;1.0;1.0;1.0;3.0;;0.0;2021-Oct-26;2021-10-26
988;977880;0;False;full;1.0;82.0;1.0;1.0;0.0;2.0;11844.0;30.0;2021-Sep-16;2021-09-16
989;1343640;0;False;;1.0;;1.0;0.0;0.0;1.0;101.0;73.0;2021-May-19;2021-05-19
990;1079230;0;False;;;;1.0;0.0;1.0;2.0;199.0;28.0;2021-Oct21-20;
991;1511140;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2021-Mar-17;2021-03-17
992;1466690;0;False;;;;1.0;0.0;1.0;2.0;148.0;14.0;2021-ar-1M;
993;1418540;0;False;;;;1.0;0.0;0.0;1.0;;16.0;2021-ar-4M;
994;1645640;0;False;;;;1.0;0.0;0.0;1.0;;33.0;2021-un-4J;
995;1656600;0;False;;;;1.0;0.0;0.0;1.0;;12.0;2021-Jun-18;2021-06-18
996;1577260;0;False;;;;1.0;0.0;0.0;1.0;;16.0;2021-Mar-29;2021-03-29
997;1078920;0;False;;;;1.0;0.0;0.0;1.0;831.0;21.0;2021-Jan-26;2021-01-26
998;1749350;0;False;full;;;1.0;0.0;0.0;1.0;137.0;;2021-Nov-15;2021-11-15
999;1752250;0;False;;;;1.0;0.0;0.0;1.0;;23.0;2021-Sep-27;2021-09-27
1000;1092140;0;False;full;;;1.0;0.0;0.0;1.0;445.0;70.0;2021-Apr-16;2021-04-16
1001;1561750;0;True;full;;;1.0;0.0;0.0;1.0;;8.0;2021-ay-6M;
1002;1681480;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2021-Sep-17;2021-09-17
1003;1651680;0;False;;1.0;;1.0;0.0;1.0;2.0;;100.0;2021-Aug-31;2021-08-31
1004;1593350;0;False;;;;1.0;1.0;1.0;3.0;774.0;;2021-Oct-13;2021-10-13
1005;1284870;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2021-May-31;2021-05-31
1006;1534180;0;False;full;1.0;;1.0;0.0;1.0;2.0;246.0;18.0;2021-ep-1S;
1007;1602900;0;True;;;;1.0;0.0;0.0;1.0;;7.0;2021-May21-20;
1008;1561910;0;True;;;;1.0;0.0;0.0;1.0;;;2021-ug-5A;
1009;1212850;0;False;full;;;1.0;0.0;0.0;1.0;;16.0;2021-Jun-18;2021-06-18
1010;1715690;0;False;full;;;1.0;0.0;0.0;1.0;;;2021-Oct-11;2021-10-11
1011;1745750;0;True;;1.0;;1.0;1.0;1.0;3.0;;10.0;2021-Oct-12;2021-10-12
1012;1301210;0;True;full;1.0;80.0;1.0;0.0;0.0;1.0;4981.0;50.0;2021-May20-21;
1013;1500600;0;True;;;;1.0;0.0;0.0;1.0;;;2021-Feb-11;2021-02-11
1014;1591520;0;False;;;;1.0;0.0;0.0;1.0;4038.0;15.0;2021-Dec-31;2021-12-31
1015;1630590;0;False;;;;1.0;0.0;0.0;1.0;141.0;2.0;2021-Jul-13;2021-07-13
1016;847680;0;False;;;;1.0;1.0;1.0;3.0;;5.0;2021-Apr-14;2021-04-14
1017;1016700;0;False;full;1.0;;1.0;1.0;1.0;3.0;;;2021-May-28;2021-05-28
1018;1699960;0;False;;;;1.0;0.0;0.0;1.0;;16.0;2021-Dec-30;2021-12-30
1019;1712150;0;False;full;;;1.0;0.0;0.0;1.0;;13.0;2021-ep-2S;
1020;1618230;0;False;;1.0;;1.0;0.0;0.0;1.0;1884.0;44.0;2021-Sep-24;2021-09-24
1021;1585570;0;False;;2.0;;1.0;0.0;0.0;1.0;1192.0;49.0;2021-Sep-29;2021-09-29
1022;1511460;0;False;;;;1.0;0.0;0.0;1.0;894.0;;2021-Oct-15;2021-10-15
1023;1492200;0;False;;;;1.0;0.0;0.0;1.0;180.0;;2021-ar-5M;
1024;1295260;0;True;;;;1.0;1.0;1.0;3.0;;;2021-May-31;2021-05-31
1025;1581580;0;False;;;;1.0;0.0;0.0;1.0;;19.0;2021-Apr-30;2021-04-30
1026;1119730;0;False;;1.0;;1.0;0.0;0.0;1.0;11105.0;;2021-ar-4M;
1027;1593730;0;True;;;;1.0;1.0;0.0;2.0;;2.0;2021-Aug-26;2021-08-26
1028;1120810;0;False;full;1.0;;1.0;0.0;0.0;1.0;5735.0;40.0;2021-ul-7J;
1029;1062830;0;False;full;3.0;72.0;1.0;0.0;0.0;1.0;823.0;29.0;2021-Sep-23;2021-09-23
1030;1644720;0;True;;;;1.0;0.0;0.0;1.0;;1.0;2021-Jul-15;2021-07-15
1031;1795170;0;True;;;;1.0;1.0;1.0;3.0;;13.0;2021-ov-8N;
1032;1780690;0;True;full;;;1.0;0.0;0.0;1.0;;;2021-Oct21-20;
1033;1192380;0;False;;;;1.0;0.0;0.0;1.0;121.0;;2021-ul-7J;
1034;1372530;0;False;;;;1.0;0.0;0.0;1.0;1418.0;42.0;2021-May-28;2021-05-28
1035;1424300;0;False;;;;1.0;1.0;1.0;3.0;;8.0;2021-ep-8S;
1036;1548400;0;False;;;;1.0;1.0;0.0;2.0;;23.0;2021-Jul-30;2021-07-30
1037;1694260;0;False;;;;1.0;0.0;0.0;1.0;;;2021-Oct20-21;
1038;1773410;0;True;full;;;1.0;0.0;0.0;1.0;;;2021-Oct-13;2021-10-13
1039;1316910;0;False;full;4.0;;1.0;0.0;0.0;1.0;938.0;37.0;2021-ct-4O;
1040;1624830;0;False;;;;1.0;0.0;0.0;1.0;;25.0;2021-Jun-23;2021-06-23
1041;1550510;0;False;full;1.0;;1.0;1.0;1.0;3.0;813.0;15.0;2021-Jul-16;2021-07-16
