;App_id;24_Hour_Peak;All_time_peak
276;1909420;6;424
277;1896170;77;421
278;1918520;24;248
279;1028350;5;70
280;1373950;9;126
281;1865370;17;1851
282;1783110;79;338
283;1769320;Invalid;Invalid
284;634410;1;15
285;2180300;Invalid;Invalid
286;1779560;4;17
287;1835440;Invalid;Invalid
288;987480;3;91
289;1721170;3;41
290;1771360;3;40
291;1829420;Invalid;Invalid
292;2099080;Invalid;Invalid
293;844670;7;60
294;1600500;12;67
295;2074480;16;147
296;2185770;16;408
297;1949740;803;1748
298;1601280;4;258
299;2151290;93;220
300;1253920;689;22811
301;1158160;704;7467
302;1740850;Invalid;Invalid
303;1385380;1844;13893
304;1957990;5;164
305;1346720;Invalid;Invalid
306;1229240;260;2198
307;704920;38;301
308;1182310;19;211
309;2098790;72;548
310;1862520;169;668
311;374190;24;639
312;1739070;9;61
313;1950570;8;20
314;2108600;Invalid;Invalid
315;2009720;0;17
316;1921780;30;225
317;1705180;70;593
318;1141580;16;733
319;1841390;Invalid;Invalid
320;2060480;51;88
321;1089630;Invalid;Invalid
322;1295920;74;1378
323;2066020;667;18822
324;1730590;22;594
325;2013900;Invalid;Invalid
326;1701190;4;11
327;1668690;176;1609
328;1221250;21;111
329;1294420;39;419
330;1611410;131;2175
331;2022180;23;266
332;837350;Invalid;Invalid
333;1469620;Invalid;Invalid
334;1893620;13;359
335;2022270;38;981
336;856890;Invalid;Invalid
337;1420810;8;87
338;1432050;66;3489
339;1811950;123;2110
340;1637730;43;820
341;1798780;Invalid;Invalid
342;887570;187;1105
343;1129540;45;1105
344;1571940;0;32
345;1918300;Invalid;Invalid
346;2102020;16;156
347;1371720;27;875
348;2092620;0;36
349;2106810;12;85
350;1940040;9;172
351;1776160;Invalid;Invalid
352;2160000;Invalid;Invalid
353;1846460;7;130
354;1718910;18;35
355;1789650;1;60
356;1932230;Invalid;Invalid
357;1840660;21;610
358;1697720;Invalid;Invalid
359;2197490;Invalid;Invalid
360;876160;7;163
361;1098280;11;115
362;1029650;Invalid;Invalid
363;1782120;641;6097
364;1390190;64;635
365;1637320;354;6487
366;2153330;12;92
367;1667320;Invalid;Invalid
368;1319460;Invalid;Invalid
369;1647550;39;251
370;1410640;94;865
371;1917920;18;598
372;1650590;Invalid;Invalid
373;1859280;11;617
374;1848960;Invalid;Invalid
375;1261220;0;22
376;1172800;1;31
377;2010250;Invalid;Invalid
378;1813150;Invalid;Invalid
379;2092750;Invalid;Invalid
380;1360390;11;106
381;1231880;13;407
382;889910;14;274
383;1353920;Invalid;Invalid
384;2184130;4;41
385;1967870;Invalid;Invalid
386;1608070;134;8043
387;1245430;15;154
388;1714590;1;83
389;1970580;676;3611
390;2089350;25;232
391;1462040;1243;13803
392;1866180;23;1188
393;1929360;5;423
394;981430;94;1883
395;1587130;14;240
396;2000150;Invalid;Invalid
397;2000280;3;18
398;1161580;434;7718
399;1780370;Invalid;Invalid
400;1953060;Invalid;Invalid
401;1192440;5;80
402;1229390;1;14
403;1878570;0;10
404;1854980;6;207
405;1329500;99;3011
406;287310;14;189
407;1136370;69;2983
408;1069190;12;64
409;765480;Invalid;Invalid
410;2020860;Invalid;Invalid
411;1901490;Invalid;Invalid
412;1857650;Invalid;Invalid
413;1877960;1135;3834
414;2196980;14;205
415;1604030;4038;150645
416;1919550;0;5
417;2157110;46;199
418;992300;162;7267
419;1897120;30;670
420;1988940;1;88
421;1787500;6;135
422;1016180;4;147
423;1890120;2;24
424;1669360;2;14
425;1927780;1096;4669
426;1031460;9;162
427;1996210;3;89
428;2097180;Invalid;Invalid
429;357330;14;119
430;1684100;Invalid;Invalid
431;2129490;Invalid;Invalid
432;1922560;325;4851
433;1086850;3;70
434;1996420;1;13
435;1145130;Invalid;Invalid
436;1411740;29;648
437;1548940;1;39
438;1980390;Invalid;Invalid
439;1766010;2;24
440;1280930;57;386
441;1223870;Invalid;Invalid
442;2010420;Invalid;Invalid
443;1926680;33;220
444;1805200;0;25
445;2058150;Invalid;Invalid
446;1491490;8;74
447;1121640;104;5711
448;2058950;Invalid;Invalid
449;1504340;Invalid;Invalid
450;968250;101;1079
451;869480;8;651
452;1986760;25;209
453;1989990;Invalid;Invalid
454;1740680;2;26
455;2025610;1;32
456;1788780;11;340
457;1574240;14;104
458;261550;19535;248034
459;1861290;Invalid;Invalid
460;1297210;1;37
461;962130;7578;31923
462;1911390;5;3312
463;2168600;Invalid;Invalid
464;1863080;1;20
465;1378800;0;12
466;1718130;7;540
467;1478160;8;346
468;1659420;620;10733
469;2061440;25;746
470;1891700;2719;3254
471;1671280;Invalid;Invalid
472;1510460;171;414
473;2093900;Invalid;Invalid
474;2111060;Invalid;Invalid
475;1190170;22;391
476;2113050;5;718
477;2027550;Invalid;Invalid
478;1730260;9;86
479;2110460;1;33
480;2138700;3;195
481;1910680;50;1144
482;1603410;Invalid;Invalid
483;2017370;Invalid;Invalid
484;2143770;24;386
485;1676130;32;205
486;1831250;132;470
487;1797680;7;86
488;1601340;Invalid;Invalid
489;1546400;19;291
490;1896880;3;11
491;1531490;6;27
492;1919750;Invalid;Invalid
493;1668190;Invalid;Invalid
494;1837330;Invalid;Invalid
495;1583230;149;11583
496;1973710;6055;20196
497;852780;Invalid;Invalid
498;1533470;Invalid;Invalid
499;1352930;39;895
500;1341820;27;293
501;2050590;6;217
502;1946430;Invalid;Invalid
503;1059980;21;1245
504;973230;94;2242
505;1862270;0;42
506;1607130;62;1393
507;1680550;32;268
508;1909810;Invalid;Invalid
509;1939790;26;644
510;2204230;9;44
511;1790490;Invalid;Invalid
512;1768280;149;1012
513;1726760;Invalid;Invalid
514;793830;Invalid;Invalid
515;2001570;Invalid;Invalid
516;2025840;Invalid;Invalid
517;1485080;116;846
518;1102930;86;459
519;1935570;0;25
520;1978760;0;4
521;2245890;Invalid;Invalid
522;1807750;Invalid;Invalid
523;1907180;Invalid;Invalid
524;1742610;5;252
525;1622770;11;329
526;1731200;29;419
527;1977110;Invalid;Invalid
528;1688100;Invalid;Invalid
529;1818180;5;22
530;1968430;9;56
531;1880710;7;174
532;1709730;5;25
533;1572080;8;184
534;1829650;3;61
535;1886830;4;299
536;2009380;1;26
537;1936360;1;15
538;1410440;Invalid;Invalid
539;1645820;79;499
540;1874490;90;4570
541;1744570;4;46
542;2081470;4;75
543;1941110;2;17
544;949290;34;907
545;2183010;0;3
546;1829470;10;38
547;1943950;1291;3285
548;1257660;0;6
549;1824080;Invalid;Invalid
550;2067760;Invalid;Invalid
551;1409530;36;342
552;1867740;3;18
553;2055540;Invalid;Invalid
554;1909290;Invalid;Invalid
555;1173820;147;4482
556;1700870;255;2770
557;525680;7;47
558;1582290;Invalid;Invalid
559;1974610;Invalid;Invalid
560;1284210;4418;8252
561;1961520;8;52
562;1853380;Invalid;Invalid
563;1114220;22;1321
564;1324780;55;234
565;1773490;Invalid;Invalid
566;2063480;Invalid;Invalid
567;1914970;Invalid;Invalid
568;1490340;Invalid;Invalid
569;2152190;Invalid;Invalid
570;987840;449;9731
571;2101220;Invalid;Invalid
572;1907060;Invalid;Invalid
573;903630;Invalid;Invalid
574;2088080;Invalid;Invalid
575;1611430;33;1240
576;1373930;4;46
577;1515490;0;7
578;1409770;12;166
579;1131670;0;29
580;2025660;1;65
581;2099110;Invalid;Invalid
582;1879380;24;636
583;1906020;Invalid;Invalid
584;1956600;9;260
585;2196790;95;847
586;2182750;Invalid;Invalid
587;2084050;116;1079
588;993110;4;58
589;1872860;21;59
590;1961950;39;225
591;1863540;Invalid;Invalid
592;1768920;0;11
593;1849310;Invalid;Invalid
594;1390410;66;765
595;1288900;0;28
596;1687940;2;56
597;1202130;405;8089
598;1860850;0;5
599;833360;99;1883
600;1920540;Invalid;Invalid
601;1573090;1;31
602;2138350;1;41
603;1855830;Invalid;Invalid
604;520010;0;442
605;1904980;12;322
606;2143340;10;49
607;1318970;Invalid;Invalid
608;1881800;Invalid;Invalid
609;1453490;95;752
610;1765780;5;125
611;1646350;Invalid;Invalid
612;2015700;0;26
613;1811740;Invalid;Invalid
614;1985250;Invalid;Invalid
615;1860570;7;79
616;1888660;1;13
617;1714420;Invalid;Invalid
618;1477590;282;2243
619;1970980;33;380
620;1685750;61;537
621;1678430;6;239
622;685240;7;30
623;2063680;9;82
624;2095250;0;24
625;1808060;0;46
626;1702990;Invalid;Invalid
627;1399720;2078;6962
628;1788850;7;141
629;1108170;Invalid;Invalid
630;2105960;Invalid;Invalid
631;1904540;66833;83572
632;1734680;1;44
633;787510;7;107
634;1191770;0;3
635;1753270;Invalid;Invalid
636;1880490;0;8
637;2093760;Invalid;Invalid
638;1960270;81;511
639;1959480;Invalid;Invalid
640;1950440;25;515
641;2005210;19;345
642;1180130;8;44
643;1747890;0;21
644;1084600;1424;21620
645;1797930;Invalid;Invalid
646;2101350;6;152
647;1836160;Invalid;Invalid
648;2074890;50;116
649;2109010;4;22
650;1954640;Invalid;Invalid
651;2018640;2;25
652;1985360;Invalid;Invalid
653;2010530;15;75
654;611790;327;1770
655;867210;602;4167
656;1846630;Invalid;Invalid
657;1875950;11;138
658;2216960;Invalid;Invalid
659;1291010;38;2095
660;2066250;4;26
661;2065330;2;117
662;2066950;0;8
663;2026520;Invalid;Invalid
664;1997040;6337;11444
665;1104450;76;1869
666;1956370;Invalid;Invalid
667;1890480;0;16
668;1843030;Invalid;Invalid
669;1938850;2;16
670;1985240;Invalid;Invalid
671;2217440;Invalid;Invalid
672;1515900;Invalid;Invalid
673;1923680;1;61
674;2177620;Invalid;Invalid
675;1446780;29243;230942
676;1939560;35;2368
677;1461600;Invalid;Invalid
678;1616280;Invalid;Invalid
679;2169800;Invalid;Invalid
680;2006140;1;11
681;1946550;5;155
682;1919470;1;64
683;1320490;5;16
684;1818750;266;153044
685;2096600;156;857
686;1431230;7;134
687;1933740;5;295
688;1024160;Invalid;Invalid
689;1224840;Invalid;Invalid
690;1730000;Invalid;Invalid
691;1965800;4;45
692;1626460;Invalid;Invalid
693;1933640;Invalid;Invalid
694;1782600;Invalid;Invalid
695;1952760;Invalid;Invalid
696;1449200;53;2815
697;1706210;0;20
698;1802850;Invalid;Invalid
699;1595510;0;14
700;1655890;Invalid;Invalid
701;2130000;5;22
702;1570980;7;81
703;1856900;Invalid;Invalid
704;2084010;0;3
705;1812390;33;532
706;1860760;0;16
707;2163810;6;365
708;1892850;Invalid;Invalid
709;2098350;318;2931
710;1858530;Invalid;Invalid
711;2126870;4;57
712;1804270;Invalid;Invalid
713;1899620;2;4
714;2027360;16;127
715;1509510;375;5597
716;1762480;0;17
717;1220010;277;20036
718;1947300;Invalid;Invalid
719;2150700;Invalid;Invalid
720;1324530;11;929
721;1832050;20;61
722;1533680;3;185
723;2070390;Invalid;Invalid
724;2109640;Invalid;Invalid
725;1750200;9;189
726;1836120;0;8
727;1614270;Invalid;Invalid
728;1728660;1;16
729;1952910;Invalid;Invalid
730;2065000;0;19
731;2105660;Invalid;Invalid
732;334540;4;131
733;1603500;Invalid;Invalid
734;1872740;Invalid;Invalid
735;1938260;Invalid;Invalid
736;1218210;215;3987
737;1637760;0;19
738;2004440;4;27
739;1709050;5;145
740;1949190;78;4475
741;1919500;5;55
742;1839510;Invalid;Invalid
743;1841640;0;139
744;2092190;0;11
745;1640160;1;32
746;2066360;4;125
747;1945250;8;26
748;1907980;Invalid;Invalid
749;2157340;6;193
750;1911980;Invalid;Invalid
751;1910320;Invalid;Invalid
752;1885030;Invalid;Invalid
753;1879330;304;2969
754;1881200;92;234
755;1483370;4;172
756;1708990;Invalid;Invalid
757;1896900;5;27
758;1987060;Invalid;Invalid
759;1380910;164;2135
760;2076250;Invalid;Invalid
761;1763620;Invalid;Invalid
762;1829910;0;3
763;1860900;Invalid;Invalid
764;1084220;1;6
765;1714080;Invalid;Invalid
766;1843350;Invalid;Invalid
767;1819160;0;99
768;1712950;0;3
769;1957230;0;10
770;1301010;Invalid;Invalid
771;1755580;28;286
772;1707870;8;107
773;1097100;Invalid;Invalid
774;1850360;11;139
775;1929870;39;2373
776;1808900;1;16
777;2096610;142;482
778;1808120;12;419
779;1491340;47;112
780;1899700;9;114
781;1704730;0;14
782;2197950;Invalid;Invalid
783;1156380;2;100
784;1727180;Invalid;Invalid
785;1508530;0;44
786;1452210;Invalid;Invalid
787;1844100;0;9
788;1627310;Invalid;Invalid
789;1491200;0;99
790;1843430;11;283
791;1247360;Invalid;Invalid
792;1248840;0;35
793;1755030;Invalid;Invalid
794;1468720;118;1791
795;1850740;545;4666
796;1297790;3;23
797;1886070;10;40
798;1629520;172;1144
799;1881120;0;24
800;1915740;3;26
801;1581500;Invalid;Invalid
802;1709700;0;12
803;2023910;Invalid;Invalid
804;2076260;5;8
805;2114370;13;401
806;1259140;1;10
807;1492620;Invalid;Invalid
808;1877710;Invalid;Invalid
809;1799190;Invalid;Invalid
810;1853260;Invalid;Invalid
811;1898290;38;722
812;2168610;0;22
813;1815340;1;21
814;1779180;1;28
815;2063420;2;37
816;2083250;Invalid;Invalid
817;2140900;Invalid;Invalid
818;1931240;Invalid;Invalid
819;1908870;Invalid;Invalid
820;1347550;12;174
821;1879280;22;190
822;1930440;Invalid;Invalid
823;1876560;5;13
824;1996600;Invalid;Invalid
825;1844330;Invalid;Invalid
826;1968730;182;1611
827;2098470;Invalid;Invalid
828;1882280;47;192
829;1702840;Invalid;Invalid
830;1944060;Invalid;Invalid
831;1605320;Invalid;Invalid
832;1701460;0;17
833;1372110;123;5023
834;1812060;22;241
835;1779460;Invalid;Invalid
836;1902650;1;8
837;2004180;Invalid;Invalid
838;2089490;4;49
839;1901340;1;52
840;1587860;4;7
841;2135990;0;5
842;1748230;2;12
843;1853840;Invalid;Invalid
844;1873510;1;21
845;1885690;9;49
846;1767320;6;229
847;1949010;0;14
848;1862880;0;5
849;1493520;14;62
850;1990050;32;120
851;1184820;25;273
852;1384940;Invalid;Invalid
853;1629940;Invalid;Invalid
854;1737980;Invalid;Invalid
855;1983580;Invalid;Invalid
856;2163620;Invalid;Invalid
857;2190290;178;1990
858;1232100;0;8
859;1543380;0;14
860;1847240;33;282
861;1777000;Invalid;Invalid
862;1603640;61;335
863;1811600;6;152
864;2094750;Invalid;Invalid
865;1550760;Invalid;Invalid
866;1829620;Invalid;Invalid
867;1757490;15;1060
868;1170080;15;609
869;1973450;Invalid;Invalid
870;2090700;Invalid;Invalid
871;2025650;Invalid;Invalid
872;1474120;Invalid;Invalid
873;698700;8;125
874;1895860;54;557
875;1677570;Invalid;Invalid
876;1920660;0;5
877;285110;39;277
878;2062210;1;64
879;2026870;Invalid;Invalid
880;1393420;Invalid;Invalid
881;2054740;22;46
882;2214950;Invalid;Invalid
883;1934100;Invalid;Invalid
884;2185290;Invalid;Invalid
885;1881350;Invalid;Invalid
886;1809650;Invalid;Invalid
887;1552310;Invalid;Invalid
888;2113490;1;10
889;1608470;0;90
890;1750600;Invalid;Invalid
891;1770820;Invalid;Invalid
892;2093950;Invalid;Invalid
893;2127230;Invalid;Invalid
894;1674890;27;1304
895;1937750;40;540
896;1345860;Invalid;Invalid
897;1743080;Invalid;Invalid
898;1981380;Invalid;Invalid
899;2175250;10;84
900;1489120;Invalid;Invalid
901;1905270;Invalid;Invalid
902;2137630;0;126
903;1233410;30;242
904;777470;41;52
905;1261300;0;7
906;1351140;Invalid;Invalid
907;1521810;0;8
908;2027530;Invalid;Invalid
909;1860550;Invalid;Invalid
910;1960590;Invalid;Invalid
911;1948620;0;8
912;1807080;62;478
913;1829640;Invalid;Invalid
914;1774890;Invalid;Invalid
915;2091790;1;5
916;2006330;0;18
917;1276070;4;33
918;1960920;6;288
919;1997080;Invalid;Invalid
920;1000700;Invalid;Invalid
921;2061230;Invalid;Invalid
922;2135500;1;21
923;1792270;Invalid;Invalid
924;1910260;Invalid;Invalid
925;1620540;30;330
926;1394480;0;8
927;1486080;0;9
928;2093420;Invalid;Invalid
929;1403020;2;23
930;1856480;4;18
931;886200;0;15
932;1512390;Invalid;Invalid
933;2167220;12;54
934;1658930;7;178
935;1705930;Invalid;Invalid
936;1818690;9;57
937;1514950;Invalid;Invalid
938;982290;45;1120
939;2118130;Invalid;Invalid
940;1435470;0;6
941;2060550;Invalid;Invalid
942;1051350;Invalid;Invalid
943;1575070;Invalid;Invalid
944;1693310;Invalid;Invalid
945;1958400;Invalid;Invalid
946;1960400;Invalid;Invalid
947;2207520;Invalid;Invalid
948;1715730;67;392
949;1512480;5;60
950;1461920;22;66
951;1810270;Invalid;Invalid
952;1492730;45;572
953;1441550;39;73
954;1091320;Invalid;Invalid
955;1773700;Invalid;Invalid
956;2085920;Invalid;Invalid
957;1676910;0;11
958;2087290;Invalid;Invalid
959;1343240;76;3194
960;1711420;0;8
961;1617580;0;8
962;1835870;Invalid;Invalid
963;1367490;Invalid;Invalid
964;2130540;Invalid;Invalid
965;1796060;0;6
966;1947350;0;4
967;2088680;Invalid;Invalid
968;1987080;2159;14807
969;1388870;74;508
970;2104790;Invalid;Invalid
971;1768550;1;132
972;1702830;6;367
973;1442670;59;541
974;1590190;Invalid;Invalid
975;1670870;26;384
976;1948430;8;68
977;1649080;262;7510
978;2205950;Invalid;Invalid
979;1787760;Invalid;Invalid
980;2179380;10;26
981;2088520;1;9
982;1893860;Invalid;Invalid
983;1484620;4;140
984;1109680;57;1152
985;1443630;Invalid;Invalid
986;1709070;Invalid;Invalid
987;1770830;1;14
988;720660;Invalid;Invalid
989;1815230;Invalid;Invalid
990;1843090;13;255
991;1354830;55;570
992;1856030;92;368
993;1658880;Invalid;Invalid
994;1965610;Invalid;Invalid
995;1966580;0;3
996;1851280;6;1359
997;1851730;Invalid;Invalid
998;1883580;10;49
999;2088360;3;15
1000;1763050;15;89
1001;1454540;1;18
1002;1918040;100;1001
1003;1413020;15;65
1004;1884990;Invalid;Invalid
1005;1960630;1;41
1006;2061750;Invalid;Invalid
1007;1766100;32;330
1008;1732330;57;146
1009;1512720;6;156
1010;2064580;Invalid;Invalid
1011;917140;Invalid;Invalid
1012;1206090;Invalid;Invalid
1013;1827600;Invalid;Invalid
1014;2145490;Invalid;Invalid
1015;1046790;Invalid;Invalid
1016;1945060;Invalid;Invalid
1017;2009800;Invalid;Invalid
1018;2165030;Invalid;Invalid
1019;1285060;19;57
1020;1393570;Invalid;Invalid
1021;1550730;8;37
1022;1033080;Invalid;Invalid
1023;1911560;Invalid;Invalid
1024;1890520;0;45
1025;1096140;Invalid;Invalid
1026;1044720;1819;24874
1027;1614360;Invalid;Invalid
1028;1390700;6;127
1029;1653050;Invalid;Invalid
1030;1961790;Invalid;Invalid
1031;1290880;6;74
1032;2222200;Invalid;Invalid
1033;1883570;1;5
1034;1935490;Invalid;Invalid
1035;1979320;0;16
1036;2213770;Invalid;Invalid
1037;1781030;Invalid;Invalid
1038;2176940;Invalid;Invalid
1039;1298140;18;289
1040;1315980;3;270
1041;747200;131;7474
1042;1775110;Invalid;Invalid
1043;1647390;2;19
1044;1703930;0;9
1045;1709180;9;19
1046;1874810;0;12
1047;1927140;0;4
1048;2226780;0;9
1049;2228140;Invalid;Invalid
1050;1722840;27;135
1051;2015040;Invalid;Invalid
1052;1763190;3;9
1053;745920;650;39501
1054;1394460;2;14
1055;1842050;Invalid;Invalid
1056;1865680;0;10
1057;861650;351;1743
1058;1772820;19;252
1059;1999170;50;385
1060;1933980;2;107
1061;1849040;0;7
1062;1862940;4;28
1063;1750710;Invalid;Invalid
1064;1012110;5;93
1065;1998330;9;106
1066;567590;0;1
1067;1054350;Invalid;Invalid
1068;1893020;Invalid;Invalid
1069;1948870;0;5
1070;1972740;Invalid;Invalid
1071;2012500;Invalid;Invalid
1072;2052680;0;4
1073;2062920;Invalid;Invalid
1074;1670120;0;33
1075;1749430;Invalid;Invalid
1076;2012440;2;53
1077;2163450;Invalid;Invalid
1078;1785000;0;27
1079;1985510;Invalid;Invalid
1080;2171920;1;13
1081;1674820;3;30
1082;1529160;Invalid;Invalid
1083;2175650;1;29
1084;1272320;199;3161
1085;1885670;Invalid;Invalid
1086;2077870;Invalid;Invalid
1087;1067220;0;83
1088;1493730;16;130
1089;2103710;Invalid;Invalid
1090;1649630;Invalid;Invalid
1091;2111040;1;7
1092;1846920;289;947
1093;1928010;Invalid;Invalid
1094;685670;Invalid;Invalid
1095;1768780;8;39
1096;1800790;7;53
1097;1843880;8;12
1098;1865100;Invalid;Invalid
1099;1952740;0;10
1100;2022380;0;9
1101;2072170;4;28
1102;2083180;Invalid;Invalid
1103;1917450;Invalid;Invalid
1104;1968320;4;42
1105;1582410;Invalid;Invalid
1106;1725620;Invalid;Invalid
1107;1734250;Invalid;Invalid
1108;2158900;Invalid;Invalid
1109;2100050;0;41
1110;2016220;6;31
1111;1921740;Invalid;Invalid
1112;1696220;3;27
1113;1519010;0;6
1114;1683430;5;443
1115;1823710;16;85
1116;1887250;0;9
1117;1867530;25;168
1118;1894080;Invalid;Invalid
1119;1569200;8;547
1120;1822710;Invalid;Invalid
1121;2144350;Invalid;Invalid
1122;1679220;265;1304
1123;1811430;26;316
1124;1575450;7;50
1125;1658290;21;1038
1126;1664670;1;397
1127;1929420;Invalid;Invalid
1128;1833300;0;7
1129;1978100;7;123
1130;2000300;Invalid;Invalid
1131;1428140;Invalid;Invalid
1132;1448840;0;10
1133;1999140;0;3
1134;1698030;2;47
1135;1747830;2;38
1136;1417890;0;14
1137;1745310;17;447
1138;1998050;Invalid;Invalid
1139;1227280;132;1447
1140;1468160;Invalid;Invalid
1141;1239320;65;1750
1142;1850270;Invalid;Invalid
1143;1865130;Invalid;Invalid
1144;1931690;9;200
