;App_id;24_Hour_Peak;All_time_peak
213;1132190;9;276
214;559330;6;71
215;935880;26;893
216;589500;11;39
217;774361;Invalid;Invalid
218;1084020;48;91
219;1002290;0;57
220;1151080;Invalid;Invalid
221;1039940;4;29
222;1173940;Invalid;Invalid
223;1068070;Invalid;Invalid
224;1055430;70;177
225;422510;Invalid;Invalid
226;1043180;2;637
227;925460;Invalid;Invalid
228;931690;8;318
229;1161770;176;2677
230;1034900;5;87
231;1076880;Invalid;Invalid
232;1055760;8;88
233;1170640;0;8
234;977230;Invalid;Invalid
235;1010870;Invalid;Invalid
236;1148510;4;249
237;986280;0;17
238;1079450;Invalid;Invalid
239;1172380;3387;46513
240;1114030;Invalid;Invalid
241;714120;37;447
242;562860;28;1471
243;931270;Invalid;Invalid
244;742520;1;30
245;690640;113;1713
246;915460;8;541
247;1032520;1;19
248;829660;139;1630
249;898580;7;29
250;1026400;0;8
251;928600;155;12736
252;1061090;112;852
253;1053680;27;167
254;1065970;2;113
255;885000;30;129
256;424200;1;21
257;950740;16;2222
258;1075980;1;229
259;1117310;8;62
260;1160330;Invalid;Invalid
261;1002300;557;707
262;934860;0;27
263;1051200;4;951
264;1092710;25;149
265;923810;4;83
266;544390;15;201
267;985080;Invalid;Invalid
268;711540;45;273
269;982270;9;198
270;877810;Invalid;Invalid
271;872130;0;88
272;937570;5;14
273;680590;Invalid;Invalid
274;330020;190;4313
275;948900;Invalid;Invalid
276;1025070;1;43
277;1012630;Invalid;Invalid
278;512890;5;44
279;227780;33;173
280;1100600;3371;189230
281;1173830;Invalid;Invalid
282;1153130;0;9
283;794860;21;49
284;1109360;Invalid;Invalid
285;861540;102;2976
286;973220;1;13
287;905340;31;278
288;1065020;Invalid;Invalid
289;1000830;Invalid;Invalid
290;1028630;263;632
291;931560;0;16
292;518150;49;1402
293;1012030;27;582
294;1066780;4042;23150
295;851950;Invalid;Invalid
296;792220;14;386
297;1172510;Invalid;Invalid
298;1077290;12;48
299;1072150;16;203
300;244850;7680;23867
301;1077450;Invalid;Invalid
302;1073820;Invalid;Invalid
303;1067350;Invalid;Invalid
304;1186740;Invalid;Invalid
305;1025140;2;94
306;1017410;0;131
307;1043230;7;18
308;1165850;Invalid;Invalid
309;831980;47;1440
310;1114650;Invalid;Invalid
311;1138910;Invalid;Invalid
312;1201400;0;28
313;667530;195;1018
314;1148150;60;1060
315;1188930;228;1544
316;610900;Invalid;Invalid
317;1040490;0;28
318;1098840;Invalid;Invalid
319;1170370;2;6
320;1204930;Invalid;Invalid
321;1147500;Invalid;Invalid
322;602320;186;430
323;920320;Invalid;Invalid
324;556050;5;129
325;1034880;Invalid;Invalid
326;863590;9;549
327;984110;15;306
328;893790;Invalid;Invalid
329;1064950;0;12
330;1067900;Invalid;Invalid
331;449610;14;355
332;716500;Invalid;Invalid
333;1043860;Invalid;Invalid
334;1101450;9;306
335;963280;Invalid;Invalid
336;746510;3;68
337;1009750;Invalid;Invalid
338;793690;Invalid;Invalid
339;490920;29;376
340;819030;17;101
341;1184420;Invalid;Invalid
342;1070330;40;2887
343;1034860;31;292
344;994730;112;3737
345;968500;Invalid;Invalid
346;1070020;Invalid;Invalid
347;942930;0;55
348;1023690;1;28
349;922100;0;38
350;322770;Invalid;Invalid
351;715560;6;431
352;725330;0;9
353;1137410;7;121
354;1149510;Invalid;Invalid
355;1105110;0;8
356;1057850;4;103
357;979120;129;3598
358;1072530;Invalid;Invalid
359;428660;72;468
360;1129220;1;469
361;994500;Invalid;Invalid
362;1009450;Invalid;Invalid
363;1132730;Invalid;Invalid
364;944010;24;316
365;699170;59;1772
366;328080;57;1440
367;623320;0;32
368;949060;Invalid;Invalid
369;1115640;15;76
370;956680;86;480
371;824850;Invalid;Invalid
372;726830;13;646
373;1054660;Invalid;Invalid
374;1106940;Invalid;Invalid
375;1144030;6;770
376;831660;7;27
377;1027990;Invalid;Invalid
378;1138410;Invalid;Invalid
379;1031500;78;1306
380;812840;Invalid;Invalid
381;1063190;Invalid;Invalid
382;1031110;Invalid;Invalid
383;1177130;0;5
384;1100430;5;30
385;1100180;0;6
386;592480;Invalid;Invalid
387;849740;9;528
388;1084480;1;47
389;1071240;2;25
390;1161360;5;11
391;663670;7;224
392;976310;1992;27301
393;1102980;Invalid;Invalid
394;967050;358;3086
395;1092700;16;143
396;1076550;4;58
397;1025250;60;248
398;1161160;Invalid;Invalid
399;1162560;2;257
400;563840;8;576
401;1181140;7;173
402;1129250;Invalid;Invalid
403;502500;865;13680
404;1018160;29;295
405;602700;8;82
406;815370;1434;19619
407;914020;9;293
408;965200;167;962
409;997700;Invalid;Invalid
410;603390;38;732
411;954870;17;225
412;1111450;0;503
413;720300;Invalid;Invalid
414;595790;0;22
415;959890;Invalid;Invalid
416;1110720;Invalid;Invalid
417;875930;Invalid;Invalid
418;1148450;0;14
419;1032670;Invalid;Invalid
420;1116960;24;687
421;664830;17;195
422;1140570;Invalid;Invalid
423;751450;1;30
424;897120;Invalid;Invalid
425;492720;880;15170
426;1094250;Invalid;Invalid
427;1094030;11;95
428;690790;1559;3486
429;965670;11;169
430;1096930;34;144
431;570900;Invalid;Invalid
432;871930;Invalid;Invalid
433;959000;7;50
434;1192940;Invalid;Invalid
435;893180;45;1265
436;1125860;0;3
437;760510;0;882
438;1096200;4;247
439;1013180;1;36
440;968420;Invalid;Invalid
441;516110;4;461
442;859570;114;5049
443;790740;39;1196
444;1130620;Invalid;Invalid
445;792040;Invalid;Invalid
446;1089130;26;680
447;1128260;Invalid;Invalid
448;769560;266;1751
449;1052070;Invalid;Invalid
450;998940;119;82173
451;1188080;2;8
452;1144300;Invalid;Invalid
453;538100;13;339
454;869690;Invalid;Invalid
455;1079210;Invalid;Invalid
456;1188330;17;123
457;468820;0;20
458;1011510;250;724
459;1003400;56;327
460;1163910;Invalid;Invalid
461;1079000;Invalid;Invalid
462;1027620;0;9
463;1091250;Invalid;Invalid
464;1114090;Invalid;Invalid
465;891040;440;752
466;593960;2;207
467;1066260;0;480
468;1161190;Invalid;Invalid
469;1014280;2;26
470;1035030;1;10
471;690830;1397;3969
472;1110690;0;108
473;1022450;1131;1984
474;1005870;6;47
475;1085180;Invalid;Invalid
476;858810;539;23738
477;819630;2;5
478;885950;Invalid;Invalid
479;1192910;Invalid;Invalid
480;774201;Invalid;Invalid
481;984780;19;946
482;688060;6;95
483;336440;3;58
484;1011990;0;33
485;1067600;Invalid;Invalid
486;678960;844;33804
487;1025600;272;699
488;671610;8;287
489;1096590;0;31
490;1142500;65;480
491;609110;Invalid;Invalid
492;868020;Invalid;Invalid
493;825730;21;36
494;1025240;Invalid;Invalid
495;1011940;20;909
496;1182090;Invalid;Invalid
497;880510;Invalid;Invalid
498;1094780;693;1940
499;1145020;Invalid;Invalid
500;1078960;0;24
501;1107230;1;71
502;573410;14;310
503;1132880;Invalid;Invalid
504;1121560;177;4058
505;1124060;1;40
506;761910;2;142
507;1045620;17;511
508;909820;1;29
509;837040;Invalid;Invalid
510;1155470;0;11
511;921570;600;6098
512;990090;Invalid;Invalid
513;1010670;2;39
514;1197370;2;18
515;889700;3;32
516;1049400;0;12
517;1058140;2;43
518;1181000;1;4
519;1115580;Invalid;Invalid
520;729040;505;22271
521;924140;6;985
522;345430;1;31
523;1117380;Invalid;Invalid
524;809140;39;3083
525;852340;6;60
526;873890;Invalid;Invalid
527;1010240;1;44
528;1103310;Invalid;Invalid
529;1184900;Invalid;Invalid
530;1087460;8;139
531;823840;0;15
532;954280;Invalid;Invalid
533;1094870;1;38
534;1065880;0;18
535;307110;37;825
536;1145030;0;5
537;658780;Invalid;Invalid
538;650330;0;15
539;1004210;Invalid;Invalid
540;1100170;Invalid;Invalid
541;1170820;3;215
542;1069030;14;158
543;1106860;Invalid;Invalid
544;1064690;0;4
545;669950;0;76
546;880580;10;344
547;1000640;Invalid;Invalid
548;1047960;Invalid;Invalid
549;1013650;Invalid;Invalid
550;1008710;Invalid;Invalid
551;1019590;0;19
552;1119060;Invalid;Invalid
553;1096710;55;140
554;991600;Invalid;Invalid
555;1034910;Invalid;Invalid
556;960980;Invalid;Invalid
557;814300;Invalid;Invalid
558;856570;Invalid;Invalid
559;1085160;3;45
560;814530;Invalid;Invalid
561;877850;5;23
562;1110380;Invalid;Invalid
563;839850;Invalid;Invalid
564;1197520;0;3
565;1035750;Invalid;Invalid
566;1038280;Invalid;Invalid
567;890310;Invalid;Invalid
568;1016110;Invalid;Invalid
569;1047680;Invalid;Invalid
570;979060;173;265
571;1172900;0;13
572;1152410;Invalid;Invalid
573;644930;3425;22295
574;828740;16;663
575;1035610;2;788
576;1037590;Invalid;Invalid
577;706850;Invalid;Invalid
578;965890;0;71
579;1064420;Invalid;Invalid
580;981420;Invalid;Invalid
581;1048920;Invalid;Invalid
582;802200;Invalid;Invalid
583;617290;608;48194
584;1168880;4;161
585;942060;Invalid;Invalid
586;1063490;1;87
587;1003480;12;109
588;804010;27;667
589;1001140;Invalid;Invalid
590;870690;2;72
591;1020940;Invalid;Invalid
592;816720;Invalid;Invalid
593;1099500;Invalid;Invalid
594;1132490;Invalid;Invalid
595;589040;Invalid;Invalid
596;1056570;9;110
597;1053250;Invalid;Invalid
598;1141100;8;215
599;1051310;24;635
600;1112930;Invalid;Invalid
601;1124830;Invalid;Invalid
602;1133990;Invalid;Invalid
603;857980;96;2088
604;1074080;3;129
605;1005410;Invalid;Invalid
606;1039970;1;48
607;942520;Invalid;Invalid
608;728530;323;10397
609;618740;4;417
610;987900;Invalid;Invalid
611;1040730;51;148
612;791770;0;10
613;1103770;0;6
614;319870;10;89
615;1014140;Invalid;Invalid
616;1097880;5;93
617;1114460;Invalid;Invalid
618;1077730;Invalid;Invalid
619;1106850;2;808
620;724300;Invalid;Invalid
621;1027130;0;14
622;555000;7;2958
623;666820;6;43
624;456390;Invalid;Invalid
625;1149590;3;8
626;780820;Invalid;Invalid
627;1091960;0;21
628;1158290;4;11
629;906600;Invalid;Invalid
630;1089840;7;69
631;865360;226;2907
632;1065260;3;136
633;1036490;0;2
634;790850;19;674
635;1156000;Invalid;Invalid
636;873940;187;1479
637;1150550;Invalid;Invalid
638;984450;Invalid;Invalid
639;1065850;Invalid;Invalid
640;1076480;Invalid;Invalid
641;451600;5;66
642;1140610;1;42
643;832770;Invalid;Invalid
644;997380;24;87
645;926310;Invalid;Invalid
646;1056350;Invalid;Invalid
647;539470;40;938
648;1003520;5;1107
649;899160;Invalid;Invalid
650;1063530;0;7
651;1122880;Invalid;Invalid
652;899770;3172;40504
653;813300;Invalid;Invalid
654;1199660;0;12
655;1005450;Invalid;Invalid
656;1126420;0;5
657;1043690;Invalid;Invalid
658;906300;Invalid;Invalid
659;1147030;Invalid;Invalid
660;908070;11;58
661;978870;Invalid;Invalid
662;1073840;1;14
663;1102340;Invalid;Invalid
664;1039200;Invalid;Invalid
665;1066940;Invalid;Invalid
666;1093520;Invalid;Invalid
667;748040;41;70
668;1036580;Invalid;Invalid
669;740080;53;447
670;982150;Invalid;Invalid
671;1005910;0;33
672;1019920;Invalid;Invalid
673;1010600;Invalid;Invalid
674;1020590;Invalid;Invalid
675;1114430;Invalid;Invalid
676;1094390;Invalid;Invalid
677;1164850;45;311
678;834580;0;6
679;970300;Invalid;Invalid
680;1058430;20;362
681;1021880;Invalid;Invalid
682;1035890;0;7
683;1141130;Invalid;Invalid
684;1141290;20;35
685;982220;9;98
686;1186860;Invalid;Invalid
687;1100620;200;4635
688;855630;Invalid;Invalid
689;798460;80;1155
690;1170970;185;584
691;1113940;4;187
692;1064130;2;19
693;1004150;Invalid;Invalid
694;1078510;Invalid;Invalid
695;972160;0;24
696;641320;126;3484
697;1003890;26;269
698;1037480;7;15
699;1047580;Invalid;Invalid
700;1072490;Invalid;Invalid
701;900490;Invalid;Invalid
702;985590;Invalid;Invalid
703;1071190;Invalid;Invalid
704;964210;Invalid;Invalid
705;1151630;3;14
706;1097800;Invalid;Invalid
707;1165860;Invalid;Invalid
708;872750;Invalid;Invalid
709;1023740;Invalid;Invalid
710;1028570;7;33
711;809730;3;22
712;1193760;Invalid;Invalid
713;992070;831;1544
714;993170;Invalid;Invalid
715;980480;Invalid;Invalid
716;1025460;Invalid;Invalid
717;1085660;71541;316651
718;1057640;8;28
719;1133930;1;27
720;922470;Invalid;Invalid
721;1080790;Invalid;Invalid
722;773740;Invalid;Invalid
723;1120370;2;33
724;1077160;Invalid;Invalid
725;946860;Invalid;Invalid
726;1122050;Invalid;Invalid
727;638000;2;183
728;1166840;Invalid;Invalid
729;1074520;Invalid;Invalid
730;1195230;3;19
731;965600;Invalid;Invalid
732;849210;Invalid;Invalid
733;1018130;Invalid;Invalid
734;1018880;0;10
735;1051420;Invalid;Invalid
736;1126710;Invalid;Invalid
737;1017900;825;2705
738;1106880;Invalid;Invalid
739;1054800;2;1494
740;694770;11;188
741;1057540;Invalid;Invalid
742;1093330;Invalid;Invalid
743;1101930;Invalid;Invalid
744;1029380;Invalid;Invalid
745;1046630;Invalid;Invalid
746;1186400;2;381
747;987400;11;62
748;516820;Invalid;Invalid
749;1069850;0;4
750;1160700;Invalid;Invalid
751;1181570;Invalid;Invalid
752;411880;Invalid;Invalid
753;939990;7;471
754;1109840;20;67
755;921430;Invalid;Invalid
756;1127680;Invalid;Invalid
757;1183320;0;1
758;1039880;78;142
759;1171820;Invalid;Invalid
760;1098370;0;12
761;1004610;Invalid;Invalid
762;1003750;Invalid;Invalid
763;1058320;0;21
764;963450;0;40
765;1122040;Invalid;Invalid
766;1168630;Invalid;Invalid
767;769320;0;4
768;843590;Invalid;Invalid
769;1197710;3;7
770;1114860;Invalid;Invalid
771;594650;25485;38272
772;1107470;Invalid;Invalid
773;1144150;Invalid;Invalid
774;984470;Invalid;Invalid
775;1086450;Invalid;Invalid
776;863400;Invalid;Invalid
777;377950;0;53
778;999410;0;4
779;1028300;Invalid;Invalid
780;1083800;Invalid;Invalid
781;1158260;3;12
782;673800;Invalid;Invalid
783;866190;4;63
784;827050;7;16
785;1120950;Invalid;Invalid
786;1131750;Invalid;Invalid
787;1129010;Invalid;Invalid
788;951440;200;2750
789;1101140;Invalid;Invalid
790;775940;7;72
791;913160;0;15
792;1036960;Invalid;Invalid
793;789760;6;606
794;1098040;Invalid;Invalid
795;1057700;26;295
796;898800;15;83
797;1049320;16;476
798;522940;0;21
799;965010;Invalid;Invalid
800;1043390;6;359
801;1157640;Invalid;Invalid
802;688130;119;1018
803;1057720;Invalid;Invalid
804;998220;0;72
805;362940;0;9
806;1007630;1;15
807;355820;Invalid;Invalid
808;565180;0;10
809;695570;Invalid;Invalid
810;729640;Invalid;Invalid
811;1029130;Invalid;Invalid
812;1147850;Invalid;Invalid
813;1188710;Invalid;Invalid
814;585710;30;414
815;596970;64;2285
816;1128690;Invalid;Invalid
817;697550;5;526
818;600130;11;142
819;1029500;37;420
820;943980;4;112
821;944340;Invalid;Invalid
822;574720;94;2741
823;1085340;1;13
824;1110100;13;363
825;778400;Invalid;Invalid
826;909670;2;14
827;865830;7;34
828;1105410;3;13
829;1144280;Invalid;Invalid
830;1077230;Invalid;Invalid
831;1170340;0;8
832;1131900;0;26
833;1116780;6;27
834;1142220;Invalid;Invalid
835;599590;Invalid;Invalid
836;550170;0;8
837;1005310;Invalid;Invalid
838;1013280;Invalid;Invalid
839;1050520;Invalid;Invalid
840;1097780;Invalid;Invalid
841;817540;11;1290
842;992050;Invalid;Invalid
843;1032730;0;5
844;789090;0;6
845;839280;Invalid;Invalid
846;1145560;0;4
847;774861;Invalid;Invalid
848;1080990;Invalid;Invalid
849;791180;Invalid;Invalid
850;1015720;Invalid;Invalid
851;607050;59;5061
852;1120360;Invalid;Invalid
853;1067720;2;74
854;751220;0;7
855;1046930;2288;202254
856;928480;Invalid;Invalid
857;1020520;Invalid;Invalid
858;1079970;3;14
859;552880;Invalid;Invalid
860;578420;Invalid;Invalid
861;806900;3;10
862;1103930;0;5
863;1092780;4;13
864;710920;96;6342
865;945340;Invalid;Invalid
866;907760;Invalid;Invalid
867;621170;Invalid;Invalid
868;705770;0;3
869;996550;0;3
870;1059420;0;4
871;1157300;0;8
872;1180270;0;34
873;914260;10;366
874;896890;7;521
875;1032830;Invalid;Invalid
876;1172520;Invalid;Invalid
877;1151390;Invalid;Invalid
878;1065750;Invalid;Invalid
879;954010;Invalid;Invalid
880;1086160;Invalid;Invalid
881;1008830;0;11
882;707680;Invalid;Invalid
883;862800;21;63
884;1119940;6;13
885;1115980;Invalid;Invalid
886;906200;Invalid;Invalid
887;650940;7;329
888;1078550;Invalid;Invalid
889;1156630;1;1
890;958260;7153;10958
891;743850;Invalid;Invalid
892;1028930;Invalid;Invalid
893;1016390;Invalid;Invalid
894;932220;0;8
895;1194610;1;5
896;981770;Invalid;Invalid
897;781990;Invalid;Invalid
898;1034200;Invalid;Invalid
899;772290;1;17
900;1057780;Invalid;Invalid
901;1176460;Invalid;Invalid
902;967330;Invalid;Invalid
903;1114210;Invalid;Invalid
904;933940;Invalid;Invalid
905;1053830;Invalid;Invalid
906;1054270;0;3
907;1091720;Invalid;Invalid
908;454140;Invalid;Invalid
909;1047410;0;413
910;977460;Invalid;Invalid
911;1010970;Invalid;Invalid
912;895670;15;78
913;916030;Invalid;Invalid
914;1153840;0;2
915;700100;Invalid;Invalid
916;1097170;Invalid;Invalid
917;608120;Invalid;Invalid
918;1116770;Invalid;Invalid
919;936780;39;189
920;792300;121;753
921;1077430;Invalid;Invalid
922;1002510;Invalid;Invalid
923;1103940;0;6
924;1112150;Invalid;Invalid
925;1151180;Invalid;Invalid
926;1203460;Invalid;Invalid
927;418620;Invalid;Invalid
928;1111030;Invalid;Invalid
929;934850;0;19
930;911220;4;80
931;965300;62;182
932;1031440;Invalid;Invalid
933;1137910;0;5
934;420020;0;30
935;832320;2;7
936;1102410;1;18
937;1076160;97;306
938;763030;Invalid;Invalid
939;928440;Invalid;Invalid
940;1111210;14;85
941;798510;16;1895
942;1114740;Invalid;Invalid
943;622870;Invalid;Invalid
944;1073900;Invalid;Invalid
945;827000;8;20
946;834760;Invalid;Invalid
947;1031920;4;14
948;1120980;1;6
949;1128180;0;13
950;1164740;Invalid;Invalid
951;922530;Invalid;Invalid
952;1039960;Invalid;Invalid
953;1191210;4;382
954;965610;0;14
955;1058470;Invalid;Invalid
956;1080330;Invalid;Invalid
957;1087940;2;7
958;1187830;1;7
959;1204560;Invalid;Invalid
960;945580;Invalid;Invalid
961;809880;10;97
962;950300;1;8
963;1117630;2;33
964;952200;Invalid;Invalid
965;913320;Invalid;Invalid
966;1081160;0;9
967;1014880;Invalid;Invalid
968;999730;0;3659
969;1168660;26;1379
970;1029970;Invalid;Invalid
971;1072590;Invalid;Invalid
972;1089600;Invalid;Invalid
973;1111970;0;3
974;1116210;Invalid;Invalid
975;1063770;1;120
976;699540;0;9
977;1122960;Invalid;Invalid
978;1072860;Invalid;Invalid
979;1194680;8;65
980;1087810;0;13
981;595270;0;7
982;1188000;Invalid;Invalid
983;1138990;Invalid;Invalid
984;915720;Invalid;Invalid
985;1042270;Invalid;Invalid
986;972960;Invalid;Invalid
987;1057980;0;6
988;1073610;Invalid;Invalid
989;1074340;4;7
990;1149830;Invalid;Invalid
991;1195340;Invalid;Invalid
992;612930;Invalid;Invalid
993;1029860;3;23
994;345460;30;243
995;1020640;Invalid;Invalid
996;793370;Invalid;Invalid
997;846870;18;178
998;591370;24;631
999;958750;Invalid;Invalid
1000;1147510;1;507
1001;891790;Invalid;Invalid
1002;1006220;Invalid;Invalid
1003;1136880;0;24
1004;856600;Invalid;Invalid
1005;741520;0;6
1006;1055990;Invalid;Invalid
1007;1105620;Invalid;Invalid
1008;658590;Invalid;Invalid
1009;935970;Invalid;Invalid
1010;965120;1;15
1011;1049670;Invalid;Invalid
1012;1116430;0;3
1013;1175160;2;11
1014;967490;0;206
1015;1131810;Invalid;Invalid
1016;960420;Invalid;Invalid
1017;1097580;27;311
1018;768090;Invalid;Invalid
1019;969250;Invalid;Invalid
1020;1005000;3;10
1021;794540;Invalid;Invalid
1022;924780;Invalid;Invalid
1023;990020;Invalid;Invalid
1024;1001870;Invalid;Invalid
1025;1003020;0;8
1026;1070510;Invalid;Invalid
1027;1127140;Invalid;Invalid
1028;1015730;6;206
1029;1006400;Invalid;Invalid
1030;369700;Invalid;Invalid
1031;864540;Invalid;Invalid
1032;1044770;0;11
1033;968950;Invalid;Invalid
1034;871190;Invalid;Invalid
1035;1113690;Invalid;Invalid
1036;651280;0;12
1037;1011700;Invalid;Invalid
1038;1054600;Invalid;Invalid
1039;512220;Invalid;Invalid
1040;1112340;0;38
1041;1051410;1;13
1042;926390;Invalid;Invalid
1043;1009460;Invalid;Invalid
1044;405530;Invalid;Invalid
1045;954650;Invalid;Invalid
1046;746580;4;1754
1047;1118840;1;23
1048;629760;3850;60204
1049;1108090;Invalid;Invalid
1050;916050;0;31
1051;1121530;4;14
1052;817220;0;4
1053;898790;Invalid;Invalid
1054;992750;0;13
1055;1026070;6;21
1056;1148470;0;1
1057;738540;123;3424
1058;1025130;0;3
1059;1099170;1;5
1060;1125480;1;795
1061;953570;Invalid;Invalid
1062;1126270;Invalid;Invalid
1063;722960;11;69
1064;764050;7;1273
1065;1176020;0;4
1066;1010950;Invalid;Invalid
1067;1026160;0;19
1068;1153070;Invalid;Invalid
1069;858860;Invalid;Invalid
1070;814420;Invalid;Invalid
1071;954240;Invalid;Invalid
1072;1026610;0;3
1073;1028500;0;1
1074;1029080;0;2
1075;1053020;Invalid;Invalid
1076;1071920;Invalid;Invalid
1077;1082440;Invalid;Invalid
1078;1175170;1;7
1079;886110;Invalid;Invalid
1080;785760;Invalid;Invalid
1081;1131540;Invalid;Invalid
1082;1007050;0;2
1083;1059090;Invalid;Invalid
1084;494840;565;5694
1085;513250;Invalid;Invalid
1086;1064900;0;3
1087;1204720;Invalid;Invalid
1088;1145410;Invalid;Invalid
1089;1077600;Invalid;Invalid
1090;1171440;1;7
1091;1077530;0;25
1092;1020270;4;36
1093;1047120;Invalid;Invalid
1094;1093920;Invalid;Invalid
1095;905660;Invalid;Invalid
1096;764690;8;199
1097;1020340;Invalid;Invalid
1098;1037560;0;7
1099;922710;Invalid;Invalid
1100;1087960;Invalid;Invalid
1101;1033100;0;15
1102;845690;Invalid;Invalid
1103;1018930;Invalid;Invalid
1104;833950;Invalid;Invalid
1105;990900;0;6
1106;1001600;Invalid;Invalid
1107;1081120;Invalid;Invalid
1108;1082470;Invalid;Invalid
1109;1180610;Invalid;Invalid
1110;270610;3;62
1111;1030970;Invalid;Invalid
1112;469800;9;119
1113;991430;Invalid;Invalid
1114;1001430;0;15
1115;1026370;Invalid;Invalid
1116;1125930;Invalid;Invalid
1117;1067930;Invalid;Invalid
1118;967460;Invalid;Invalid
1119;929140;Invalid;Invalid
1120;973850;Invalid;Invalid
1121;1155720;Invalid;Invalid
1122;997720;Invalid;Invalid
1123;1168430;1;50
1124;986680;23;379
1125;882210;Invalid;Invalid
1126;856060;0;3
1127;1123340;Invalid;Invalid
1128;1126850;Invalid;Invalid
1129;1144080;Invalid;Invalid
1130;1198600;Invalid;Invalid
1131;1072120;5;1232
1132;783840;3;75
1133;850980;11;51
