;App_id;24_Hour_Peak;All_time_peak
0;294100;20930;60742
1;960090;13428;53891
2;504230;1234;4148
3;588650;4553;14880
4;264710;4205;50876
5;519860;78;557
6;531510;89;918
7;683320;93;1345
8;432350;72;2631
9;629730;1024;10235
10;617670;30;711
11;644560;178;8116
12;242760;4589;74816
13;653530;94;1220
14;909080;140;1828
15;844930;10;383
16;871720;293;11094
17;638970;850;8907
18;899970;20;473
19;888790;46;196
20;233860;5294;10935
21;456750;87;1331
22;508900;9;364
23;553310;109;2538
24;858940;4;34
25;760890;8;67
26;897330;620;1535
27;880950;39;306
28;825630;78;774
29;860950;37;667
30;730820;46;374
31;714010;4557;10354
32;787860;4702;59234
33;995460;Invalid;Invalid
34;788770;11;346
35;790060;7;36
36;816340;181;2000
37;568220;1283;3748
38;342560;140;1313
39;885810;10;151
40;799070;8;732
41;613100;3505;12990
42;334940;18;281
43;590380;277;14573
44;866800;56;4101
45;976940;1;30
46;609320;115;898
47;743390;Invalid;Invalid
48;673950;1291;6843
49;686200;71;2417
50;528230;186;3407
51;765410;70;286
52;604330;Invalid;Invalid
53;802870;10;139
54;589780;16;276
55;855640;5;85
56;567380;5;116
57;453090;157;1393
58;368340;105;3368
59;753220;Invalid;Invalid
60;917680;6;28
61;530320;6;219
62;882710;6;83
63;868520;20;218
64;336140;8;322
65;884260;6;115
66;858760;0;28
67;804700;6;50
68;868980;Invalid;Invalid
69;764790;68;679
70;744190;125;1124
71;781440;5;43
72;668350;11;45
73;945360;5704;438524
74;802890;39;198
75;846470;8;280
76;758530;0;43
77;852110;3;7
78;793350;2;403
79;658850;103;1888
80;587220;2;163
81;850000;9;133
82;773670;0;42
83;791470;26;107
84;743450;86;1510
85;927890;4;382
86;648390;13;274
87;862570;2;631
88;838310;4;954
89;979600;Invalid;Invalid
90;787070;Invalid;Invalid
91;291860;33;2455
92;754150;81;146
93;795100;15;1643
94;809020;6;74
95;882110;Invalid;Invalid
96;857450;11;80
97;410340;364;619
98;389140;31;218
99;747250;3;49
100;824270;1724;2748
101;323190;1899;29195
102;525510;40;560
103;650700;44;463
104;600480;41;903
105;815780;57;420
106;971680;1;43
107;878750;16;426
108;393190;Invalid;Invalid
109;731490;196;3742
110;599390;225;985
111;744810;Invalid;Invalid
112;820730;Invalid;Invalid
113;845070;25;7220
114;510420;12;118
115;963710;8;74
116;843260;37;690
117;334920;141;922
118;801630;160;959
119;944220;151;1434
120;785890;6;129
121;859680;2;361
122;963690;3;298
123;744800;Invalid;Invalid
124;748490;103;1658
125;888090;Invalid;Invalid
126;733340;11;114
127;716490;25;750
128;753420;162;3329
129;616250;Invalid;Invalid
130;736190;227;32527
131;757240;15;225
132;863550;581;356867
133;233610;17;452
134;822930;Invalid;Invalid
135;535930;768;34014
136;904740;Invalid;Invalid
137;600990;5;131
138;848350;38;419
139;648580;36;413
140;688420;82;1136
141;448850;21;263
142;473770;18;109
143;673880;129;2758
144;349250;2;149
145;827290;1;17
146;601050;103;1368
147;783120;Invalid;Invalid
148;822760;Invalid;Invalid
149;922460;19;420
150;802880;31;200
151;355170;7;40
152;931500;67;1178
153;469820;20;564
154;876850;1;782
155;950460;2;116
156;774461;Invalid;Invalid
157;866540;Invalid;Invalid
158;758090;0;70
159;743130;6;96
160;882140;12;54
161;800620;Invalid;Invalid
162;956240;16;41
163;841770;0;186
164;678950;1337;44234
165;925440;Invalid;Invalid
166;570940;1608;24505
167;728880;6289;11787
168;445980;654;6436
169;417290;12;856
170;963000;4;41
171;701160;802;4064
172;428080;1;146
173;757480;Invalid;Invalid
174;658550;Invalid;Invalid
175;882790;69;16334
176;631510;227;758
177;762610;1;19
178;620210;Invalid;Invalid
179;322450;10;448
180;922400;13;60
181;16900;741;1667
182;766280;Invalid;Invalid
183;853550;10;584
184;285920;525;5714
185;955560;19;264
186;757210;227;640
187;760060;53;4013
188;917290;1;6
189;792100;120;701
190;746400;0;61
191;949370;Invalid;Invalid
192;952420;Invalid;Invalid
193;628070;829;1692
194;913010;Invalid;Invalid
195;851530;1;76
196;943380;23;2602
197;891510;Invalid;Invalid
198;812140;4396;61984
199;702670;50;619
200;852480;20;112
201;959750;0;17
202;692130;0;19
203;608110;Invalid;Invalid
204;779990;Invalid;Invalid
205;396710;8;328
206;873200;Invalid;Invalid
207;823580;Invalid;Invalid
208;896460;Invalid;Invalid
209;701380;0;4
210;782340;2;56
211;564050;2;222
212;961660;2;12
213;332950;209;1419
214;559620;4;26
215;833040;Invalid;Invalid
216;845880;Invalid;Invalid
217;847370;67;2296
218;771310;Invalid;Invalid
219;942850;Invalid;Invalid
220;810660;1;97
221;598700;28;1249
222;829110;113;848
223;510680;Invalid;Invalid
224;742300;31;1605
225;907000;Invalid;Invalid
226;416600;17;592
227;664750;3;39
228;923260;3;30
229;880940;2131;20334
230;431930;2;2597
231;840010;63;331
232;796790;0;32
233;591630;Invalid;Invalid
234;864060;9;97
235;590950;Invalid;Invalid
236;851670;9;76
237;595520;302;8362
238;742250;4;51
239;890750;Invalid;Invalid
240;315460;24;842
241;534550;15;739
242;836490;Invalid;Invalid
243;527230;3508;9625
244;762930;Invalid;Invalid
245;466110;Invalid;Invalid
246;425770;Invalid;Invalid
247;950140;Invalid;Invalid
248;939620;5;584
249;714800;3;37
250;468920;106;2476
251;792030;Invalid;Invalid
252;792050;Invalid;Invalid
253;893730;Invalid;Invalid
254;702810;Invalid;Invalid
255;706560;Invalid;Invalid
256;758190;602;5953
257;828580;3;45
258;800600;10;129
259;823130;606;29438
260;814540;54;166
261;290510;1;66
262;821890;13;194
263;979260;Invalid;Invalid
264;937850;Invalid;Invalid
265;587110;23;259
266;603850;2128;2889
267;774091;Invalid;Invalid
268;867380;2;7
269;736570;5;22
270;842780;93;294
271;699180;Invalid;Invalid
272;619500;5;35
273;651500;Invalid;Invalid
274;978270;Invalid;Invalid
275;675240;Invalid;Invalid
276;488550;18;74
277;767930;Invalid;Invalid
278;966630;2;47
279;904320;Invalid;Invalid
280;869840;Invalid;Invalid
281;466560;4552;20083
282;857690;4;90
283;737800;278;9559
284;704450;1071;2397
285;853770;17;123
286;778330;Invalid;Invalid
287;716710;12;1442
288;560430;12;61
289;888040;9;57
290;581360;0;31
291;718560;89;1201
292;758370;162;730
293;936160;24;248
294;542050;3;139
295;973760;136;3352
296;750170;4;37
297;833140;8;37
298;252490;123286;244394
299;323220;81;499
300;864300;Invalid;Invalid
301;721390;2;8
302;375440;2;204
303;756590;1;386
304;865880;Invalid;Invalid
305;836450;1;99
306;925930;11;51
307;733300;Invalid;Invalid
308;865270;Invalid;Invalid
309;936720;12;108
310;834740;32;1003
311;935580;7;151
312;948100;Invalid;Invalid
313;855860;37;146
314;609490;Invalid;Invalid
315;685400;Invalid;Invalid
316;936190;12;66
317;691160;Invalid;Invalid
318;734920;0;30
319;938310;5;24
320;705220;84;1283
321;746710;Invalid;Invalid
322;862690;0;406
323;510540;2;40
324;777200;0;55
325;398030;2;89
326;871570;Invalid;Invalid
327;838390;Invalid;Invalid
328;858050;Invalid;Invalid
329;828070;45;690
330;864100;Invalid;Invalid
331;846880;Invalid;Invalid
332;630640;Invalid;Invalid
333;228380;796;3827
334;965860;Invalid;Invalid
335;560130;595;22639
336;879510;10;87
337;889480;Invalid;Invalid
338;528060;3;207
339;761670;Invalid;Invalid
340;704850;429;5866
341;898450;Invalid;Invalid
342;932500;0;5
343;741250;Invalid;Invalid
344;760330;Invalid;Invalid
345;525620;28;154
346;976420;Invalid;Invalid
347;431280;1;45
348;821790;Invalid;Invalid
349;846670;Invalid;Invalid
350;880400;Invalid;Invalid
351;974090;Invalid;Invalid
352;906390;Invalid;Invalid
353;677120;263;2654
354;966680;Invalid;Invalid
355;965810;Invalid;Invalid
356;848280;1;6
357;856540;Invalid;Invalid
358;582010;27160;329333
359;895220;Invalid;Invalid
360;809870;Invalid;Invalid
361;375530;127;1020
362;899190;Invalid;Invalid
363;612470;18;326
364;815450;0;61
365;818760;Invalid;Invalid
366;698540;38;670
367;597230;4;1861
368;704470;0;7
369;899610;Invalid;Invalid
370;648350;429;60296
371;771240;Invalid;Invalid
372;893030;6;4541
373;938810;Invalid;Invalid
374;868360;364;2648
375;746920;Invalid;Invalid
376;745560;0;311
377;636100;7;234
378;959410;0;9
379;717850;Invalid;Invalid
380;952040;75;424
381;843440;0;6
382;871280;1;99
383;974950;0;66
384;465020;2;74
385;579180;108;530
386;822830;Invalid;Invalid
387;761620;34;1939
388;907470;5;161
389;745890;Invalid;Invalid
390;950860;26;532
391;955400;2;10
392;942200;Invalid;Invalid
393;625740;Invalid;Invalid
394;906120;Invalid;Invalid
395;719660;0;2
396;994280;349;10125
397;818500;Invalid;Invalid
398;818320;43;284
399;861400;Invalid;Invalid
400;797570;Invalid;Invalid
401;758330;23;1280
402;842910;7;81
403;797390;Invalid;Invalid
404;805820;0;4
405;803600;153;2180
406;360620;15;1506
407;810230;0;43
408;846110;30;432
409;467760;0;68
410;888990;Invalid;Invalid
411;765710;Invalid;Invalid
412;751640;Invalid;Invalid
413;831570;Invalid;Invalid
414;771070;0;15
415;513490;3;28
416;947300;12;613
417;599140;1241;16973
418;613830;120;943
419;799510;Invalid;Invalid
420;843430;Invalid;Invalid
421;790820;169;2536
422;943410;2;44
423;929670;10;23
424;732370;26;1944
425;918820;5;198
426;906110;0;6
427;927990;Invalid;Invalid
428;697650;Invalid;Invalid
429;455820;5;245
430;662930;Invalid;Invalid
431;778610;Invalid;Invalid
432;444090;10000;60566
433;654550;Invalid;Invalid
434;649890;Invalid;Invalid
435;704200;Invalid;Invalid
436;661790;4;126
437;872790;1584;75666
438;339090;0;302
439;424030;317;1317
440;632350;9;3753
441;823830;Invalid;Invalid
442;893680;18;348
443;946610;16;27
444;809250;Invalid;Invalid
445;866420;2;20
446;500260;15;442
447;467820;Invalid;Invalid
448;993740;3;732
449;591680;Invalid;Invalid
450;794800;119;332
451;630610;15;103
452;670610;Invalid;Invalid
453;680360;8;3006
454;764300;4;60
455;624970;23;285
456;761460;4;82
457;766730;Invalid;Invalid
458;779640;10;640
459;798840;28;55
460;527150;Invalid;Invalid
461;746940;0;17
462;738650;Invalid;Invalid
463;873230;Invalid;Invalid
464;865090;0;153
465;904570;Invalid;Invalid
466;869760;3;735
467;581320;2306;14474
468;741990;Invalid;Invalid
469;840930;0;7
470;561260;0;7
471;633230;476;6303
472;750470;19;38
473;932850;17;734
474;393520;17;924
475;947600;6;33
476;808100;5;69
477;837190;Invalid;Invalid
478;971430;0;4
479;676130;Invalid;Invalid
480;696200;Invalid;Invalid
481;414870;22;481
482;846800;10;84
483;816120;Invalid;Invalid
484;828050;Invalid;Invalid
485;883100;Invalid;Invalid
486;508790;1;116
487;994020;Invalid;Invalid
488;772610;Invalid;Invalid
489;249630;5;640
490;489380;1;337
491;646270;38;719
492;970510;5;200
493;611710;Invalid;Invalid
494;820600;Invalid;Invalid
495;744050;Invalid;Invalid
496;831560;251;5834
497;779590;1;33
498;701040;Invalid;Invalid
499;788270;17;213
500;811870;Invalid;Invalid
501;552500;4112;104134
502;931700;0;27
503;992120;0;9
504;955320;0;19
505;913110;Invalid;Invalid
506;742120;71;11702
507;779430;48;60
508;806740;Invalid;Invalid
509;532210;175;468634
510;719750;Invalid;Invalid
511;935930;Invalid;Invalid
512;869350;Invalid;Invalid
513;928680;Invalid;Invalid
514;821320;2;7
515;794550;Invalid;Invalid
516;909110;Invalid;Invalid
517;795040;Invalid;Invalid
518;722330;Invalid;Invalid
519;867490;Invalid;Invalid
520;828030;Invalid;Invalid
521;940800;4;7
522;978800;0;18
523;918380;2;209
524;775530;Invalid;Invalid
525;890070;0;16
526;841600;Invalid;Invalid
527;934410;Invalid;Invalid
528;927250;Invalid;Invalid
529;787980;10;86
530;891130;0;20
531;988980;Invalid;Invalid
532;728240;2;58
533;873190;Invalid;Invalid
534;800120;0;6
535;808910;16;206
536;851730;Invalid;Invalid
537;822190;Invalid;Invalid
538;895140;0;122
539;658690;Invalid;Invalid
540;460060;4;121
541;817710;Invalid;Invalid
542;501790;6;88
543;843170;Invalid;Invalid
544;891220;6;109
545;733740;1;40
546;921700;30;96
547;680700;1;46
548;716010;0;10
549;757180;Invalid;Invalid
550;839240;0;20
551;789570;Invalid;Invalid
552;835950;0;52
553;899270;Invalid;Invalid
554;925340;Invalid;Invalid
555;745330;5;300
556;464920;1043;23722
557;856620;5;435
558;720250;24;500
559;837940;Invalid;Invalid
560;632880;Invalid;Invalid
561;818050;Invalid;Invalid
562;547480;Invalid;Invalid
563;368620;6;381
564;573320;Invalid;Invalid
565;685690;Invalid;Invalid
566;766560;Invalid;Invalid
567;910730;Invalid;Invalid
568;679750;Invalid;Invalid
569;817860;0;4
570;795510;13;112
571;945440;0;74
572;885150;Invalid;Invalid
573;750920;798;37979
574;862110;0;16
575;747350;Invalid;Invalid
576;836940;Invalid;Invalid
577;778390;2;48
578;590590;5;65
579;391140;Invalid;Invalid
580;774531;Invalid;Invalid
581;862130;Invalid;Invalid
582;928970;Invalid;Invalid
583;976960;Invalid;Invalid
584;935120;Invalid;Invalid
585;887260;Invalid;Invalid
586;880490;Invalid;Invalid
587;648590;21;107
588;574140;0;27
589;815000;Invalid;Invalid
590;914430;1;11
591;858040;8;18
592;783940;Invalid;Invalid
593;708160;Invalid;Invalid
594;897800;Invalid;Invalid
595;816490;Invalid;Invalid
596;574590;2;46
597;979090;Invalid;Invalid
598;646500;12;271
599;886070;8;25
600;918670;Invalid;Invalid
601;855850;0;4
602;952250;Invalid;Invalid
603;808080;5;59
604;396900;49;622
605;935270;7;2141
606;842750;1;6
607;937350;Invalid;Invalid
608;674580;Invalid;Invalid
609;652810;4;49
610;931930;Invalid;Invalid
611;802130;Invalid;Invalid
612;832080;0;65
613;934070;Invalid;Invalid
614;312670;46;1903
615;883070;1;20
616;514920;Invalid;Invalid
617;848700;Invalid;Invalid
618;870890;Invalid;Invalid
619;873560;Invalid;Invalid
620;509570;Invalid;Invalid
621;929850;2;8
622;781820;Invalid;Invalid
623;542770;Invalid;Invalid
624;774221;Invalid;Invalid
625;735580;7;266
626;732810;3;139
627;761480;Invalid;Invalid
628;812560;0;16
629;700520;Invalid;Invalid
630;840310;Invalid;Invalid
631;589360;113;10708
632;671620;4;137
633;838620;Invalid;Invalid
634;626660;Invalid;Invalid
635;796940;Invalid;Invalid
636;441010;Invalid;Invalid
637;671720;Invalid;Invalid
638;742490;11;22
639;668430;Invalid;Invalid
640;883870;Invalid;Invalid
641;857940;Invalid;Invalid
642;703730;Invalid;Invalid
643;899290;Invalid;Invalid
644;853500;0;59
645;809850;Invalid;Invalid
646;648890;Invalid;Invalid
647;851890;150;273
648;434660;Invalid;Invalid
649;525640;Invalid;Invalid
650;913090;0;7
651;676180;Invalid;Invalid
652;581630;12;454
653;634340;203;1814
654;916060;0;27
655;737710;0;48
656;885650;Invalid;Invalid
657;887160;Invalid;Invalid
658;553480;Invalid;Invalid
659;963930;105;814
660;894460;0;15
661;819230;0;16
662;640120;Invalid;Invalid
663;594350;Invalid;Invalid
664;889740;Invalid;Invalid
665;948630;3;38
666;772180;Invalid;Invalid
667;206500;39;2336
668;788690;Invalid;Invalid
669;946560;Invalid;Invalid
670;764570;18;116
671;897690;Invalid;Invalid
672;668590;Invalid;Invalid
673;552620;150;2916
674;361230;Invalid;Invalid
675;745660;0;4
676;932420;5;15
677;793450;0;36
678;986710;Invalid;Invalid
679;718010;Invalid;Invalid
680;846690;9;22
681;800190;0;3
682;802400;0;6
683;379430;3045;95863
684;677340;25;712
685;725120;Invalid;Invalid
686;822040;4;10
687;852910;Invalid;Invalid
688;648050;Invalid;Invalid
689;759000;Invalid;Invalid
690;342940;100;653
691;889080;14;79
692;791330;26;593
693;772270;Invalid;Invalid
694;853250;0;9
695;968790;42;251
696;916900;Invalid;Invalid
697;798650;Invalid;Invalid
698;567160;1;1957
699;893690;Invalid;Invalid
700;936700;Invalid;Invalid
701;335620;61;1111
702;663210;6;164
703;831720;0;2
704;899960;0;55
705;607820;Invalid;Invalid
706;837610;5;373
707;539400;13;91
708;720940;Invalid;Invalid
709;637090;2228;35586
710;967250;237;2000
711;949790;Invalid;Invalid
712;826100;Invalid;Invalid
713;287630;27;766
714;765870;15;333
715;776490;0;930
716;752800;Invalid;Invalid
717;886250;52;1327
718;806720;Invalid;Invalid
719;929320;Invalid;Invalid
720;773430;Invalid;Invalid
721;693700;Invalid;Invalid
722;838100;Invalid;Invalid
723;887510;Invalid;Invalid
724;984560;Invalid;Invalid
725;667040;0;14
726;812800;Invalid;Invalid
727;861270;8;22
728;789540;Invalid;Invalid
729;845270;Invalid;Invalid
730;986830;Invalid;Invalid
731;955640;2;5
732;637650;732;29279
733;778700;62;416
734;617480;11;665
735;978250;Invalid;Invalid
736;708150;0;17
737;890880;Invalid;Invalid
738;574560;10;139
739;815150;Invalid;Invalid
740;977810;Invalid;Invalid
741;610410;0;8
742;555880;3;347
743;878250;4;18
744;986820;2;19
745;875300;Invalid;Invalid
746;565120;Invalid;Invalid
747;813530;9;17
748;781110;Invalid;Invalid
749;969480;0;5
750;787450;Invalid;Invalid
751;576500;Invalid;Invalid
752;883130;45;166
753;871950;Invalid;Invalid
754;681530;Invalid;Invalid
755;797620;Invalid;Invalid
756;710170;Invalid;Invalid
757;695970;Invalid;Invalid
758;623640;Invalid;Invalid
759;964350;Invalid;Invalid
760;780210;15;287
761;802040;Invalid;Invalid
762;606150;154;6158
763;416870;4;118
764;794390;Invalid;Invalid
765;420660;Invalid;Invalid
766;918530;Invalid;Invalid
767;893470;Invalid;Invalid
768;546050;70;1355
769;740810;Invalid;Invalid
770;915140;Invalid;Invalid
771;817490;Invalid;Invalid
772;668980;Invalid;Invalid
773;842170;Invalid;Invalid
774;885470;Invalid;Invalid
775;841460;Invalid;Invalid
776;817230;Invalid;Invalid
777;706510;Invalid;Invalid
778;831120;Invalid;Invalid
779;949770;Invalid;Invalid
780;700160;Invalid;Invalid
781;811270;2;21
782;733790;21;468
783;847360;10;145
784;742480;Invalid;Invalid
785;617620;Invalid;Invalid
786;691430;Invalid;Invalid
787;436470;Invalid;Invalid
788;829540;Invalid;Invalid
789;758930;4;34
790;739050;Invalid;Invalid
791;857500;1;28
792;908990;Invalid;Invalid
793;802450;Invalid;Invalid
794;922700;Invalid;Invalid
795;837850;Invalid;Invalid
796;598640;Invalid;Invalid
797;709510;Invalid;Invalid
798;819040;1;3
799;923900;Invalid;Invalid
800;936650;Invalid;Invalid
801;742170;Invalid;Invalid
802;923470;1;11
803;914170;7;37
804;857950;Invalid;Invalid
805;598880;0;8
806;630870;0;22
807;853110;Invalid;Invalid
808;785480;3;16
809;895420;Invalid;Invalid
810;859090;2;27
811;759220;Invalid;Invalid
812;803930;Invalid;Invalid
813;761700;0;12
814;943190;Invalid;Invalid
815;854860;Invalid;Invalid
816;928390;1;63
817;752600;1;9
818;810640;Invalid;Invalid
819;809440;1;216
820;794760;Invalid;Invalid
821;562230;Invalid;Invalid
822;779090;Invalid;Invalid
823;747470;Invalid;Invalid
824;835430;9;1191
825;619290;22;1508
826;742700;49;70
827;820900;Invalid;Invalid
828;620220;5;35
829;854120;Invalid;Invalid
830;906280;Invalid;Invalid
831;930630;Invalid;Invalid
832;618550;1;24
833;705500;Invalid;Invalid
834;382310;1087;6905
835;503940;536;5404
836;794030;Invalid;Invalid
837;820210;Invalid;Invalid
838;873390;Invalid;Invalid
839;937490;Invalid;Invalid
840;953230;Invalid;Invalid
841;770630;0;5
842;873070;Invalid;Invalid
843;879430;Invalid;Invalid
844;959030;0;3
845;818960;Invalid;Invalid
846;605450;3;354
847;840610;Invalid;Invalid
848;857080;0;146
849;751250;Invalid;Invalid
850;773580;Invalid;Invalid
851;839340;0;73
852;824720;Invalid;Invalid
853;865820;5;37
854;718250;Invalid;Invalid
855;892830;Invalid;Invalid
856;504920;1;15
857;792160;3;11
858;798290;32;293
859;782120;Invalid;Invalid
860;803280;Invalid;Invalid
861;892380;Invalid;Invalid
862;791930;3;602
863;359100;7;357
864;818210;Invalid;Invalid
865;785130;1;23
866;777220;Invalid;Invalid
867;829940;Invalid;Invalid
868;352720;96;2819
869;628730;0;20
870;858360;0;9
871;544750;191;14486
872;559070;Invalid;Invalid
873;628770;8;469
874;958720;7;100
875;510500;15;290
876;813540;0;688
877;813650;7;34
878;820910;2;15
879;688070;Invalid;Invalid
880;961640;Invalid;Invalid
881;984720;Invalid;Invalid
882;982540;Invalid;Invalid
883;716030;1;6
884;411980;Invalid;Invalid
885;794940;Invalid;Invalid
886;894340;Invalid;Invalid
887;759740;113;1030
888;800180;1;36
889;816350;0;32
890;643260;0;4
891;788330;Invalid;Invalid
892;865060;1;5
893;886380;0;2
894;889400;Invalid;Invalid
895;893740;Invalid;Invalid
896;646910;1054;12707
897;851640;Invalid;Invalid
898;695920;7;434
899;569530;Invalid;Invalid
900;670750;0;7
901;946010;8;62
902;952860;441;1852
903;853200;Invalid;Invalid
904;998660;Invalid;Invalid
905;748970;Invalid;Invalid
906;618080;Invalid;Invalid
907;622810;Invalid;Invalid
908;652880;Invalid;Invalid
909;701810;Invalid;Invalid
910;739290;Invalid;Invalid
911;917690;Invalid;Invalid
912;705280;Invalid;Invalid
913;780280;3;296
914;524250;0;17
915;584990;0;24
916;658500;Invalid;Invalid
917;562500;77;337
918;720030;0;14
919;854250;10;24
920;913600;Invalid;Invalid
921;780390;Invalid;Invalid
922;788930;Invalid;Invalid
923;861240;0;3
924;922520;Invalid;Invalid
925;966590;Invalid;Invalid
926;790290;Invalid;Invalid
927;925900;Invalid;Invalid
928;892560;Invalid;Invalid
929;894420;Invalid;Invalid
930;839310;Invalid;Invalid
931;833990;Invalid;Invalid
932;747360;5;59
933;885120;Invalid;Invalid
934;797430;255;592
935;801290;Invalid;Invalid
936;759440;6;125
937;772160;Invalid;Invalid
938;765060;Invalid;Invalid
939;889260;Invalid;Invalid
940;925370;Invalid;Invalid
941;963680;0;4
942;834150;0;34469
943;863570;11;638
944;590690;Invalid;Invalid
945;957720;110;254
946;861930;Invalid;Invalid
947;867180;11;111
948;993780;3;18
949;782180;Invalid;Invalid
950;899760;Invalid;Invalid
951;953270;Invalid;Invalid
952;740250;238;1371
953;831090;Invalid;Invalid
954;944810;Invalid;Invalid
955;749890;Invalid;Invalid
956;790120;Invalid;Invalid
957;356650;34;2538
958;854570;Invalid;Invalid
959;821640;Invalid;Invalid
960;762270;0;4
961;916320;Invalid;Invalid
962;416830;0;33
963;916040;Invalid;Invalid
964;836640;5;1361
965;809310;Invalid;Invalid
966;930640;0;7
967;704640;4;274
968;886630;Invalid;Invalid
969;366920;Invalid;Invalid
970;640290;Invalid;Invalid
971;646370;Invalid;Invalid
972;818140;Invalid;Invalid
973;822940;Invalid;Invalid
974;838490;0;3
975;920190;Invalid;Invalid
976;792650;4;455
977;621930;Invalid;Invalid
978;948770;Invalid;Invalid
979;711660;16;232
980;786820;Invalid;Invalid
981;800230;Invalid;Invalid
982;846700;3;14
983;892780;Invalid;Invalid
984;947120;Invalid;Invalid
985;812410;0;16
986;595730;0;67
987;926520;14;187
988;654100;Invalid;Invalid
989;897760;Invalid;Invalid
990;738840;Invalid;Invalid
991;758730;20;81
992;850050;0;25
993;682480;0;64
994;851800;0;2595
995;459830;Invalid;Invalid
996;777650;0;153
997;783050;Invalid;Invalid
998;602770;28;499
999;673560;206;1170
1000;515180;207;3868
1001;799960;697;1042
1002;811110;Invalid;Invalid
1003;879290;Invalid;Invalid
1004;995160;Invalid;Invalid
1005;561930;0;4
1006;845040;Invalid;Invalid
1007;955470;0;5
1008;953950;Invalid;Invalid
1009;974110;Invalid;Invalid
1010;990180;Invalid;Invalid
1011;821560;Invalid;Invalid
1012;780500;Invalid;Invalid
1013;552400;Invalid;Invalid
1014;778800;0;4
1015;819870;Invalid;Invalid
1016;927850;0;12
1017;849680;Invalid;Invalid
1018;736250;0;4
1019;490510;1;881
1020;573710;10;16
1021;620650;2;31
1022;904540;10;31
1023;704360;0;17
1024;823420;Invalid;Invalid
1025;885940;1;266
1026;750360;0;11
1027;912930;0;9
1028;942600;0;52
1029;551170;1174;4965
1030;935070;Invalid;Invalid
1031;614950;0;366
1032;825300;Invalid;Invalid
1033;979080;5;202
1034;801040;0;40
1035;711690;Invalid;Invalid
1036;610980;0;3
1037;667780;Invalid;Invalid
1038;911120;Invalid;Invalid
1039;896040;Invalid;Invalid
1040;646680;1;13
1041;717780;0;9
1042;968470;Invalid;Invalid
1043;692100;0;65
1044;742500;22;39
1045;978790;Invalid;Invalid
1046;468240;Invalid;Invalid
1047;569720;Invalid;Invalid
1048;485460;16;1383
1049;802730;5;33
1050;850630;Invalid;Invalid
1051;761070;Invalid;Invalid
1052;717980;Invalid;Invalid
1053;944330;13;102
1054;681990;Invalid;Invalid
1055;835710;Invalid;Invalid
1056;956090;Invalid;Invalid
1057;964130;12;23
1058;490220;8;121154
1059;813700;1;56
1060;788420;7;207
1061;533120;Invalid;Invalid
1062;776340;1;856
1063;677160;145;1014
1064;849800;0;4
1065;974870;Invalid;Invalid
1066;761890;23353;26041
1067;575900;3;1358
1068;800820;Invalid;Invalid
1069;881130;Invalid;Invalid
1070;453690;Invalid;Invalid
1071;872990;Invalid;Invalid
1072;907820;Invalid;Invalid
1073;740200;Invalid;Invalid
1074;841270;Invalid;Invalid
1075;576960;Invalid;Invalid
1076;922550;Invalid;Invalid
1077;878320;1;81
1078;882900;Invalid;Invalid
1079;680400;Invalid;Invalid
1080;769420;Invalid;Invalid
1081;800390;Invalid;Invalid
1082;805320;0;2
1083;872700;Invalid;Invalid
1084;930840;Invalid;Invalid
1085;931090;Invalid;Invalid
1086;799800;Invalid;Invalid
1087;598490;Invalid;Invalid
1088;900050;4;49
1089;473780;Invalid;Invalid
1090;577380;Invalid;Invalid
1091;810690;Invalid;Invalid
1092;839940;0;36
1093;878380;37;787
1094;943170;0;36
1095;890970;Invalid;Invalid
1096;594320;Invalid;Invalid
1097;891960;Invalid;Invalid
1098;802740;0;5
1099;835110;Invalid;Invalid
1100;489630;469;3117
1101;384230;Invalid;Invalid
1102;667690;Invalid;Invalid
1103;745720;0;6
1104;984540;0;1
1105;715650;Invalid;Invalid
1106;872240;Invalid;Invalid
1107;680390;0;9
1108;819480;0;13
1109;711750;8;601
1110;602480;Invalid;Invalid
1111;666570;11;401
1112;871200;Invalid;Invalid
1113;599160;Invalid;Invalid
1114;868500;0;5
1115;329070;23;298
1116;626690;116;21727
1117;728730;70;1823
1118;449960;27;2054
1119;785880;Invalid;Invalid
1120;572540;0;19
1121;847530;0;4
1122;785840;5;372
1123;867050;2;20
1124;864860;Invalid;Invalid
1125;766940;Invalid;Invalid
1126;799110;Invalid;Invalid
1127;880610;Invalid;Invalid
1128;968290;Invalid;Invalid
1129;531530;Invalid;Invalid
1130;775310;Invalid;Invalid
1131;836610;0;4
1132;918740;Invalid;Invalid
1133;968700;1;69
1134;914620;140;3124
1135;727540;Invalid;Invalid
1136;870110;Invalid;Invalid
1137;792410;Invalid;Invalid
1138;739720;Invalid;Invalid
1139;749410;0;9
1140;831230;Invalid;Invalid
1141;854870;0;4
1142;775960;Invalid;Invalid
1143;302670;407;1741
1144;942140;2;48
1145;982580;0;14
1146;764510;0;972
1147;781810;2;12
1148;925550;Invalid;Invalid
1149;833980;Invalid;Invalid
1150;856450;Invalid;Invalid
1151;878150;Invalid;Invalid
1152;974830;Invalid;Invalid
1153;964990;Invalid;Invalid
1154;786990;Invalid;Invalid
1155;850500;0;370
1156;878680;Invalid;Invalid
1157;810470;Invalid;Invalid
1158;844130;Invalid;Invalid
1159;770600;0;5
1160;533540;40;4239
1161;885140;Invalid;Invalid
1162;842810;Invalid;Invalid
