appid,new_date
1386710,2020-10-05
1244260,2020-08-07
1459910,2020-12-04
1275630,2020-04-03
1389950,2020-11-10
1100420,2020-01-24
1370170,2020-11-20
1190160,2020-05-15
1112890,2020-12-15
960170,2020-03-12
1158940,2020-09-09
793460,2020-04-23
1421760,2020-11-05
1263160,2020-05-18
814360,2020-01-09
1424720,2020-11-12
1259510,2020-07-28
1174940,2020-02-07
1119710,2020-01-22
1100260,2020-04-15
1311250,2020-07-02
1253950,2020-04-08
1135830,2020-04-28
1238860,2020-06-11
1376420,2020-09-01
1291370,2020-06-03
1166290,2020-02-20
1305420,2020-07-25
1232010,2020-07-16
1329080,2020-10-14
970830,2020-09-17
1258710,2020-05-18
1446330,2020-11-06
1106840,2020-05-08
1448750,2020-11-13
1073810,2020-04-22
1030840,2020-09-24
686770,2020-12-11
1316390,2020-05-25
1230410,2020-04-28
1361110,2020-08-27
1464000,2020-11-20
1217100,2020-01-13
1208600,2020-01-14
1480120,2020-12-10
1431350,2020-12-21
1241950,2020-02-18
1214410,2020-08-14
1168840,2020-03-31
845030,2020-09-01
1342740,2020-08-13
1214280,2020-03-05
1339580,2020-07-13
1208260,2020-01-10
1287260,2020-04-28
1278210,2020-12-08
1343400,2020-10-14
1268110,2020-09-16
1037020,2020-10-21
1371330,2020-12-08
1203970,2020-05-15
1161490,2020-04-23
1032590,2020-02-26
1385880,2020-08-21
1160020,2020-06-05
892990,2020-07-31
1346250,2020-09-28
682990,2020-04-16
1111380,2020-10-14
1332990,2020-12-08
1238840,2020-06-11
1077520,2020-06-04
1321120,2020-10-15
1184480,2020-09-11
1382730,2020-09-08
1301720,2020-09-05
738510,2020-04-02
1311640,2020-06-12
1297720,2020-05-12
994340,2020-02-27
777130,2020-04-22
1304420,2020-11-20
393380,2020-09-23
1002430,2020-03-10
1365010,2020-08-14
1422630,2020-10-13
1271300,2020-06-01
1175430,2020-06-18
613900,2020-02-26
1373510,2020-11-20
1067440,2020-04-01
1159660,2020-02-04
1127840,2020-04-30
1389890,2020-10-15
1237370,2020-08-07
1147940,2020-06-19
325260,2020-08-15
1191630,2020-05-28
1370410,2020-08-14
1058450,2020-03-12
1200110,2020-04-30
1433330,2020-10-29
1424980,2020-10-06
1414800,2020-12-02
1142830,2020-08-31
1020730,2020-07-12
651380,2020-05-04
1482340,2020-12-23
979110,2020-05-21
1071870,2020-03-27
1352020,2020-08-27
1379380,2020-10-14
1446000,2020-10-21
1078330,2020-02-14
1306180,2020-07-22
1173400,2020-12-22
1106530,2020-01-10
1494920,2020-12-24
1218260,2020-03-06
1302240,2020-10-28
957070,2020-10-25
1437500,2020-10-23
1008020,2020-01-09
1286010,2020-05-15
1285020,2020-10-08
1131740,2020-07-23
1213700,2020-05-07
1288930,2020-10-12
1257810,2020-03-23
1191580,2020-07-10
1476350,2020-12-01
1425380,2020-10-15
1397470,2020-10-20
1455230,2020-12-15
1254370,2020-04-21
1131410,2020-06-19
1462420,2020-11-24
1054510,2020-06-01
1270210,2020-12-11
1121300,2020-04-17
1240130,2020-11-12
1154040,2020-11-03
1259560,2020-06-19
1248270,2020-06-23
1419480,2020-10-02
1111940,2020-04-08
1202580,2020-12-30
1459710,2020-11-13
1041210,2020-02-14
1164060,2020-11-05
1258970,2020-03-23
1313940,2020-10-05
791240,2020-02-20
1318800,2020-05-15
1332970,2020-06-16
1260960,2020-05-29
962730,2020-07-28
1205240,2020-02-15
1353270,2020-11-17
1184810,2020-02-25
1347450,2020-10-24
1215430,2020-03-14
1384770,2020-08-05
1095120,2020-08-18
1478220,2020-12-09
993790,2020-04-09
1236560,2020-02-24
1389270,2020-08-27
1261970,2020-05-11
1336340,2020-07-30
1127610,2020-02-27
1378040,2020-11-07
408900,2020-06-13
1322170,2020-06-11
1290270,2020-09-24
1282210,2020-09-04
1305730,2020-05-25
1269150,2020-04-15
1328530,2020-11-04
1489680,2020-12-15
1233270,2020-02-28
1384320,2020-11-05
1321040,2020-12-25
1287310,2020-04-23
1233880,2020-09-10
1282090,2020-05-22
732930,2020-03-05
1309200,2020-06-16
1262580,2020-06-18
720560,2020-10-14
761350,2020-07-22
1453600,2020-11-25
1434880,2020-10-17
1360000,2020-08-07
1228600,2020-07-23
1348430,2020-07-30
1205900,2020-06-17
944080,2020-04-03
1110050,2020-06-11
1061180,2020-12-04
1251690,2020-04-13
1335030,2020-06-26
1195320,2020-02-17
974910,2020-02-17
1198270,2020-12-27
1271170,2020-11-02
1307070,2020-05-21
1330930,2020-11-04
1307870,2020-08-28
1399780,2020-12-15
1227400,2020-03-31
1271090,2020-11-26
1431570,2020-11-22
1122100,2020-02-18
1210230,2020-10-16
486860,2020-01-06
1202070,2020-06-05
619320,2020-01-31
1294760,2020-10-22
1338460,2020-07-16
1368340,2020-07-27
1267810,2020-04-06
1375870,2020-09-11
1198740,2020-09-07
1210800,2020-05-01
1206290,2020-04-30
1458930,2020-12-09
594330,2020-10-30
1274290,2020-06-15
804530,2020-09-17
1221640,2020-02-20
1146310,2020-07-16
890720,2020-04-03
1387150,2020-09-21
1300360,2020-05-13
551620,2020-08-05
1377260,2020-08-13
397540,2020-03-13
893840,2020-08-25
1451720,2020-12-17
1279380,2020-05-29
1114620,2020-02-25
1221400,2020-04-04
1000010,2020-10-16
1175360,2020-05-22
1224450,2020-04-01
1255040,2020-03-09
1311510,2020-09-24
1353370,2020-07-07
1218520,2020-02-07
1316700,2020-06-11
1040070,2020-04-17
440640,2020-05-30
1206700,2020-02-07
1408110,2020-09-16
1502790,2020-12-31
1169100,2020-01-14
1348300,2020-07-18
1386900,2020-11-10
1263860,2020-12-01
1322290,2020-10-29
807120,2020-04-23
1236700,2020-02-26
1401220,2020-10-01
1206240,2020-04-02
1152330,2020-03-04
1433320,2020-10-28
1363690,2020-08-10
828680,2020-09-19
1269590,2020-10-16
1461200,2020-11-26
1186220,2020-01-17
598730,2020-10-20
1372830,2020-12-14
1169020,2020-01-10
1174090,2020-06-22
1253870,2020-07-14
1062060,2020-02-21
1393500,2020-09-01
1272580,2020-12-04
1397010,2020-08-31
751980,2020-12-02
1088150,2020-10-20
582890,2020-05-22
1401570,2020-12-24
1330120,2020-07-24
1058380,2020-03-04
1409710,2020-09-18
1249510,2020-04-30
1373440,2020-09-07
694060,2020-12-07
1233540,2020-02-14
850320,2020-12-03
958880,2020-04-01
1240240,2020-02-28
1463470,2020-12-01
1419370,2020-10-06
334310,2020-04-09
1213570,2020-01-12
1261700,2020-08-06
1310510,2020-07-31
1193070,2020-01-02
1483800,2020-12-10
1365030,2020-07-28
1321270,2020-06-22
1011190,2020-01-30
926860,2020-02-20
1247940,2020-08-31
1190110,2020-01-16
934580,2020-06-02
1282690,2020-06-04
1364730,2020-07-28
1074620,2020-02-18
1250770,2020-03-27
1137350,2020-04-23
1257360,2020-07-10
727850,2020-01-30
1412660,2020-09-21
1139800,2020-01-03
883360,2020-06-11
1364960,2020-07-23
1404210,2020-12-04
1420830,2020-10-15
1164000,2020-04-24
1394090,2020-09-24
1210610,2020-06-15
1293040,2020-05-18
1115690,2020-03-06
1362420,2020-08-19
1340120,2020-08-28
1243790,2020-03-06
1309130,2020-05-21
1325870,2020-09-01
1178290,2020-01-23
1127110,2020-05-01
1324030,2020-06-15
1250520,2020-07-24
1493530,2020-12-28
1291530,2020-05-20
1349970,2020-08-23
1360980,2020-07-27
474220,2020-09-22
1035510,2020-12-08
1191940,2020-04-30
1224020,2020-02-21
1205960,2020-04-16
1429740,2020-10-05
1340470,2020-08-06
1473840,2020-12-11
1478650,2020-12-14
1323420,2020-09-07
1062070,2020-02-21
1047010,2020-07-27
1404090,2020-10-27
594380,2020-12-08
1406140,2020-09-23
1218280,2020-06-15
801750,2020-01-17
1353300,2020-12-22
775580,2020-04-22
690040,2020-07-16
1446720,2020-11-25
1318980,2020-05-28
1184990,2020-06-05
1318420,2020-05-29
1337890,2020-11-06
1065320,2020-11-06
1256490,2020-08-20
1482830,2020-12-15
1034930,2020-07-20
1170120,2020-03-26
1279410,2020-06-10
1307880,2020-12-16
1070150,2020-03-20
1131800,2020-10-30
940710,2020-06-16
1127470,2020-01-24
1007520,2020-01-31
1377150,2020-08-28
1173370,2020-12-07
971690,2020-10-14
1357840,2020-09-15
1029760,2020-06-23
1391220,2020-09-09
1321230,2020-05-21
1232330,2020-02-26
1180660,2020-08-27
1336060,2020-09-18
1181840,2020-11-25
1284820,2020-04-24
733210,2020-05-20
1448800,2020-11-09
1258020,2020-08-12
1218250,2020-04-03
1256610,2020-05-09
1154850,2020-10-06
1262460,2020-04-03
1051960,2020-05-28
1191550,2020-10-29
578650,2020-10-23
1373430,2020-10-23
1305720,2020-05-09
1369770,2020-10-24
1303670,2020-06-18
1187330,2020-05-28
1265220,2020-09-25
910470,2020-02-20
1404130,2020-09-24
1215320,2020-04-16
1278960,2020-04-17
1289960,2020-06-19
1366100,2020-11-09
1178210,2020-10-29
957820,2020-06-17
1339900,2020-06-18
1421970,2020-11-11
1209140,2020-01-28
1390380,2020-08-20
1359120,2020-10-23
1248820,2020-04-06
719040,2020-08-28
1291240,2020-05-26
1415140,2020-10-20
1056720,2020-10-09
1293650,2020-05-15
1086860,2020-09-02
1119520,2020-01-10
1494840,2020-12-28
1202480,2020-01-31
1388230,2020-10-12
1279420,2020-08-03
1313810,2020-08-03
1341400,2020-12-03
1391960,2020-09-01
1364130,2020-09-17
1097530,2020-01-29
1247170,2020-02-25
1315270,2020-08-03
1327080,2020-10-31
893900,2020-10-02
1109490,2020-11-20
1158410,2020-01-31
1213460,2020-01-21
1293900,2020-07-29
1298020,2020-11-20
1444550,2020-12-21
1144440,2020-04-03
1216230,2020-03-26
1399930,2020-12-18
1286140,2020-07-15
1343090,2020-08-07
1361240,2020-09-17
1190400,2020-05-19
1238520,2020-07-21
1335200,2020-10-06
1154840,2020-12-03
676510,2020-03-17
1035950,2020-02-10
1429950,2020-11-20
1463450,2020-11-20
1337280,2020-06-13
1243130,2020-04-30
1281080,2020-04-21
1266690,2020-11-02
1383740,2020-10-21
1152820,2020-07-03
1178000,2020-01-17
1290200,2020-06-08
1333190,2020-06-25
1415020,2020-12-22
1231590,2020-03-02
1252560,2020-03-13
885910,2020-09-24
1232640,2020-10-15
1437840,2020-11-13
1191440,2020-05-27
1090920,2020-06-09
1496640,2020-12-31
1178400,2020-06-04
1376830,2020-10-15
1341230,2020-11-19
1451650,2020-11-27
1223750,2020-03-03
1124990,2020-04-02
1282320,2020-08-27
1285080,2020-09-23
1204470,2020-02-03
1222680,2020-06-04
1326700,2020-08-08
1263370,2020-08-28
668230,2020-09-21
833500,2020-04-07
1162430,2020-07-10
1370770,2020-11-05
1404190,2020-09-08
1097110,2020-08-11
1346980,2020-07-14
1398500,2020-11-07
1417720,2020-09-23
1354100,2020-08-26
1393910,2020-11-12
1363850,2020-07-24
1131550,2020-12-15
1152810,2020-03-11
778780,2020-04-16
1257910,2020-08-21
1417420,2020-09-23
1255380,2020-04-29
1424050,2020-11-04
1179100,2020-01-16
1441790,2020-11-28
1457740,2020-12-04
1361760,2020-09-01
1484730,2020-12-29
1149940,2020-04-03
1334020,2020-07-31
1462490,2020-12-11
1486690,2020-12-19
739080,2020-10-16
1420060,2020-09-25
1197390,2020-06-16
1204710,2020-02-14
1338520,2020-11-23
1411030,2020-09-25
1412500,2020-12-18
1483940,2020-12-15
1225610,2020-11-30
1225840,2020-08-25
1471490,2020-11-25
917380,2020-10-01
1214570,2020-02-06
1307380,2020-10-15
994220,2020-02-19
1214330,2020-02-28
1172470,2020-11-05
1233690,2020-03-03
1279700,2020-07-15
1163130,2020-10-26
1255520,2020-05-27
968370,2020-02-05
657510,2020-05-12
1136330,2020-02-21
1224900,2020-01-31
1152310,2020-01-14
952150,2020-05-27
1118070,2020-12-10
1281200,2020-06-01
1325470,2020-09-01
1354760,2020-08-06
1098560,2020-08-13
1153200,2020-04-03
1213770,2020-02-28
1239490,2020-10-21
1250300,2020-03-30
1316200,2020-05-27
1016120,2020-08-21
1385780,2020-08-27
847560,2020-07-30
1066490,2020-11-19
1127130,2020-06-17
1324070,2020-06-29
845050,2020-06-15
1233570,2020-06-04
1400510,2020-09-26
1270590,2020-06-04
1454430,2020-11-09
1150590,2020-08-21
1333920,2020-06-25
1366720,2020-08-14
923370,2020-02-26
1178150,2020-04-02
1222160,2020-01-29
995980,2020-07-31
1011290,2020-05-28
1284950,2020-08-27
1267260,2020-04-23
1331440,2020-11-10
1368820,2020-09-24
1325290,2020-05-28
1200730,2020-03-03
1066630,2020-06-12
257420,2020-09-24
1122120,2020-04-15
1110770,2020-05-08
1161180,2020-03-12
1225130,2020-05-06
1244530,2020-05-31
1243220,2020-05-07
904400,2020-10-12
1355880,2020-09-09
1228520,2020-02-18
1079510,2020-12-02
1504150,2020-12-22
1334040,2020-07-03
1292010,2020-05-27
1204740,2020-11-05
1471910,2020-12-14
983140,2020-02-20
1275330,2020-04-16
1229500,2020-03-13
611160,2020-07-31
1390010,2020-08-14
1302860,2020-08-04
598060,2020-11-19
1286730,2020-10-12
1299420,2020-06-16
1214850,2020-02-27
1389560,2020-09-25
1061920,2020-07-10
1430030,2020-11-27
651670,2020-09-08
884980,2020-04-30
908560,2020-07-26
1208810,2020-03-17
1310120,2020-07-20
1479960,2020-12-31
654500,2020-08-11
1360430,2020-08-01
495420,2020-03-13
966070,2020-02-26
349520,2020-07-03
879140,2020-12-09
1229030,2020-06-09
1029220,2020-08-28
1128370,2020-01-03
1367230,2020-09-10
1410700,2020-11-12
765810,2020-11-17
1389160,2020-08-25
1432750,2020-10-23
1265120,2020-04-01
1380430,2020-09-18
1473660,2020-11-30
1276550,2020-07-24
1140290,2020-03-06
1204410,2020-11-05
1206430,2020-09-10
1495640,2020-12-23
1376070,2020-09-10
1200930,2020-01-03
1289690,2020-05-05
1330260,2020-07-10
1343130,2020-09-09
1111620,2020-03-11
1257430,2020-03-11
1152320,2020-01-14
1389300,2020-09-01
764230,2020-05-16
1185700,2020-07-28
1490190,2020-12-25
1333460,2020-06-23
1188760,2020-02-28
1395850,2020-10-02
813480,2020-06-23
1343260,2020-06-24
1433480,2020-11-25
1035560,2020-08-27
1283960,2020-05-21
947430,2020-02-13
1245810,2020-03-25
1267870,2020-04-01
1334300,2020-06-30
1339180,2020-08-07
1364980,2020-10-20
1287540,2020-11-16
933110,2020-10-15
1381980,2020-08-27
895480,2020-03-31
1137110,2020-02-13
1187600,2020-06-02
1346400,2020-09-04
1208760,2020-05-22
1282650,2020-07-09
1283000,2020-07-14
1380310,2020-08-24
1449250,2020-11-19
691260,2020-10-22
1235360,2020-04-20
1442160,2020-12-16
1373780,2020-08-23
1322650,2020-07-06
1159450,2020-02-25
1365930,2020-10-22
1411330,2020-09-25
1462790,2020-12-17
1097150,2020-08-04
1334590,2020-07-10
1286530,2020-04-30
960910,2020-06-18
1387350,2020-12-16
1128810,2020-02-19
1376890,2020-08-10
1274200,2020-04-27
880130,2020-08-14
1323410,2020-06-03
1227530,2020-10-14
780270,2020-05-20
891170,2020-11-07
1416460,2020-10-31
1435090,2020-10-13
681390,2020-03-27
1305590,2020-10-20
1308250,2020-08-10
1371770,2020-08-26
1402400,2020-10-30
1435160,2020-10-15
1265850,2020-04-09
1181030,2020-03-30
1194480,2020-08-03
1114870,2020-01-17
632590,2020-02-07
1196800,2020-01-23
1281510,2020-06-19
1459540,2020-12-07
1289800,2020-06-03
1266420,2020-09-02
1425270,2020-10-13
1493300,2020-12-20
1306620,2020-06-13
1406020,2020-11-02
1284110,2020-05-11
1331090,2020-06-15
1025410,2020-08-12
1270930,2020-05-14
1126600,2020-07-16
1044220,2020-06-25
1139470,2020-01-04
1283590,2020-05-25
1272120,2020-11-30
1292520,2020-10-27
420290,2020-02-19
1379110,2020-09-04
521150,2020-04-30
1384700,2020-09-14
1225590,2020-06-04
991170,2020-06-15
1225570,2020-06-04
760410,2020-12-17
1156900,2020-03-25
711980,2020-06-19
1058690,2020-05-14
867980,2020-09-02
1173870,2020-01-01
1217720,2020-07-16
1455590,2020-11-03
1410370,2020-09-18
1090630,2020-03-13
1072040,2020-03-19
1059120,2020-07-24
1290710,2020-11-06
1437700,2020-10-20
1328570,2020-06-18
1340300,2020-09-25
1340530,2020-08-27
1163340,2020-06-05
861520,2020-12-04
1101800,2020-10-16
1120420,2020-03-04
1429480,2020-10-19
1451560,2020-11-06
730390,2020-10-15
1316800,2020-08-19
744650,2020-02-06
1262890,2020-05-04
1010290,2020-08-11
1196580,2020-03-20
1222020,2020-06-18
1283580,2020-04-21
1328500,2020-10-22
1383850,2020-08-14
1392130,2020-08-27
1410200,2020-12-07
1487360,2020-12-15
1240230,2020-02-21
1284410,2020-05-19
1003090,2020-01-30
