appid,new_date
1657780,2022-09-15
1029690,2022-05-26
992730,2022-12-01
1631080,2022-06-03
1868300,2022-03-08
758870,2022-12-06
1873860,2022-02-03
1614780,2022-12-16
1694670,2022-05-12
1842730,2022-01-07
2076840,2022-10-29
2008050,2022-10-18
1061400,2022-09-25
1331390,2022-01-11
1371880,2022-02-04
1412950,2022-07-15
1479980,2022-01-26
1498290,2022-10-25
1585650,2022-04-29
1597610,2022-09-27
1604180,2022-11-03
1686380,2022-05-24
1703210,2022-05-20
1711520,2022-02-11
1718340,2022-01-21
1788840,2022-01-22
1819950,2022-02-11
1836920,2022-01-29
1841520,2022-01-11
1874990,2022-02-03
1883530,2022-07-08
1884890,2022-02-13
1891920,2022-12-01
1900400,2022-03-24
1907150,2022-03-28
1928120,2022-05-09
1929930,2022-03-27
1938670,2022-04-05
1952260,2022-04-17
1953380,2022-04-29
1959470,2022-04-25
1970780,2022-08-08
1994960,2022-06-02
2001140,2022-06-15
2003550,2022-09-02
2067300,2022-07-28
2071350,2022-07-29
2086820,2022-09-28
2094570,2022-12-30
2094760,2022-11-21
2098280,2022-08-16
2102070,2022-10-20
2111000,2022-10-18
2121260,2022-12-09
2124040,2022-10-24
2125050,2022-10-21
2132710,2022-12-19
2148060,2022-09-30
2154090,2022-10-13
2154800,2022-11-16
2160230,2022-10-21
2202900,2022-12-13
2213850,2022-12-02
1722750,2022-07-29
1137100,2022-06-16
1350100,2022-03-08
1422570,2022-05-03
1441430,2022-08-22
1775300,2022-05-20
1837210,2022-03-01
1845050,2022-01-12
1857550,2022-02-17
1951380,2022-05-12
1997060,2022-06-18
2054800,2022-09-05
2209610,2022-11-23
2061260,2022-07-01
2084820,2022-09-14
1337920,2022-09-22
1520850,2022-01-26
1640300,2022-06-10
1840350,2022-10-11
1903630,2022-04-23
2116890,2022-11-24
1561890,2022-05-18
1900280,2022-03-29
2089450,2022-12-19
1973610,2022-11-01
1744640,2022-01-21
1793420,2022-05-19
1810000,2022-04-04
1822460,2022-04-22
1837510,2022-05-20
1993060,2022-09-30
2003370,2022-10-20
2059740,2022-07-11
2077270,2022-08-08
1850510,2022-10-13
867960,2022-04-22
1916270,2022-04-08
1413370,2022-02-08
2010830,2022-08-19
1917630,2022-03-18
1899810,2022-05-20
2159300,2022-12-09
1890760,2022-03-04
1985770,2022-05-21
1432680,2022-04-13
1591690,2022-06-01
2072420,2022-12-19
946030,2022-08-11
2010450,2022-06-04
1918540,2022-09-05
1770840,2022-05-05
2076800,2022-09-24
1665280,2022-04-22
1931510,2022-08-09
1840590,2022-01-25
1903640,2022-05-20
2167580,2022-11-10
1917560,2022-04-05
1099640,2022-09-08
1684670,2022-08-11
1937470,2022-11-08
2011340,2022-06-18
1442040,2022-05-22
1842610,2022-02-04
1963900,2022-04-28
2111760,2022-08-26
1946970,2022-09-08
1840540,2022-02-14
1896450,2022-05-10
1080700,2022-05-13
1424690,2022-05-13
1690440,2022-02-14
1850840,2022-01-08
1966690,2022-11-15
1989850,2022-08-01
2216180,2022-11-25
1890650,2022-03-04
1688320,2022-08-19
1703140,2022-02-11
1847950,2022-01-12
1939430,2022-04-12
2012140,2022-12-01
2111860,2022-09-24
1825620,2022-01-28
1961390,2022-07-11
1702330,2022-07-13
1849890,2022-02-11
1905810,2022-03-03
1337760,2022-09-22
1933700,2022-05-19
313700,2022-02-15
513910,2022-09-29
1372730,2022-03-08
1465440,2022-04-29
1578330,2022-02-14
1637950,2022-10-14
1644080,2022-04-28
1736480,2022-01-03
1899170,2022-03-23
1943310,2022-04-21
1971400,2022-05-14
2179290,2022-11-04
2050680,2022-06-24
1313700,2022-12-26
1370690,2022-06-24
1865340,2022-01-21
1969820,2022-09-01
2021410,2022-09-27
1611910,2022-05-05
597180,2022-05-19
1642580,2022-03-31
1876730,2022-09-24
1449230,2022-03-31
1993030,2022-06-30
1404660,2022-10-22
1766810,2022-02-22
1973110,2022-05-03
511270,2022-03-11
1366390,2022-05-13
1419150,2022-10-19
1523350,2022-06-24
1632170,2022-06-03
1671180,2022-05-20
1679840,2022-06-29
1728390,2022-10-13
1769360,2022-08-06
1796640,2022-03-03
1798670,2022-10-20
1802500,2022-03-04
1824010,2022-02-04
1847750,2022-01-29
1849350,2022-02-10
1849440,2022-02-16
1854870,2022-12-06
1868710,2022-01-22
1871840,2022-11-04
1876720,2022-02-03
1885460,2022-02-13
1889120,2022-10-14
1910230,2022-03-11
1913690,2022-11-23
1919440,2022-05-18
1928800,2022-05-04
1936190,2022-04-07
1979590,2022-05-13
1989090,2022-06-10
1992020,2022-07-25
2059390,2022-07-15
2083630,2022-10-25
2126620,2022-11-09
2130230,2022-09-23
2138790,2022-11-06
2151420,2022-11-12
2158850,2022-10-31
2166170,2022-10-12
2169460,2022-12-25
2180610,2022-12-21
2210630,2022-12-02
2242810,2022-12-24
1100930,2022-08-19
1643180,2022-12-13
1909380,2022-03-18
1588400,2022-02-07
1542280,2022-03-31
1848710,2022-09-16
1268420,2022-07-07
1921530,2022-05-13
2154330,2022-11-17
2012620,2022-07-16
2118500,2022-10-14
1963500,2022-07-19
1816080,2022-01-07
1454640,2022-08-19
2215690,2022-12-20
2071360,2022-09-08
406350,2022-01-26
1834820,2022-02-14
1772310,2022-12-09
2061290,2022-07-15
2076810,2022-09-19
2185880,2022-11-01
2222910,2022-12-02
2223810,2022-12-17
1656780,2022-03-01
1435970,2022-01-11
1684400,2022-05-05
1826910,2022-02-10
2060320,2022-11-29
1815550,2022-01-07
1269710,2022-12-06
1389360,2022-06-16
903280,2022-11-30
1302230,2022-10-21
1367960,2022-01-13
1669350,2022-03-18
1796550,2022-03-29
1979970,2022-06-01
2090580,2022-08-09
2113000,2022-08-25
2144180,2022-09-30
1941840,2022-05-19
1977960,2022-06-28
1563150,2022-01-12
2015500,2022-06-16
1257800,2022-11-11
1326270,2022-05-04
1535210,2022-03-22
1854140,2022-02-25
1789480,2022-10-03
1419750,2022-07-30
845890,2022-09-29
572510,2022-07-14
1174030,2022-01-12
1775520,2022-01-13
1830450,2022-10-27
1869510,2022-06-16
1940140,2022-12-07
1947050,2022-05-16
1954070,2022-05-02
1963280,2022-05-05
1972200,2022-11-11
1977250,2022-10-24
1989740,2022-08-26
2007030,2022-06-20
2070190,2022-09-26
2086570,2022-11-20
2122040,2022-09-17
2143290,2022-11-16
2186780,2022-12-06
1282410,2022-08-04
2159590,2022-10-14
699330,2022-04-19
1926120,2022-04-21
1348690,2022-05-03
1028590,2022-02-15
2013580,2022-11-11
1787120,2022-10-28
1151530,2022-01-13
1871510,2022-02-08
1012330,2022-05-27
1699380,2022-02-04
1736740,2022-03-18
1900490,2022-08-26
1994850,2022-05-24
2011310,2022-07-09
2072130,2022-09-26
2141230,2022-11-30
1935910,2022-09-08
2136380,2022-11-01
1967450,2022-07-16
1761900,2022-12-16
1767840,2022-01-12
1818230,2022-12-12
1368030,2022-03-17
1995890,2022-07-04
1591150,2022-01-18
1715350,2022-09-30
1835020,2022-06-18
1549440,2022-11-03
1933890,2022-06-20
1949050,2022-04-19
1974080,2022-05-16
2063050,2022-07-28
1947070,2022-11-17
1711620,2022-11-14
1851680,2022-05-15
1928470,2022-04-29
2012270,2022-07-12
2066270,2022-09-03
841190,2022-11-03
1925560,2022-03-31
1228330,2022-01-13
2020480,2022-08-09
1177840,2022-04-19
1200150,2022-07-20
1424290,2022-10-27
1426540,2022-08-26
1454650,2022-01-25
1569170,2022-04-29
1596030,2022-07-13
1654520,2022-05-09
1670070,2022-03-09
1688340,2022-07-26
1720470,2022-01-25
1782860,2022-02-03
1789670,2022-04-29
1798170,2022-01-04
1837440,2022-01-20
1845660,2022-06-23
1847380,2022-10-10
1853890,2022-01-26
1885250,2022-03-03
1904400,2022-05-02
1908430,2022-02-28
1909260,2022-09-28
1914530,2022-04-16
1920800,2022-07-14
1922070,2022-06-01
1924350,2022-06-17
1930030,2022-04-15
1941890,2022-06-22
1943690,2022-06-06
1946260,2022-04-16
1948210,2022-10-20
1964780,2022-05-04
1983120,2022-10-31
1987650,2022-05-19
1995070,2022-05-26
1997670,2022-06-07
2000570,2022-12-15
2005390,2022-09-09
2018840,2022-10-22
2059690,2022-07-29
2069090,2022-12-13
2119570,2022-09-28
2128300,2022-10-24
2139710,2022-11-07
2151430,2022-10-28
2152180,2022-10-07
2154000,2022-11-21
2195090,2022-11-30
2223380,2022-12-04
1367300,2022-01-18
1849570,2022-03-30
1803550,2022-02-23
1855500,2022-02-04
1269500,2022-01-06
1920480,2022-12-15
1241710,2022-01-19
1671310,2022-07-05
1736730,2022-09-15
1776170,2022-04-07
1880840,2022-10-13
1891140,2022-08-11
1904650,2022-03-29
1920120,2022-04-29
2025680,2022-07-22
2058530,2022-11-01
1887930,2022-11-16
2216280,2022-12-02
2173900,2022-11-05
582330,2022-01-20
1949980,2022-04-14
2121210,2022-09-22
2142540,2022-10-06
1210550,2022-07-28
1587290,2022-03-01
1983430,2022-06-23
1903510,2022-08-10
1805360,2022-12-23
1676380,2022-01-07
1136730,2022-12-01
1170330,2022-06-10
1653770,2022-09-16
1690210,2022-04-15
1772180,2022-06-16
1815970,2022-03-18
1882600,2022-04-15
1882820,2022-06-06
1903080,2022-03-04
1972830,2022-05-13
1990820,2022-06-21
2068200,2022-09-07
2083670,2022-07-30
2101670,2022-10-14
2103940,2022-11-01
2135030,2022-09-18
2141990,2022-09-20
2144360,2022-09-30
2149980,2022-10-05
2195690,2022-11-19
1740150,2022-09-16
1962430,2022-11-16
2149690,2022-09-28
1878070,2022-02-11
2026880,2022-09-02
2012540,2022-07-22
2131350,2022-12-08
1837230,2022-04-29
749960,2022-03-24
965620,2022-07-21
2173700,2022-11-04
2234060,2022-12-28
1381650,2022-04-22
1770400,2022-03-12
801550,2022-11-17
1776930,2022-07-13
2156450,2022-10-10
976890,2022-01-24
2172510,2022-11-24
1306570,2022-06-25
1826570,2022-02-08
1840150,2022-03-03
2218090,2022-12-05
1577120,2022-06-10
2020520,2022-08-09
1786830,2022-12-08
802120,2022-10-11
1787960,2022-02-23
725100,2022-01-31
1902020,2022-07-22
1828210,2022-01-07
1518940,2022-03-27
1563950,2022-02-17
1684010,2022-08-10
2061300,2022-10-17
1701560,2022-07-07
1677090,2022-11-08
1883120,2022-06-16
1972400,2022-10-28
2090170,2022-08-01
2161580,2022-12-26
2187840,2022-11-04
1386620,2022-04-21
1671590,2022-03-03
1299620,2022-05-26
919260,2022-12-06
1333800,2022-01-27
1246490,2022-03-29
1855100,2022-01-18
1618050,2022-09-13
1918550,2022-03-19
1924810,2022-10-11
2056880,2022-07-08
2091510,2022-09-02
1902880,2022-03-28
1816300,2022-11-04
1309610,2022-05-05
1827940,2022-03-04
915810,2022-03-31
1799930,2022-06-16
1839700,2022-01-13
1194750,2022-01-11
1948920,2022-05-06
1961260,2022-07-15
1970820,2022-12-15
2016410,2022-08-13
2071050,2022-07-15
2137200,2022-09-22
1589680,2022-11-17
1792660,2022-09-22
1816890,2022-05-19
1966910,2022-05-02
2005430,2022-06-08
1602080,2022-09-20
1600780,2022-05-27
1289990,2022-01-20
1714190,2022-02-10
925560,2022-04-22
995990,2022-07-16
1078340,2022-02-19
1183010,2022-12-08
1470930,2022-07-05
1575590,2022-01-07
1608710,2022-07-29
1639180,2022-12-08
1659810,2022-03-01
1696900,2022-05-29
1698750,2022-06-16
1735610,2022-07-27
1738540,2022-08-12
1787210,2022-01-03
1787630,2022-03-19
1793340,2022-03-23
1799290,2022-09-22
1822500,2022-01-03
1832030,2022-06-23
1841020,2022-01-12
1851620,2022-01-26
1857160,2022-01-03
1869900,2022-04-05
1890010,2022-02-17
1897680,2022-08-04
1901990,2022-10-28
1902290,2022-02-23
1915010,2022-11-10
1919920,2022-04-01
1926490,2022-06-14
1932470,2022-04-22
1937550,2022-12-16
1938690,2022-10-25
1949420,2022-08-08
1957880,2022-05-10
1969320,2022-07-14
1970730,2022-05-25
1980520,2022-05-10
1984490,2022-06-10
1986980,2022-09-29
1997010,2022-07-01
2008560,2022-06-17
2012630,2022-07-16
2016640,2022-09-18
2061460,2022-07-11
2063560,2022-08-26
2063580,2022-10-28
2065180,2022-07-15
2069030,2022-07-17
2069500,2022-07-26
2077990,2022-10-28
2079020,2022-08-30
2087480,2022-09-08
2116950,2022-10-19
2128020,2022-09-09
2134120,2022-09-22
2146230,2022-09-23
2146520,2022-11-02
2146600,2022-09-30
2150090,2022-10-11
2152070,2022-11-11
2158190,2022-12-06
2167850,2022-10-14
2178970,2022-10-31
2185890,2022-11-15
2185900,2022-11-15
2188220,2022-11-23
2192910,2022-12-19
2200240,2022-12-02
2200250,2022-12-02
2200770,2022-12-16
2210750,2022-12-09
2222860,2022-12-20
1449850,2022-01-19
1286680,2022-06-23
1489590,2022-11-30
1976490,2022-05-06
1259580,2022-10-06
1289750,2022-01-14
1348750,2022-04-29
1492650,2022-04-06
1620850,2022-06-16
1724160,2022-02-28
1744450,2022-01-09
1795410,2022-01-27
1807330,2022-05-05
1816560,2022-03-14
1836280,2022-05-31
1856020,2022-01-26
1863420,2022-02-08
1904590,2022-05-25
1943280,2022-05-11
2018530,2022-06-24
2056110,2022-12-26
2091930,2022-09-20
2128440,2022-09-13
1571460,2022-06-16
1796080,2022-05-13
1835530,2022-05-11
1958600,2022-04-25
1608450,2022-05-26
1374970,2022-09-27
1815010,2022-05-14
1448990,2022-04-01
2116520,2022-09-28
1729700,2022-06-02
1967320,2022-05-26
2109380,2022-09-30
678390,2022-03-16
1965390,2022-06-24
1132910,2022-03-21
1592190,2022-09-29
1892370,2022-09-15
1874770,2022-01-31
1814930,2022-01-21
1928510,2022-04-29
1966700,2022-09-26
1868000,2022-07-22
1938990,2022-04-26
1499690,2022-08-27
1571090,2022-01-08
1690990,2022-08-12
1860370,2022-02-27
1863920,2022-05-29
1906130,2022-03-02
1960330,2022-07-28
2007470,2022-06-11
2057110,2022-11-01
2139350,2022-10-15
2161120,2022-11-15
2242320,2022-12-23
1773180,2022-09-26
1443100,2022-02-22
1536730,2022-01-28
1814060,2022-01-07
1844170,2022-04-21
1881690,2022-03-06
1937180,2022-11-23
1977890,2022-05-30
1097350,2022-03-31
1578160,2022-12-15
1751800,2022-01-17
1794530,2022-03-29
2059280,2022-12-14
1356040,2022-05-06
1882160,2022-08-19
2150510,2022-10-14
1577250,2022-11-03
2085130,2022-08-19
1587540,2022-06-21
1547380,2022-02-10
1990900,2022-05-25
1966070,2022-05-26
2110110,2022-09-01
1664410,2022-01-21
1543090,2022-01-11
1890740,2022-09-13
1220140,2022-07-26
1273440,2022-12-22
1358710,2022-03-01
2154820,2022-10-25
1891090,2022-06-17
1973080,2022-06-04
1523510,2022-09-08
1803400,2022-11-03
1851570,2022-02-14
1927380,2022-03-10
1969280,2022-05-23
1476680,2022-03-01
1823570,2022-05-13
1839440,2022-02-06
1913780,2022-03-07
1856090,2022-07-22
2199240,2022-11-22
1894320,2022-03-08
2067590,2022-09-09
1134520,2022-09-29
1904040,2022-05-10
2069640,2022-07-14
2015080,2022-07-09
1873440,2022-09-30
2123140,2022-12-10
932530,2022-01-16
984600,2022-01-20
1053390,2022-11-10
1482970,2022-03-04
1554050,2022-05-20
1579300,2022-05-12
1591050,2022-01-09
1728700,2022-04-28
1767950,2022-08-26
1837630,2022-01-14
1850420,2022-02-18
1854740,2022-01-11
1898990,2022-03-08
1923480,2022-03-19
1944730,2022-06-09
1981860,2022-06-20
2062100,2022-10-20
2065110,2022-07-15
2071770,2022-08-05
2126210,2022-09-12
2135190,2022-09-20
2141720,2022-11-11
2147890,2022-11-10
937380,2022-09-03
1939270,2022-04-04
1862030,2022-01-22
2090230,2022-08-04
597060,2022-06-30
1228320,2022-10-14
1345120,2022-04-15
1461960,2022-04-29
1622470,2022-02-04
1779130,2022-03-31
1876150,2022-05-30
1904560,2022-03-29
1914020,2022-07-07
1921390,2022-08-04
1961250,2022-11-17
1999700,2022-05-31
2084520,2022-09-27
1958390,2022-05-20
1271100,2022-06-11
894960,2022-04-15
1090680,2022-05-12
1253650,2022-05-13
1285100,2022-05-18
1446370,2022-03-25
1534630,2022-06-24
1536890,2022-11-23
1547620,2022-02-14
1565450,2022-03-15
1580460,2022-05-23
1623310,2022-09-22
1707120,2022-05-12
1709240,2022-06-17
1714020,2022-01-19
1721150,2022-11-06
1776600,2022-04-05
1803020,2022-04-14
1816690,2022-02-10
1817020,2022-04-20
1820030,2022-01-11
1826540,2022-01-07
1837160,2022-03-14
1844680,2022-05-18
1849210,2022-02-06
1849270,2022-07-26
1849800,2022-01-10
1868520,2022-06-03
1871230,2022-02-04
1877580,2022-02-08
1881010,2022-06-20
1886480,2022-02-09
1887360,2022-05-24
1895640,2022-04-11
1902350,2022-06-01
1908150,2022-03-01
1916090,2022-07-16
1920420,2022-03-25
1926810,2022-12-16
1935160,2022-04-12
1939040,2022-04-05
1945800,2022-06-03
1946650,2022-04-16
1948740,2022-04-22
1951140,2022-06-03
1957220,2022-06-06
1967390,2022-11-01
1971560,2022-10-04
1977190,2022-05-14
1986470,2022-12-15
1990730,2022-07-11
2004810,2022-06-03
2013030,2022-07-06
2013150,2022-07-12
2020570,2022-08-12
2051540,2022-10-24
2062330,2022-07-01
2063370,2022-12-03
2064370,2022-07-16
2069710,2022-08-29
2075170,2022-12-21
2085320,2022-10-21
2090500,2022-08-12
2105940,2022-09-10
2107710,2022-11-18
2111410,2022-09-03
2128310,2022-12-01
2133300,2022-10-12
2140000,2022-09-19
2146320,2022-09-27
2146680,2022-09-29
2148740,2022-10-26
2156290,2022-10-04
2163790,2022-11-02
2172120,2022-12-08
2173890,2022-11-17
2175530,2022-11-02
2190250,2022-11-03
2198650,2022-12-08
2198740,2022-11-30
2207030,2022-12-23
958930,2022-12-20
1319400,2022-07-21
1491090,2022-01-20
1618330,2022-03-16
1879750,2022-08-19
1891350,2022-06-20
1896810,2022-08-01
1909020,2022-07-08
1983010,2022-05-11
2053250,2022-10-27
2081420,2022-10-21
2114670,2022-08-25
2167770,2022-11-27
1973320,2022-09-23
1907140,2022-12-13
943370,2022-11-15
1153210,2022-05-27
690370,2022-05-12
2098130,2022-12-01
1612780,2022-05-12
1508400,2022-04-28
1924150,2022-09-24
2025520,2022-11-25
1571890,2022-07-18
2115650,2022-11-09
2181990,2022-10-27
1664360,2022-05-18
2090150,2022-08-13
1842480,2022-01-21
2122170,2022-09-02
1461810,2022-11-18
1488560,2022-06-09
1889620,2022-03-02
2183600,2022-12-07
2124420,2022-12-12
698670,2022-10-14
1611420,2022-10-20
1220170,2022-10-11
1576000,2022-08-22
1705220,2022-01-05
1807200,2022-12-06
1315610,2022-05-11
1412850,2022-06-09
1715980,2022-07-21
1876000,2022-05-19
1323470,2022-02-17
2091220,2022-08-18
2012100,2022-11-17
2180740,2022-12-02
1608090,2022-01-28
1726120,2022-08-18
1949370,2022-05-09
1831870,2022-06-17
1966500,2022-09-22
1287530,2022-11-10
2242100,2022-12-23
1559680,2022-06-16
1164250,2022-02-08
1910130,2022-06-11
1978800,2022-06-01
2198800,2022-11-18
1933970,2022-08-08
2020510,2022-08-09
1222210,2022-09-08
1889930,2022-07-20
1788110,2022-06-23
843020,2022-04-29
1318280,2022-04-14
1628890,2022-10-31
1800920,2022-03-15
1869690,2022-02-04
1893050,2022-03-23
1914050,2022-07-15
1917860,2022-06-20
1936210,2022-04-08
2105130,2022-10-21
2150950,2022-10-25
2237690,2022-12-19
2069900,2022-12-05
1948450,2022-11-10
1673630,2022-11-01
1332450,2022-10-17
1925760,2022-04-08
1551540,2022-09-24
2211090,2022-12-13
1567400,2022-05-27
2175390,2022-11-11
1922060,2022-07-15
1266630,2022-06-21
781180,2022-09-15
1848590,2022-09-07
2194610,2022-12-29
1433570,2022-04-13
1085070,2022-03-11
1297270,2022-09-22
1491780,2022-10-14
1610890,2022-08-24
1628850,2022-06-01
1645780,2022-07-19
1677890,2022-08-19
1702220,2022-06-21
1752810,2022-02-20
1755530,2022-03-24
1768730,2022-03-28
1793300,2022-01-20
1815400,2022-01-20
1816710,2022-10-07
1818780,2022-03-17
1851120,2022-01-18
1869880,2022-01-28
1874010,2022-03-08
1881160,2022-10-25
1900300,2022-10-26
1918250,2022-07-19
1924820,2022-06-17
1932330,2022-04-24
1949780,2022-05-08
1967950,2022-05-18
1987450,2022-10-19
2023440,2022-10-16
2082260,2022-09-15
2084620,2022-10-06
2114240,2022-09-21
2116000,2022-12-01
2177150,2022-12-22
2181000,2022-10-31
2181710,2022-11-03
2183470,2022-12-08
2206690,2022-11-23
2244550,2022-12-21
1891640,2022-04-01
2009350,2022-10-31
2070830,2022-07-21
1218580,2022-05-16
1218640,2022-04-25
1309760,2022-10-24
1383280,2022-10-15
1728690,2022-01-03
1736980,2022-05-10
1779070,2022-03-07
1839420,2022-02-25
1841720,2022-01-11
1881270,2022-02-25
1888130,2022-05-11
1895950,2022-12-01
1907230,2022-07-12
1922550,2022-12-20
1973630,2022-05-13
2074310,2022-09-26
2100790,2022-10-08
2100810,2022-08-16
2145550,2022-09-27
2208070,2022-12-16
2243950,2022-12-30
2113570,2022-12-01
1933050,2022-09-02
1128960,2022-03-24
1393460,2022-11-06
1516330,2022-06-28
1838820,2022-05-05
1844650,2022-12-02
1697880,2022-07-27
1945760,2022-04-21
1738990,2022-10-25
514130,2022-06-16
1626530,2022-04-28
1836420,2022-03-19
1887010,2022-11-15
1672670,2022-09-01
1392650,2022-07-27
1689730,2022-02-09
970500,2022-01-11
1643850,2022-08-18
1488810,2022-09-10
1266700,2022-08-30
1856930,2022-02-25
1983940,2022-07-13
1621560,2022-01-11
1155870,2022-10-10
1550650,2022-02-21
1805310,2022-02-24
1874260,2022-08-18
313120,2022-08-11
1838140,2022-01-03
1895660,2022-03-04
2177800,2022-10-22
2197050,2022-12-15
1274230,2022-12-02
1425630,2022-08-18
1677580,2022-06-02
1679830,2022-01-17
1803590,2022-06-23
2226440,2022-12-07
2133670,2022-11-16
1301840,2022-07-18
1316460,2022-06-16
1429820,2022-03-22
1553400,2022-06-06
1555920,2022-06-28
1598190,2022-05-02
1617280,2022-10-07
1632930,2022-07-11
1655800,2022-02-25
1722110,2022-10-20
1745040,2022-05-12
1769160,2022-03-18
1801670,2022-01-28
1836740,2022-07-08
1839050,2022-11-15
1840780,2022-01-07
1841080,2022-03-08
1843050,2022-12-15
1853090,2022-01-20
1863520,2022-01-25
1865280,2022-03-19
1880960,2022-09-10
1890280,2022-04-10
1898570,2022-04-30
1910490,2022-12-01
1914770,2022-05-13
1916690,2022-06-21
1926360,2022-06-05
1928390,2022-03-29
1929460,2022-05-27
1936940,2022-11-30
1937260,2022-05-14
1938360,2022-06-22
1949810,2022-06-18
1954100,2022-11-10
1961490,2022-09-29
1962600,2022-05-27
1977460,2022-05-10
1979850,2022-05-31
1980260,2022-06-12
1992980,2022-05-31
1995180,2022-06-15
2002540,2022-12-01
2009840,2022-06-29
2018140,2022-06-17
2020950,2022-11-15
2026460,2022-06-24
2051990,2022-08-04
2063700,2022-07-29
2065100,2022-07-29
2065530,2022-07-22
2076200,2022-07-27
2077020,2022-08-25
2078820,2022-08-02
2080340,2022-09-22
2083450,2022-09-09
2091890,2022-08-05
2100730,2022-08-12
2101440,2022-11-25
2101990,2022-08-15
2112140,2022-08-23
2115510,2022-08-26
2117410,2022-09-02
2125580,2022-09-22
2134060,2022-12-27
2134650,2022-12-28
2137350,2022-09-20
2141600,2022-09-16
2142100,2022-10-04
2145080,2022-10-04
2148280,2022-10-01
2149270,2022-10-18
2150370,2022-10-03
2156970,2022-10-04
2165340,2022-10-11
2165600,2022-10-17
2170160,2022-12-02
2171530,2022-10-24
2179030,2022-10-27
2187060,2022-12-02
2188180,2022-11-15
2191310,2022-12-13
2195530,2022-11-25
2196210,2022-12-07
2215780,2022-12-02
2226110,2022-12-12
2236490,2022-12-31
2244620,2022-12-29
1321450,2022-06-15
812380,2022-11-30
1981980,2022-06-17
1914580,2022-05-25
2135580,2022-09-15
1569700,2022-06-06
1373260,2022-05-24
2019950,2022-09-01
1883200,2022-05-19
1450800,2022-11-05
1582180,2022-10-19
1827690,2022-09-09
1269370,2022-11-17
1529710,2022-12-23
1155580,2022-03-11
1778270,2022-05-10
1969130,2022-05-17
1480960,2022-03-04
1710580,2022-04-21
1584690,2022-04-28
2200380,2022-12-09
1904580,2022-03-29
1914940,2022-07-14
1919100,2022-04-14
1926800,2022-07-14
2011550,2022-09-15
2085510,2022-08-08
2123290,2022-11-20
2152410,2022-10-02
2232290,2022-12-20
1492070,2022-10-06
2246300,2022-12-27
1085790,2022-12-31
1523170,2022-02-23
1687710,2022-11-18
1745710,2022-01-21
1844260,2022-01-06
1844270,2022-02-17
1889770,2022-05-18
1905900,2022-06-22
2071240,2022-07-21
2128350,2022-09-08
2200760,2022-12-30
1110890,2022-06-11
2176190,2022-11-11
1892790,2022-03-29
1710670,2022-07-29
2141730,2022-10-18
1451090,2022-11-11
1892030,2022-04-15
1796200,2022-08-29
1547860,2022-09-18
2178010,2022-12-23
1281190,2022-10-17
1536520,2022-02-18
1770230,2022-05-23
918780,2022-11-03
1283550,2022-12-09
1553080,2022-05-12
1565090,2022-07-22
1771400,2022-12-05
1825690,2022-01-18
1838400,2022-02-08
1839360,2022-01-08
1850230,2022-01-19
1853920,2022-04-08
1863980,2022-01-19
1872330,2022-02-14
1898860,2022-02-27
1918790,2022-03-22
1935790,2022-03-14
1937570,2022-10-27
1970010,2022-09-23
1973130,2022-05-09
2010690,2022-06-20
2011730,2022-12-02
2134640,2022-11-16
2135970,2022-11-30
2174160,2022-11-23
2175450,2022-10-25
2183660,2022-12-09
2203680,2022-11-21
2209470,2022-11-25
858630,2022-12-22
1976230,2022-09-09
1346460,2022-11-15
1825480,2022-05-26
2101800,2022-10-27
1980890,2022-07-23
900040,2022-03-01
1315210,2022-03-29
1460550,2022-02-28
1608700,2022-05-11
1802420,2022-08-04
1457630,2022-01-09
1912340,2022-05-12
736820,2022-12-06
1781960,2022-10-20
1806960,2022-10-17
1815000,2022-03-04
1915660,2022-03-10
1963010,2022-10-06
1965840,2022-05-02
1974310,2022-05-14
2095140,2022-12-09
2139540,2022-09-21
2180710,2022-11-03
1948800,2022-12-07
1136380,2022-08-22
611300,2022-08-27
1535780,2022-03-24
1649730,2022-06-21
2103640,2022-09-07
1671510,2022-02-11
1070840,2022-12-24
1804170,2022-08-25
1454730,2022-09-01
1137040,2022-09-04
1816650,2022-01-28
1880160,2022-09-23
1913680,2022-11-30
2178590,2022-12-28
2185190,2022-12-16
1963660,2022-06-15
2113770,2022-11-23
1849900,2022-11-10
1477950,2022-03-15
1818450,2022-12-09
1914750,2022-12-09
2101600,2022-08-15
2149430,2022-09-29
1595290,2022-03-04
2103070,2022-11-19
1820940,2022-01-20
1787320,2022-04-13
1817380,2022-11-06
2207020,2022-12-02
1702740,2022-03-01
1835970,2022-10-14
1663250,2022-12-22
1970300,2022-07-01
1283400,2022-09-08
1894790,2022-07-14
1120320,2022-06-09
2013360,2022-11-14
2012610,2022-07-26
860000,2022-02-10
1279310,2022-04-25
1680020,2022-10-07
1740630,2022-09-08
1798640,2022-03-18
1807540,2022-01-19
1813100,2022-02-09
1822230,2022-08-03
1834580,2022-02-18
1844280,2022-01-19
1855130,2022-09-01
1871590,2022-02-01
1892410,2022-02-23
1913200,2022-08-02
1944780,2022-05-31
1957100,2022-04-21
1997300,2022-06-03
2004980,2022-08-12
2005630,2022-06-25
2020080,2022-07-25
2100230,2022-09-08
2176150,2022-12-21
2068710,2022-08-23
1638300,2022-01-31
2060080,2022-12-15
1852830,2022-02-10
1959960,2022-07-10
1612770,2022-07-28
1410980,2022-06-25
1962450,2022-05-18
1589490,2022-09-06
2151600,2022-09-28
1142710,2022-02-17
