appid,new_date
1714580,2021-12-16
978630,2021-10-25
1131920,2021-08-24
1634870,2021-06-08
1813820,2021-12-13
1722020,2021-10-08
1037120,2021-02-18
469600,2021-10-01
1511670,2021-02-12
944430,2021-09-30
1660290,2021-07-14
1696720,2021-12-07
1368780,2021-01-21
657000,2021-05-19
1600530,2021-07-08
1460830,2021-01-09
1775550,2021-12-10
1590850,2021-04-29
1098470,2021-09-09
1393210,2021-11-04
1506820,2021-03-13
1810960,2021-11-26
1306720,2021-08-19
1740070,2021-10-12
1638340,2021-09-08
1109300,2021-02-19
1522850,2021-03-02
1555400,2021-07-28
747660,2021-12-17
1098130,2021-10-29
1147130,2021-06-11
1510670,2021-03-01
1774220,2021-11-18
1784780,2021-11-19
842180,2021-11-04
1283430,2021-11-09
1655700,2021-07-13
1118240,2021-09-01
988310,2021-02-17
1599080,2021-04-27
1482430,2021-04-27
1490490,2021-04-08
1542860,2021-03-29
1516080,2021-07-23
1196440,2021-04-08
346820,2021-07-08
1449630,2021-04-01
1023550,2021-02-04
1222340,2021-05-11
1714070,2021-10-12
1840920,2021-12-20
1253270,2021-06-01
1387460,2021-01-29
1574700,2021-06-04
1588380,2021-07-29
1139940,2021-09-13
1249210,2021-06-23
1359630,2021-05-05
1836310,2021-12-22
1636700,2021-09-23
1598010,2021-05-27
1184760,2021-12-13
1339000,2021-10-21
1378020,2021-06-12
1569180,2021-06-04
1462430,2021-05-18
1578060,2021-03-30
1687150,2021-07-29
1315160,2021-01-12
982350,2021-10-14
1678600,2021-08-17
1741120,2021-09-16
1184370,2021-09-02
862440,2021-01-29
1805930,2021-11-17
1391530,2021-12-01
1270850,2021-12-16
949200,2021-08-18
1483870,2021-03-12
1579120,2021-04-21
1343640,2021-05-20
1592340,2021-04-23
1418180,2021-04-08
1580800,2021-09-16
1543980,2021-02-27
1395270,2021-10-26
977880,2021-09-16
1466690,2021-03-01
1463730,2021-06-29
1033950,2021-08-27
1078920,2021-01-26
1079230,2021-10-20
1511140,2021-03-17
1645640,2021-06-04
1656600,2021-06-18
1577260,2021-03-29
1749350,2021-11-15
1752250,2021-09-27
1092140,2021-04-16
1561750,2021-05-06
1681480,2021-09-17
1593350,2021-10-13
1651680,2021-08-31
1284870,2021-05-31
1534180,2021-09-01
1602900,2021-05-20
1630590,2021-07-14
1561910,2021-08-06
1212850,2021-06-18
1715690,2021-10-11
1745750,2021-10-12
1301210,2021-05-21
1500600,2021-02-11
1591520,2021-12-31
1585570,2021-09-29
1192380,2021-07-08
1618230,2021-09-24
847680,2021-04-14
1016700,2021-05-28
1699960,2021-12-31
1712150,2021-09-02
1119730,2021-03-04
1492200,2021-03-06
1295260,2021-06-01
1581580,2021-04-30
1769510,2021-12-31
1593730,2021-08-26
1120810,2021-07-08
1062830,2021-09-23
1316910,2021-10-05
1644720,2021-07-15
1795170,2021-11-08
1511460,2021-10-15
1780690,2021-10-20
1222750,2021-12-05
1424300,2021-09-08
1548400,2021-07-30
1694260,2021-10-21
1773410,2021-10-13
1624830,2021-06-23
1550510,2021-07-16
1522820,2021-07-23
1635590,2021-10-22
1279260,2021-12-04
1586290,2021-04-09
1647940,2021-09-21
1508680,2021-05-28
1523390,2021-05-13
673910,2021-06-26
1760020,2021-10-07
1783510,2021-11-11
1436590,2021-01-21
1428370,2021-04-08
1539750,2021-03-22
1542840,2021-03-26
1593700,2021-10-25
1316530,2021-02-07
1483470,2021-02-10
1502520,2021-04-08
1771200,2021-12-10
1338770,2021-06-04
768450,2021-02-04
1554400,2021-05-04
1596850,2021-04-25
1485120,2021-06-12
1583390,2021-04-07
1163090,2021-03-19
1651780,2021-06-16
1438090,2021-09-30
1786640,2021-11-16
1482620,2021-05-21
1231460,2021-11-12
1235800,2021-06-18
1338940,2021-02-09
1475440,2021-11-20
1519690,2021-02-26
1641020,2021-07-22
1204940,2021-01-12
1406000,2021-03-04
1409180,2021-02-23
1680500,2021-10-04
622680,2021-05-20
1529810,2021-02-03
989440,2021-06-21
1590570,2021-07-29
1577620,2021-09-23
1258790,2021-02-19
1071220,2021-02-18
714590,2021-08-25
1721270,2021-08-26
1695680,2021-11-02
1276750,2021-10-13
1211990,2021-12-03
1506260,2021-05-06
1534700,2021-03-01
1617450,2021-06-17
1736710,2021-10-08
638990,2021-10-19
1277510,2021-01-28
1419290,2021-06-23
673610,2021-03-04
1445980,2021-02-25
1454080,2021-03-19
1497820,2021-01-15
1660040,2021-06-25
1727660,2021-10-08
1728740,2021-09-05
1568940,2021-09-15
1257200,2021-02-20
1613190,2021-11-09
1418540,2021-03-04
1114900,2021-07-28
1318240,2021-03-18
1524690,2021-02-04
1598210,2021-10-28
1611350,2021-12-09
1698520,2021-08-06
1153640,2021-12-03
1588570,2021-04-22
1349040,2021-12-24
1585540,2021-05-01
1706820,2021-10-04
1736300,2021-11-06
1016600,2021-04-22
1252850,2021-02-04
1743940,2021-12-03
1750490,2021-12-15
1521930,2021-09-28
694280,2021-02-18
342080,2021-12-15
1620920,2021-06-17
1372800,2021-01-18
1515800,2021-10-01
1612200,2021-05-05
1613150,2021-05-12
1682550,2021-10-01
1730190,2021-09-29
1831060,2021-12-17
1370600,2021-08-23
1237040,2021-05-20
1689190,2021-10-22
1455660,2021-03-26
820540,2021-03-12
1846020,2021-12-28
825060,2021-12-21
1475960,2021-09-02
1579850,2021-07-16
1694880,2021-11-18
1809710,2021-12-22
1575300,2021-04-05
1490610,2021-09-15
1399590,2021-05-22
1494110,2021-03-18
676030,2021-06-17
1236490,2021-04-22
1689280,2021-09-30
1066420,2021-04-28
1271380,2021-01-07
1706310,2021-11-08
1068360,2021-05-20
1505770,2021-01-25
1740760,2021-11-06
1483350,2021-01-15
1695480,2021-08-10
1094520,2021-12-16
1747650,2021-10-14
1321890,2021-11-12
1796630,2021-11-19
492340,2021-11-01
1736570,2021-12-09
1361010,2021-05-19
912380,2021-03-31
1844860,2021-12-30
1511090,2021-01-14
1787160,2021-11-19
738520,2021-02-25
1075170,2021-05-27
1681160,2021-11-11
1480830,2021-10-14
968550,2021-08-30
1684610,2021-07-29
1704060,2021-08-09
1553910,2021-06-18
1578100,2021-04-27
1548650,2021-04-23
1593950,2021-08-31
1620110,2021-06-22
1809530,2021-11-30
672630,2021-01-28
1414180,2021-06-09
1671600,2021-07-23
1162700,2021-10-13
1305310,2021-10-20
1758920,2021-12-20
1304400,2021-10-15
1460800,2021-10-21
1729580,2021-09-09
1025960,2021-11-29
1617190,2021-05-20
1502660,2021-05-09
1036700,2021-10-14
1819570,2021-12-15
1676880,2021-08-12
1566230,2021-03-31
1625520,2021-05-28
1664350,2021-10-07
1483780,2021-02-24
1510620,2021-01-09
1511240,2021-02-26
1511950,2021-03-19
1517240,2021-09-14
1543290,2021-02-26
1548190,2021-04-01
1787470,2021-11-29
1173810,2021-11-10
1080010,2021-10-26
1453710,2021-07-13
1501420,2021-11-18
1754440,2021-09-30
1566060,2021-05-07
1693200,2021-08-31
1304350,2021-11-15
1333700,2021-01-21
760630,2021-06-02
1502380,2021-01-21
1399670,2021-02-05
1563340,2021-03-16
1488100,2021-01-25
1501650,2021-01-17
1454550,2021-07-21
1667490,2021-07-15
1536470,2021-04-07
775500,2021-06-24
1801850,2021-11-17
1544570,2021-02-19
1418760,2021-08-23
1634990,2021-08-26
1294380,2021-07-26
1402030,2021-12-14
1476800,2021-07-19
1482130,2021-03-08
1513450,2021-01-20
1660480,2021-06-22
1676150,2021-08-25
1676870,2021-10-08
1299790,2021-03-30
942390,2021-11-11
1413090,2021-09-28
1505380,2021-02-04
1747670,2021-10-26
1760090,2021-12-27
1580210,2021-04-25
699130,2021-09-21
1537740,2021-02-24
1832220,2021-12-16
789830,2021-02-05
1570750,2021-04-05
1636100,2021-08-11
1523720,2021-04-20
1218500,2021-05-18
1246250,2021-05-25
1548820,2021-04-24
1329600,2021-04-15
1611070,2021-08-06
1076200,2021-06-17
1342040,2021-10-09
1395830,2021-11-12
1595030,2021-05-09
1639690,2021-06-05
1716390,2021-08-28
1386890,2021-02-25
1765150,2021-10-12
1695870,2021-09-29
1467830,2021-03-29
1653300,2021-06-18
1521110,2021-02-23
1570790,2021-04-01
1580570,2021-04-12
1823320,2021-12-24
1580150,2021-09-15
1381850,2021-05-21
784080,2021-05-27
483330,2021-05-04
