;appid;required_age;is_free;controller_support;dlc;metacritic;metacritic_tf;windows;mac;linux;platforms_num;recommendations;achievements;release_date;days_after_release
56;1625450;0.0;1.0;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;49.0;;
57;1123450;0.0;0.0;1;1.0;90.0;1;1.0;1.0;0.0;2.0;1940.0;33.0;;
58;824600;0.0;0.0;1;0.0;;0;1.0;0.0;0.0;1.0;2204.0;55.0;;
59;1536610;0.0;1.0;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;0.0;;
60;1557740;0.0;0.0;0;0.0;;0;1.0;0.0;0.0;1.0;14568.0;0.0;;
61;1506980;0.0;0.0;0;2.0;;0;1.0;0.0;0.0;1.0;4086.0;34.0;;
62;1481400;0.0;1.0;1;3.0;;0;1.0;0.0;0.0;1.0;0.0;6.0;;
63;939400;0.0;0.0;0;3.0;;0;1.0;1.0;0.0;2.0;18378.0;20.0;;
64;584640;0.0;0.0;1;0.0;;0;1.0;0.0;0.0;1.0;2666.0;22.0;;
65;1566410;0.0;0.0;0;0.0;;0;1.0;0.0;0.0;1.0;1595.0;0.0;;
66;1227650;0.0;0.0;1;0.0;;0;1.0;0.0;0.0;1.0;2187.0;0.0;;
67;1800730;0.0;1.0;1;0.0;;0;1.0;0.0;1.0;2.0;0.0;2.0;;
68;1511860;0.0;1.0;1;1.0;;0;1.0;0.0;1.0;2.0;0.0;10.0;;
69;1229380;0.0;0.0;1;1.0;83.0;1;1.0;0.0;0.0;1.0;8546.0;78.0;;
70;1580970;0.0;1.0;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;0.0;;
71;1304680;0.0;0.0;1;0.0;;0;1.0;0.0;0.0;1.0;1386.0;106.0;;
72;1545450;0.0;0.0;0;1.0;;0;1.0;1.0;0.0;2.0;2221.0;0.0;;
73;1206560;0.0;0.0;0;0.0;;0;1.0;1.0;1.0;3.0;19693.0;54.0;;
74;1088850;0.0;0.0;1;0.0;;0;1.0;0.0;0.0;1.0;20912.0;59.0;;
75;1369630;0.0;0.0;1;1.0;86.0;1;1.0;0.0;0.0;1.0;23029.0;38.0;;
76;860510;0.0;0.0;1;1.0;83.0;1;1.0;0.0;0.0;1.0;22353.0;35.0;;
77;763890;0.0;0.0;1;1.0;86.0;1;1.0;1.0;1.0;3.0;13605.0;56.0;;
78;1217060;0.0;0.0;0;1.0;;0;1.0;0.0;0.0;1.0;73411.0;114.0;;
79;1516240;0.0;1.0;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;12.0;;
80;1722570;0.0;1.0;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;21.0;;
81;1754720;0.0;1.0;0;1.0;;0;1.0;0.0;0.0;1.0;0.0;60.0;;
82;1419170;0.0;1.0;0;12.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
83;1062090;12.0;0.0;0;1.0;;0;1.0;1.0;0.0;2.0;17313.0;0.0;;
84;1111460;0.0;0.0;0;3.0;;0;1.0;0.0;0.0;1.0;8522.0;89.0;;
85;1255650;0.0;0.0;0;0.0;;0;1.0;1.0;0.0;2.0;1887.0;124.0;;
86;1597730;0.0;0.0;0;0.0;;0;1.0;0.0;0.0;1.0;717.0;20.0;;
87;1510030;0.0;0.0;0;0.0;;0;1.0;0.0;0.0;1.0;1589.0;9.0;;
88;1333910;0.0;0.0;0;0.0;;0;1.0;1.0;0.0;2.0;608.0;17.0;;
89;843380;0.0;1.0;1;3.0;;0;1.0;1.0;0.0;2.0;6451.0;13.0;;
90;601840;0.0;0.0;0;0.0;84.0;1;1.0;1.0;1.0;3.0;11964.0;13.0;;
91;1277940;0.0;0.0;0;1.0;;0;1.0;0.0;0.0;1.0;889.0;15.0;;
92;578540;0.0;0.0;0;2.0;;0;1.0;1.0;0.0;2.0;728.0;21.0;;
93;1634150;0.0;0.0;1;3.0;;0;1.0;1.0;0.0;2.0;3500.0;19.0;;
94;1808800;0.0;1.0;1;1.0;;0;1.0;1.0;1.0;3.0;0.0;8.0;;
95;1003590;0.0;0.0;1;2.0;93.0;1;1.0;0.0;0.0;1.0;4996.0;43.0;;
96;417360;0.0;1.0;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;27.0;;
97;1216710;0.0;0.0;0;3.0;;0;1.0;1.0;0.0;2.0;11374.0;62.0;;
98;1310990;0.0;0.0;0;0.0;;0;1.0;0.0;0.0;1.0;2280.0;0.0;;
99;1504020;0.0;0.0;0;2.0;;0;1.0;0.0;1.0;2.0;4001.0;101.0;;
100;1637370;0.0;0.0;0;1.0;;0;1.0;0.0;0.0;1.0;657.0;11.0;;
101;1722620;0.0;0.0;1;0.0;;0;1.0;0.0;0.0;1.0;628.0;0.0;;
102;1205450;0.0;0.0;1;0.0;72.0;1;1.0;1.0;1.0;3.0;5794.0;37.0;;
103;915310;0.0;0.0;0;0.0;;0;1.0;0.0;0.0;1.0;3844.0;24.0;;
104;1639790;0.0;0.0;0;0.0;;0;1.0;0.0;0.0;1.0;1093.0;0.0;;
105;1626890;0.0;0.0;0;0.0;;0;1.0;0.0;0.0;1.0;1260.0;0.0;;
106;1440670;0.0;0.0;0;2.0;;0;1.0;0.0;0.0;1.0;919.0;38.0;;
107;1578860;0.0;0.0;0;0.0;;0;1.0;1.0;1.0;3.0;3023.0;9.0;;
108;1591290;0.0;0.0;0;0.0;;0;1.0;0.0;0.0;1.0;956.0;19.0;;
109;1138850;0.0;0.0;1;0.0;84.0;1;1.0;1.0;0.0;2.0;1935.0;25.0;;
110;1812820;0.0;1.0;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;98.0;;
111;941460;0.0;0.0;1;0.0;;0;1.0;1.0;1.0;3.0;2772.0;14.0;;
112;1481080;0.0;0.0;0;0.0;;0;1.0;0.0;0.0;1.0;1768.0;18.0;;
113;1517850;0.0;0.0;0;0.0;;0;1.0;1.0;0.0;2.0;1190.0;28.0;;
114;1424660;0.0;0.0;0;0.0;;0;1.0;0.0;0.0;1.0;677.0;0.0;;
115;1046480;0.0;0.0;1;137.0;;0;1.0;0.0;0.0;1.0;3410.0;47.0;;
116;1158850;0.0;0.0;1;0.0;83.0;1;1.0;0.0;0.0;1.0;2994.0;30.0;;
117;1406850;0.0;0.0;1;2.0;81.0;1;1.0;0.0;0.0;1.0;2323.0;26.0;;
118;1282730;0.0;0.0;0;1.0;;0;1.0;1.0;1.0;3.0;28963.0;50.0;;
119;1619750;0.0;;0;0.0;;0;;;;;0.0;0.0;;
120;1256670;0.0;False;0;2.0;;0;1.0;0.0;0.0;1.0;17671.0;76.0;;
121;795420;0.0;False;0;1.0;84.0;1;1.0;1.0;1.0;3.0;1007.0;30.0;;
122;1361230;0.0;False;0;1.0;;0;1.0;1.0;0.0;2.0;403.0;24.0;;
123;1421790;0.0;False;1;0.0;81.0;1;1.0;0.0;0.0;1.0;1526.0;41.0;;
124;1734320;0.0;False;0;1.0;;0;1.0;0.0;1.0;2.0;721.0;135.0;;
125;1423370;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
126;1398740;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;1240.0;0.0;;
127;1147560;0.0;False;1;1.0;80.0;1;1.0;1.0;1.0;3.0;37418.0;86.0;;
128;894020;0.0;False;1;2.0;85.0;1;1.0;0.0;0.0;1.0;12067.0;24.0;;
129;1259420;18.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;40575.0;61.0;;
130;1601680;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;519.0;0.0;;
131;1782210;0.0;True;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;0.0;;
132;1435790;0.0;False;1;3.0;;0;1.0;1.0;1.0;3.0;9576.0;25.0;;
133;1603980;0.0;True;0;1.0;;0;1.0;0.0;1.0;2.0;0.0;15.0;;
134;1456880;0.0;False;1;1.0;84.0;1;1.0;0.0;0.0;1.0;637.0;13.0;;
135;1730360;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;515.0;8.0;;
136;1662840;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;1343.0;9.0;;
137;1554840;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;1021.0;0.0;;
138;1213230;0.0;False;1;1.0;;0;1.0;1.0;1.0;3.0;504.0;33.0;;
139;1280770;0.0;True;0;4.0;;0;1.0;0.0;0.0;1.0;0.0;38.0;;
140;1484720;0.0;False;1;1.0;;0;1.0;0.0;0.0;1.0;2878.0;119.0;;
141;1369670;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;2458.0;9.0;;
142;1372320;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;1733.0;11.0;;
143;1476340;0.0;False;0;1.0;;0;1.0;1.0;0.0;2.0;1203.0;48.0;;
144;1499120;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;906.0;19.0;;
145;1173770;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;4450.0;24.0;;
146;1119980;0.0;False;1;1.0;75.0;1;1.0;0.0;0.0;1.0;1904.0;32.0;;
147;1178830;0.0;False;0;10.0;;0;1.0;0.0;0.0;1.0;31095.0;30.0;;
148;1345820;0.0;False;0;26.0;87.0;1;1.0;0.0;0.0;1.0;2237.0;11.0;;
149;598550;0.0;False;1;1.0;85.0;1;1.0;1.0;1.0;3.0;2313.0;19.0;;
150;1546860;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;2292.0;30.0;;
151;1564090;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;423.0;0.0;;
152;1599880;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;613.0;24.0;;
153;1245540;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;1564.0;48.0;;
154;1078420;0.0;False;0;0.0;;0;1.0;0.0;1.0;2.0;727.0;18.0;;
155;1227690;0.0;False;1;2.0;;0;1.0;0.0;0.0;1.0;2066.0;52.0;;
156;1494190;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;519.0;0.0;;
157;1638660;0.0;True;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
158;1195290;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;4070.0;15.0;;
159;1710930;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;19.0;;
160;1688580;0.0;False;0;1.0;;0;1.0;1.0;1.0;3.0;406.0;5.0;;
161;1674170;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;6601.0;0.0;;
162;1173010;0.0;False;0;4.0;;0;1.0;1.0;1.0;3.0;1238.0;9.0;;
163;829280;0.0;False;1;1.0;82.0;1;1.0;0.0;0.0;1.0;971.0;25.0;;
164;1532510;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;341.0;23.0;;
165;1569040;0.0;False;0;1.0;85.0;1;1.0;1.0;0.0;2.0;13172.0;98.0;;
166;1203630;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;5249.0;25.0;;
167;1511270;0.0;True;0;1.0;;0;1.0;0.0;0.0;1.0;0.0;14.0;;
168;1682490;0.0;True;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;0.0;;
169;1135690;0.0;False;1;1.0;84.0;1;1.0;1.0;1.0;3.0;17987.0;25.0;;
170;1444480;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;1434.0;15.0;;
171;1444300;0.0;False;1;1.0;;0;1.0;0.0;0.0;1.0;317.0;13.0;;
172;1274570;0.0;False;1;2.0;;0;1.0;1.0;0.0;2.0;47043.0;86.0;;
173;1144200;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;84924.0;1.0;;
174;1591570;0.0;True;0;0.0;;0;1.0;0.0;1.0;2.0;0.0;13.0;;
175;1555710;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
176;1292020;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;376.0;52.0;;
177;1675670;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;12.0;;
178;1477790;0.0;False;1;1.0;;0;1.0;1.0;1.0;3.0;1229.0;14.0;;
179;1508460;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;313.0;13.0;;
180;1269950;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;2983.0;30.0;;
181;1328670;18.0;False;1;0.0;86.0;1;1.0;0.0;0.0;1.0;33008.0;127.0;;
182;1342330;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;3978.0;73.0;;
183;1673190;0.0;False;0;2.0;;0;1.0;1.0;0.0;2.0;390.0;25.0;;
184;720620;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;2805.0;0.0;;
185;976620;0.0;True;0;4.0;;0;1.0;0.0;0.0;1.0;0.0;84.0;;
186;1126310;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;3032.0;102.0;;
187;1648390;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;1333.0;0.0;;
188;1138660;0.0;False;1;2.0;75.0;1;1.0;1.0;0.0;2.0;3810.0;50.0;;
189;1260810;0.0;False;1;7.0;;0;1.0;0.0;0.0;1.0;1917.0;74.0;;
190;1542810;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;267.0;6.0;;
191;1639610;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;484.0;0.0;;
192;1570960;0.0;True;0;1.0;;0;1.0;0.0;0.0;1.0;0.0;6.0;;
193;1620340;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;1349.0;0.0;;
194;1546790;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;629.0;31.0;;
195;1131190;0.0;True;0;1.0;;0;1.0;1.0;1.0;3.0;0.0;0.0;;
196;1388590;0.0;False;1;1.0;;0;1.0;0.0;0.0;1.0;3745.0;59.0;;
197;1262040;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;305.0;66.0;;
198;848450;0.0;False;1;1.0;;0;1.0;1.0;0.0;2.0;70848.0;13.0;;
199;1625080;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
200;1669490;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;12.0;;
201;1828630;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
202;471710;0.0;True;1;0.0;;0;1.0;0.0;0.0;1.0;114.0;0.0;;
203;1822190;0.0;True;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;5.0;;
204;1125240;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;746.0;55.0;;
205;1558510;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;567.0;0.0;;
206;1198090;0.0;False;0;14.0;;0;1.0;0.0;0.0;1.0;1626.0;53.0;;
207;1518770;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;447.0;0.0;;
208;1351630;0.0;False;1;4.0;;0;1.0;0.0;0.0;1.0;1227.0;54.0;;
209;729000;0.0;False;1;1.0;78.0;1;1.0;1.0;0.0;2.0;1736.0;14.0;;
210;1367590;0.0;False;0;1.0;75.0;1;1.0;0.0;0.0;1.0;3055.0;29.0;;
211;1267910;0.0;False;0;1.0;;0;1.0;1.0;1.0;3.0;8451.0;86.0;;
212;1662480;0.0;False;1;1.0;;0;1.0;0.0;1.0;2.0;427.0;20.0;;
213;1577420;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;15.0;;
214;1802720;0.0;False;0;3.0;;0;1.0;0.0;0.0;1.0;931.0;80.0;;
215;1170060;0.0;False;1;1.0;81.0;1;1.0;0.0;0.0;1.0;728.0;60.0;;
216;1384160;0.0;False;1;18.0;85.0;1;1.0;0.0;0.0;1.0;26875.0;39.0;;
217;1549550;0.0;False;1;0.0;;0;1.0;1.0;1.0;3.0;493.0;19.0;;
218;1569520;0.0;False;0;1.0;;0;1.0;1.0;1.0;3.0;416.0;12.0;;
219;1521580;0.0;False;0;0.0;;0;1.0;0.0;1.0;2.0;1474.0;20.0;;
220;1724050;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;515.0;22.0;;
221;1579380;0.0;False;1;1.0;83.0;1;1.0;0.0;1.0;2.0;2887.0;44.0;;
222;1762270;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;387.0;41.0;;
223;1413870;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;886.0;35.0;;
224;1144020;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;400.0;27.0;;
225;1587710;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;203.0;12.0;;
226;1173790;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;1428.0;31.0;;
227;1379560;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;516.0;32.0;;
228;1289810;0.0;False;1;0.0;;0;1.0;1.0;1.0;3.0;1226.0;314.0;;
229;1510950;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;384.0;16.0;;
230;1382320;0.0;False;1;3.0;;0;1.0;0.0;0.0;1.0;283.0;18.0;;
231;1587560;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;1281.0;100.0;;
232;1509960;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;15455.0;0.0;;
233;1141550;0.0;False;0;3.0;;0;1.0;0.0;0.0;1.0;1298.0;55.0;;
234;1525700;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;5424.0;17.0;;
235;1265820;0.0;False;1;1.0;;0;1.0;0.0;0.0;1.0;2075.0;40.0;;
236;1286280;0.0;False;1;1.0;;0;1.0;0.0;0.0;1.0;510.0;44.0;;
237;978460;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;4197.0;15.0;;
238;1710170;0.0;False;1;0.0;75.0;1;1.0;0.0;0.0;1.0;1540.0;56.0;;
239;1687550;0.0;False;1;1.0;;0;1.0;1.0;1.0;3.0;343.0;5.0;;
240;1466640;0.0;False;1;2.0;79.0;1;1.0;0.0;0.0;1.0;11852.0;12.0;;
241;1554790;0.0;True;0;25.0;;0;1.0;0.0;0.0;1.0;0.0;410.0;;
242;1095260;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;364.0;0.0;;
243;846770;0.0;False;1;2.0;;0;1.0;1.0;0.0;2.0;8092.0;34.0;;
244;1665500;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;312.0;45.0;;
245;1015920;0.0;False;1;0.0;81.0;1;1.0;1.0;0.0;2.0;246.0;11.0;;
246;1456820;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;1922.0;20.0;;
247;1203710;0.0;False;1;2.0;82.0;1;1.0;0.0;0.0;1.0;1268.0;40.0;;
248;1062110;0.0;False;1;1.0;84.0;1;1.0;0.0;0.0;1.0;1014.0;42.0;;
249;1114070;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;1219.0;64.0;;
250;1583320;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;9613.0;8.0;;
251;1164100;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;25.0;;
252;1518810;0.0;False;0;0.0;;0;1.0;0.0;1.0;2.0;621.0;0.0;;
253;1638220;0.0;False;1;1.0;;0;1.0;0.0;0.0;1.0;1532.0;60.0;;
254;780310;0.0;False;1;3.0;83.0;1;1.0;0.0;0.0;1.0;12690.0;41.0;;
255;1485250;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
256;1741640;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;432.0;35.0;;
257;1209770;0.0;False;0;2.0;;0;1.0;0.0;0.0;1.0;229.0;21.0;;
258;1248130;0.0;False;1;17.0;;0;1.0;1.0;0.0;2.0;34112.0;45.0;;
259;1820740;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
260;1078350;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;1738.0;0.0;;
261;1534980;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;379.0;17.0;;
262;1092630;0.0;True;1;1.0;;0;1.0;1.0;0.0;2.0;0.0;8.0;;
263;1066900;0.0;False;0;0.0;;0;1.0;0.0;1.0;2.0;318.0;4.0;;
264;1587090;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;274.0;0.0;;
265;1546540;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
266;720350;0.0;False;1;0.0;72.0;1;1.0;0.0;0.0;1.0;766.0;18.0;;
267;1731520;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;858.0;37.0;;
268;1263230;0.0;False;0;1.0;;0;1.0;1.0;1.0;3.0;757.0;80.0;;
269;1583280;0.0;True;0;1.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
270;1532180;0.0;True;0;1.0;;0;1.0;0.0;0.0;1.0;0.0;30.0;;
271;1727520;0.0;False;0;1.0;;0;1.0;1.0;0.0;2.0;143.0;48.0;;
272;1506510;0.0;False;1;0.0;82.0;1;1.0;0.0;0.0;1.0;941.0;12.0;;
273;1599470;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;156.0;17.0;;
274;930210;0.0;;0;0.0;;0;;;;;0.0;0.0;;
275;1749630;0.0;True;0;7.0;;0;1.0;0.0;0.0;1.0;0.0;30.0;;
276;1463120;0.0;True;0;0.0;;0;1.0;1.0;1.0;3.0;129.0;104.0;;
277;1335230;0.0;False;1;2.0;78.0;1;1.0;1.0;0.0;2.0;394.0;24.0;;
278;1129580;0.0;False;1;4.0;73.0;1;1.0;0.0;0.0;1.0;25182.0;44.0;;
279;1382330;0.0;False;1;2.0;76.0;1;1.0;0.0;0.0;1.0;9495.0;47.0;;
280;792120;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;804.0;0.0;;
281;1397790;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;459.0;0.0;;
282;1590900;0.0;True;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;0.0;;
283;1714040;0.0;True;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;0.0;;
