;appid;required_age;is_free;controller_support;dlc;metacritic;metacritic_tf;windows;mac;linux;platforms_num;recommendations;achievements;release_date;days_after_release
1040;1112340;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;153.0;16.0;;
1041;1051410;0.0;False;0;1.0;79.0;1;1.0;1.0;1.0;3.0;0.0;12.0;;
1042;926390;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;259.0;31.0;;
1043;1009460;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;0.0;23.0;;
1044;405530;0.0;False;1;0.0;;0;1.0;1.0;1.0;3.0;0.0;8.0;;
1045;954650;0.0;False;0;0.0;79.0;1;1.0;0.0;0.0;1.0;1157.0;20.0;;
1046;746580;0.0;False;1;8.0;;0;1.0;0.0;0.0;1.0;2130.0;36.0;;
1047;1118840;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;303.0;14.0;;
1048;629760;0.0;False;0;6.0;81.0;1;1.0;0.0;0.0;1.0;87719.0;38.0;;
1049;1108090;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;165.0;17.0;;
1050;916050;0.0;False;0;2.0;;0;1.0;1.0;0.0;2.0;145.0;13.0;;
1051;1121530;0.0;False;0;0.0;;0;1.0;0.0;1.0;2.0;118.0;30.0;;
1052;817220;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1053;898790;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;22.0;;
1054;992750;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1055;1026070;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;24.0;;
1056;1148470;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1057;738540;0.0;False;1;2.0;80.0;1;1.0;0.0;0.0;1.0;2928.0;53.0;;
1058;1025130;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;85.0;;
1059;1099170;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;13.0;;
1060;1125480;0.0;False;0;3.0;;0;1.0;0.0;0.0;1.0;212.0;25.0;;
1061;953570;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1062;1126270;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;1.0;;
1063;722960;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;1983.0;20.0;;
1064;764050;0.0;True;0;3.0;;0;1.0;0.0;0.0;1.0;733.0;28.0;;
1065;1176020;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;164.0;0.0;;
1066;1010950;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;24.0;;
1067;1026160;0.0;False;0;1.0;;0;1.0;1.0;1.0;3.0;187.0;20.0;;
1068;1153070;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;121.0;18.0;;
1069;858860;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;42.0;;
1070;814420;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;97.0;;
1071;954240;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;25.0;;
1072;1026610;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;0.0;20.0;;
1073;1028500;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1074;1029080;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1075;1053020;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1076;1071920;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;16.0;;
1077;1082440;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;2.0;;
1078;1175170;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;33.0;;
1079;886110;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;10.0;;
1080;785760;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;16.0;;
1081;1131540;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1082;1007050;0.0;False;0;0.0;;0;1.0;0.0;1.0;2.0;0.0;15.0;;
1083;1059090;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;25.0;;
1084;494840;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;14365.0;0.0;;
1085;513250;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;6.0;;
1086;1064900;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1087;1204720;0.0;False;1;0.0;;0;1.0;1.0;1.0;3.0;124.0;0.0;;
1088;1145410;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;10.0;;
1089;1077600;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;30.0;;
1090;1171440;0.0;False;0;2.0;;0;1.0;0.0;0.0;1.0;132.0;40.0;;
1091;1077530;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;219.0;0.0;;
1092;1020270;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;124.0;24.0;;
1093;1047120;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1094;1093920;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;0.0;;
1095;905660;0.0;False;0;2.0;;0;1.0;0.0;0.0;1.0;221.0;92.0;;
1096;764690;0.0;True;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1097;1020340;0.0;False;0;33.0;77.0;1;1.0;0.0;0.0;1.0;541.0;30.0;;
1098;1037560;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;300.0;0.0;;
1099;922710;0.0;False;1;1.0;;0;1.0;1.0;1.0;3.0;183.0;22.0;;
1100;1087960;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1101;1033100;0.0;True;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;3.0;;
1102;845690;0.0;False;0;1.0;;0;1.0;1.0;1.0;3.0;0.0;20.0;;
1103;1018930;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1104;833950;0.0;False;1;1.0;;0;1.0;1.0;1.0;3.0;0.0;19.0;;
1105;990900;0.0;False;1;0.0;;0;1.0;0.0;1.0;2.0;0.0;19.0;;
1106;1001600;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;15.0;;
1107;1081120;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1108;1082470;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1109;1180610;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;14.0;;
1110;270610;0.0;False;0;0.0;70.0;1;1.0;1.0;1.0;3.0;0.0;44.0;;
1111;1030970;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1112;469800;0.0;False;0;4.0;;0;1.0;1.0;0.0;2.0;276.0;69.0;;
1113;991430;0.0;False;0;1.0;;0;1.0;1.0;0.0;2.0;0.0;10.0;;
1114;1001430;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;0.0;;
1115;1026370;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1116;1125930;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;40.0;;
1117;1067930;0.0;True;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;0.0;;
1118;967460;0.0;True;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;0.0;;
1119;929140;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;0.0;50.0;;
1120;973850;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;28.0;;
1121;1155720;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;0.0;;
1122;997720;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;25.0;;
1123;1168430;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1124;986680;0.0;False;1;4.0;;0;1.0;0.0;0.0;1.0;826.0;47.0;;
1125;882210;0.0;False;1;1.0;;0;1.0;0.0;0.0;1.0;0.0;20.0;;
1126;856060;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;0.0;7.0;;
1127;1123340;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;0.0;6.0;;
1128;1126850;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1129;1144080;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1130;1198600;0.0;False;1;1.0;;0;1.0;0.0;0.0;1.0;0.0;32.0;;
1131;1072120;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;447.0;10.0;;
1132;783840;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;572.0;29.0;;
1133;850980;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;325.0;13.0;;
1134;1029980;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;164.0;6.0;;
1135;729370;0.0;False;1;1.0;;0;1.0;0.0;0.0;1.0;0.0;41.0;;
1136;1070820;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;492.0;5.0;;
1137;1022480;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;142.0;27.0;;
1138;1095520;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;7.0;;
1139;1096330;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;14.0;;
1140;1116490;0.0;True;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;10.0;;
1141;1172170;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;9.0;;
1142;1008280;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;100.0;;
1143;894000;0.0;False;1;0.0;;0;1.0;1.0;1.0;3.0;0.0;28.0;;
1144;994670;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;0.0;;
1145;1151060;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;4.0;;
1146;735600;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1147;734330;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1148;609420;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;114.0;49.0;;
1149;1173280;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;23.0;;
1150;1067020;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;177.0;15.0;;
1151;1168280;18.0;True;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1152;1039830;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;135.0;29.0;;
1153;1140140;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;55.0;;
1154;1021850;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;0.0;20.0;;
1155;1142550;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1156;1193990;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1157;1148650;0.0;False;0;0.0;73.0;1;1.0;0.0;0.0;1.0;5219.0;48.0;;
1158;623700;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;204.0;31.0;;
1159;820630;0.0;False;1;1.0;65.0;1;1.0;0.0;0.0;1.0;553.0;47.0;;
1160;1158660;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;171.0;10.0;;
1161;882020;0.0;False;1;10.0;80.0;1;1.0;0.0;0.0;1.0;442.0;50.0;;
1162;1004860;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;109.0;32.0;;
1163;1085560;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;115.0;100.0;;
1164;1002270;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;22.0;;
1165;1025440;0.0;False;0;4.0;80.0;1;1.0;0.0;0.0;1.0;851.0;77.0;;
1166;1096210;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;14.0;;
1167;1138970;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;0.0;11.0;;
1168;1200650;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;13.0;;
1169;1063080;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1170;1069750;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;0.0;0.0;;
1171;1191860;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;0.0;25.0;;
1172;1129030;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;30.0;;
1173;1055970;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;29.0;;
1174;1116860;0.0;True;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;0.0;;
1175;1149430;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;14.0;;
1176;1188310;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1177;981260;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;216.0;0.0;;
1178;748940;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;100.0;;
1179;1116230;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;432.0;24.0;;
1180;1167900;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;25.0;;
1181;1033140;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;66.0;;
1182;1197990;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;100.0;;
1183;1126290;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;7245.0;21.0;;
1184;962810;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;36.0;;
1185;1180790;0.0;True;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;8.0;;
1186;899440;0.0;False;0;0.0;71.0;1;1.0;0.0;0.0;1.0;6079.0;32.0;;
1187;966330;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;3310.0;14.0;;
1188;742460;0.0;False;0;0.0;;0;1.0;0.0;1.0;2.0;211.0;13.0;;
1189;688770;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1190;1127070;0.0;False;0;1.0;;0;1.0;1.0;0.0;2.0;0.0;0.0;;
1191;1132070;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;125.0;40.0;;
1192;579840;0.0;False;1;1.0;;0;1.0;1.0;1.0;3.0;637.0;31.0;;
1193;1037100;0.0;False;1;1.0;;0;1.0;0.0;1.0;2.0;0.0;21.0;;
1194;882410;0.0;True;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;25.0;;
1195;1108350;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;114.0;0.0;;
1196;1113680;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;845.0;17.0;;
1197;1042330;0.0;False;1;1.0;;0;1.0;0.0;1.0;2.0;0.0;100.0;;
1198;976060;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;10.0;;
1199;996000;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;0.0;33.0;;
1200;1065460;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;17.0;;
1201;1133950;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;27.0;;
1202;995050;0.0;False;1;0.0;;0;1.0;1.0;0.0;2.0;411.0;0.0;;
1203;734900;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;8.0;;
1204;858880;0.0;False;1;0.0;;0;1.0;1.0;1.0;3.0;0.0;15.0;;
1205;969690;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;23.0;;
1206;1014570;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1207;1018900;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;25.0;;
1208;1154470;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1209;1020470;0.0;False;1;0.0;;0;1.0;1.0;1.0;3.0;930.0;65.0;;
1210;1148400;0.0;True;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;9.0;;
1211;965230;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;1691.0;100.0;;
1212;1164570;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1213;1093720;0.0;True;0;0.0;;0;1.0;0.0;1.0;2.0;0.0;32.0;;
1214;1013190;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1215;1043140;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1216;1115760;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;70.0;;
1217;1181910;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1218;1117880;0.0;False;1;1.0;;0;1.0;1.0;1.0;3.0;0.0;15.0;;
1219;896750;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;291.0;17.0;;
1220;1128480;0.0;True;0;1.0;;0;1.0;1.0;1.0;3.0;0.0;9.0;;
1221;940910;0.0;False;0;1.0;73.0;1;1.0;0.0;0.0;1.0;1433.0;15.0;;
1222;254940;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1223;1171310;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;1309.0;9.0;;
1224;774651;0.0;False;0;2.0;;0;1.0;0.0;0.0;1.0;159.0;31.0;;
1225;1138190;0.0;;0;0.0;;0;;;;;0.0;0.0;;
1226;984680;0.0;False;0;3.0;;0;1.0;0.0;0.0;1.0;545.0;65.0;;
1227;862160;0.0;True;1;1.0;;0;1.0;0.0;0.0;1.0;0.0;9.0;;
1228;1071680;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;187.0;100.0;;
1229;1056280;0.0;False;0;1.0;;0;1.0;1.0;0.0;2.0;0.0;0.0;;
1230;1090790;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;20.0;;
1231;904700;0.0;True;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1232;690510;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1233;1116550;0.0;True;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;9.0;;
1234;915130;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;134.0;0.0;;
1235;1001220;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;211.0;98.0;;
1236;590850;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;15.0;;
1237;677380;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;8.0;;
1238;1155960;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;12.0;;
1239;937020;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1240;960590;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;19.0;;
1241;1004510;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;10.0;;
1242;1120800;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1243;1013870;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;632.0;0.0;;
1244;961490;0.0;False;1;1.0;;0;1.0;0.0;0.0;1.0;364.0;51.0;;
1245;1156590;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;137.0;110.0;;
1246;812650;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;47.0;;
1247;959050;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;7.0;;
1248;1055690;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1249;1155790;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;30.0;;
1250;1081650;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;102.0;48.0;;
1251;916440;0.0;False;0;28.0;81.0;1;1.0;0.0;0.0;1.0;7908.0;112.0;;
1252;878090;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1253;881090;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;16.0;;
1254;929740;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1255;975290;0.0;True;0;5.0;;0;1.0;0.0;0.0;1.0;0.0;21.0;;
1256;1044730;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;11.0;;
1257;1066040;0.0;False;0;1.0;;0;1.0;1.0;1.0;3.0;0.0;78.0;;
1258;1082000;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;28.0;;
1259;1089110;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;8.0;;
1260;1121230;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;50.0;;
1261;1145450;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1262;1149660;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;2281.0;35.0;;
1263;1011390;0.0;False;0;1.0;76.0;1;1.0;0.0;0.0;1.0;641.0;20.0;;
1264;485900;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;270.0;32.0;;
1265;1028210;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;138.0;69.0;;
1266;940680;0.0;False;1;3.0;78.0;1;1.0;1.0;0.0;2.0;820.0;40.0;;
1267;1015770;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;384.0;0.0;;
1268;1090390;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;0.0;;
1269;1085990;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;1.0;;
1270;1038630;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1271;1075430;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;7.0;;
1272;999830;0.0;True;1;0.0;;0;1.0;1.0;1.0;3.0;0.0;0.0;;
1273;898080;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1274;1174500;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;133.0;20.0;;
1275;388000;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;0.0;;
1276;898910;0.0;False;0;0.0;;0;1.0;0.0;1.0;2.0;0.0;21.0;;
1277;951190;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;16.0;;
1278;998270;0.0;False;0;2.0;;0;1.0;0.0;0.0;1.0;0.0;26.0;;
1279;1022870;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;13.0;;
1280;1053270;18.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1281;1061540;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1282;1063820;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1283;1071660;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1284;1089770;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;10.0;;
1285;1170960;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;0.0;24.0;;
1286;1179460;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;11.0;;
1287;1202710;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;20.0;;
1288;977390;0.0;False;1;3.0;;0;1.0;0.0;0.0;1.0;0.0;27.0;;
1289;809230;0.0;False;0;9.0;88.0;1;1.0;1.0;0.0;2.0;1438.0;10.0;;
1290;1014370;0.0;True;0;1.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1291;1086750;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;2.0;;
1292;1083190;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;161.0;0.0;;
1293;487000;0.0;False;1;3.0;;0;1.0;1.0;1.0;3.0;1819.0;74.0;;
1294;661230;0.0;False;0;1.0;;0;1.0;0.0;1.0;2.0;0.0;38.0;;
1295;1113310;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;29.0;;
1296;935640;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;99.0;;
1297;959130;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;14.0;;
1298;1017610;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;40.0;;
1299;1035110;0.0;False;1;1.0;;0;1.0;0.0;0.0;1.0;0.0;23.0;;
1300;1188250;18.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;187.0;0.0;;
1301;884660;0.0;True;1;12.0;;0;1.0;0.0;1.0;2.0;0.0;13.0;;
1302;1201840;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;317.0;10.0;;
1303;1118880;0.0;False;0;0.0;;0;1.0;1.0;1.0;3.0;0.0;7.0;;
1304;1196450;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1305;623540;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1306;765030;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;0.0;7.0;;
1307;948020;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;8.0;;
1308;1116990;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1309;408060;0.0;False;1;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1310;1058130;0.0;False;0;1.0;;0;1.0;1.0;0.0;2.0;244.0;30.0;;
1311;668650;0.0;False;1;1.0;;0;1.0;1.0;0.0;2.0;0.0;29.0;;
1312;1002210;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;17.0;;
1313;1020830;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;22.0;;
1314;1130990;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1315;718850;0.0;False;0;5.0;81.0;1;1.0;1.0;0.0;2.0;4172.0;80.0;;
1316;1053060;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;0.0;;
1317;397160;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;275.0;27.0;;
1318;980830;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;211.0;31.0;;
1319;622720;0.0;False;0;1.0;67.0;1;1.0;1.0;0.0;2.0;1272.0;35.0;;
1320;1044450;0.0;False;0;2.0;;0;1.0;0.0;0.0;1.0;294.0;69.0;;
1321;907310;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1322;464260;0.0;False;1;0.0;;0;1.0;1.0;1.0;3.0;113.0;32.0;;
1323;1017100;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;100.0;;
1324;760810;0.0;False;1;1.0;;0;1.0;1.0;0.0;2.0;122.0;71.0;;
1325;995230;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;280.0;12.0;;
1326;1179560;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;166.0;42.0;;
1327;1008800;0.0;False;0;0.0;;0;1.0;0.0;0.0;1.0;132.0;0.0;;
1328;1092730;0.0;True;0;0.0;;0;1.0;0.0;0.0;1.0;0.0;0.0;;
1329;1074300;0.0;False;0;0.0;;0;1.0;1.0;0.0;2.0;0.0;33.0;;
1330;1050000;0.0;False;0;1.0;;0;1.0;0.0;0.0;1.0;0.0;64.0;;
